,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.31667093545,0.7749792113865043,2.0,0.0,2.8646639911,1.0,1.7686778798,,,,,,,,
1,Fur__wt_dpd,2.57667377845,0.43346655244300036,2.0,2.0,2.2701666398,3.0,2.8831809171,,,,,,,,
2,Fur__wt_fe,2.9035305364,0.3596586551938421,2.0,4.0,2.6492134624,5.0,3.1578476104,,,,,,,,
3,Fur__delfur_dpd,3.3232569663,0.2966284726445929,2.0,6.0,3.5330049708,7.0,3.1135089618,,,,,,,,
4,Fur__delfur_fe2,3.4882729131000003,0.1818315599862415,2.0,8.0,3.359698584,9.0,3.6168472422,,,,,,,,
5,Acid__wt_ph5,2.1663124432,0.1952098825418903,2.0,10.0,2.3043466749,11.0,2.0282782115,,,,,,,,
6,Acid__delgadx_ph5,2.5750838937,0.39034880394843957,2.0,12.0,2.85110218,13.0,2.2990656074,,,,,,,,
7,Acid__delgadw_ph5,2.0265972428000003,0.42049533098956043,2.0,14.0,1.7292621428000001,15.0,2.3239323428,,,,,,,,
8,Acid__delgade_ph5,2.0458544485,0.31641380842729305,2.0,16.0,2.2695927981,17.0,1.8221160989,,,,,,,,
9,Oxidative__wt_pq,1.8606001220000001,1.148595564784624,2.0,18.0,2.6727798347,19.0,1.0484204093,,,,,,,,
10,Oxidative__deloxyr_pq,1.6676280022,0.833911165171581,2.0,20.0,1.0779637624,21.0,2.257292242,,,,,,,,
11,Oxidative__delsoxr_pq,2.4601979315999998,1.642507803773408,2.0,22.0,1.2987695254,23.0,3.6216263378,,,,,,,,
12,Oxidative__delsoxs_pq,2.7897661236499998,0.11111385414542095,2.0,24.0,2.7111967639,25.0,2.8683354834,,,,,,,,
13,Nac/NtrC__wt_csn,1.59692238925,0.4963897722222518,2.0,26.0,1.2459218152,27.0,1.9479229633,,,,,,,,
14,Nac/NtrC__wt_cytd,2.24209886445,0.22615013065164224,2.0,28.0,2.4020111554,29.0,2.0821865735,,,,,,,,
15,Nac/NtrC__wt_gln,2.1566638962,0.7662314776430654,2.0,30.0,1.6148564224,31.0,2.69847137,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.1926161449499997,0.11330936102119271,2.0,32.0,2.1124943274,33.0,2.2727379625,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.9558262185999999,1.3517424016159105,2.0,34.0,1.9116524371999999,35.0,0.0,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,0.905339278,1.280343085496666,2.0,36.0,0.0,37.0,1.810678556,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.0,0.0,2.0,38.0,0.0,39.0,0.0,,,,,,,,
20,Misc__wt_no_te,1.9085006503500002,0.32437616220440185,2.0,40.0,1.6791320664,41.0,2.1378692343,,,,,,,,
21,Misc__bw_delcbl,0.8354248722,1.1814691846090495,2.0,42.0,1.6708497444,43.0,0.0,,,,,,,,
22,Misc__bw_delfabr,0.0,0.0,2.0,44.0,0.0,45.0,0.0,,,,,,,,
23,Misc__bw_delfadr,0.70848557605,1.0019499103956249,2.0,46.0,1.4169711521,47.0,0.0,,,,,,,,
24,Misc__nitr_031,1.7393838205,,1.0,48.0,1.7393838205,,,,,,,,,,
25,Omics__wt_glu,1.62823156695,0.08149809559639455,2.0,49.0,1.6858594230000001,50.0,1.5706037109,,,,,,,,
26,Omics__wt_gly,1.2339764065,1.7451061697207155,2.0,51.0,2.467952813,52.0,0.0,,,,,,,,
27,Omics__wt_thr,2.5534493010499997,0.7629302545292338,2.0,53.0,3.0929224576,54.0,2.0139761445,,,,,,,,
28,Omics__bw_ac,3.79420113395,0.03145565612123887,2.0,55.0,3.8164436417000003,56.0,3.7719586262,,,,,,,,
29,Omics__bw_fum,2.29153449415,0.9852406977075867,2.0,57.0,2.9882048726,58.0,1.5948641157,,,,,,,,
30,Omics__bw_glc,3.4302309768,0.31834264539546825,2.0,59.0,3.6553332201,60.0,3.2051287335,,,,,,,,
31,Omics__bw_pyr,2.9995704517000004,0.2343728970070198,2.0,61.0,3.1652971165,62.0,2.8338437869,,,,,,,,
32,OmpR__wt_nacl,1.6776751919000001,0.8260187806711308,2.0,63.0,2.2617586731,64.0,1.0935917107,,,,,,,,
33,OmpR__bw_delompr_nacl,1.7798586363,0.7425939536584232,2.0,65.0,1.2547654160000001,66.0,2.3049518566,,,,,,,,
34,MinSpan__wt_ade,4.6810396496,,1.0,67.0,4.6810396496,,,,,,,,,,
35,MinSpan__wt_glc,2.3812397335,1.75917942976988,4.0,68.0,0.0,69.0,3.2282934233000002,70.0,2.2211135881,71.0,4.0755519226,,,,
36,MinSpan__wt_glc_anaero,4.4203175737,0.4871511764064434,2.0,72.0,4.0758496734,73.0,4.764785474,,,,,,,,
37,MinSpan__wt_trp,4.9204304384,,1.0,74.0,4.9204304384,,,,,,,,,,
38,MinSpan__bw_delcra_glc,4.1276229371,0.03187822928550474,2.0,75.0,4.1501642492,76.0,4.105081625,,,,,,,,
39,MinSpan__bw_delcra_trp,4.4568626874,,1.0,77.0,4.4568626874,,,,,,,,,,
40,MinSpan__bw_delmntr,3.5989455985000003,,1.0,78.0,3.5989455985000003,,,,,,,,,,
41,MinSpan__bw_delnac_ade,3.8253405917,,1.0,79.0,3.8253405917,,,,,,,,,,
42,MinSpan__bw_delnac_glc,4.241594936,,1.0,80.0,4.241594936,,,,,,,,,,
43,Cra/Crp__wt_ac,1.4090684221,0.6159075860780127,2.0,81.0,0.9735559914,82.0,1.8445808528,,,,,,,,
44,Cra/Crp__wt_fru,0.9242213011,0.017885734144392915,2.0,83.0,0.936868425,84.0,0.9115741772,,,,,,,,
45,Cra/Crp__delcra_ac,2.3335668155,0.7057587089782729,2.0,85.0,2.8326135845,86.0,1.8345200465,,,,,,,,
46,Cra/Crp__delcra_fru,1.5287419957,2.1619676636882517,2.0,87.0,0.0,88.0,3.0574839914,,,,,,,,
47,Cra/Crp__delcra_glc,2.21147734985,0.4819698535179084,2.0,89.0,2.5522815016,90.0,1.8706731981,,,,,,,,
48,RpoB Knock-in__wt_031,0.0,,1.0,91.0,0.0,,,,,,,,,,
49,RpoB Knock-in__wt_044,2.7062209739,,1.0,92.0,2.7062209739,,,,,,,,,,
50,RpoB Knock-in__wt_lb,1.0922947611,1.5447380652566998,2.0,93.0,2.1845895222,94.0,0.0,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,1.5976025017,,1.0,95.0,1.5976025017,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,2.578030393,,1.0,96.0,2.578030393,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,0.829570742,1.1731901942843117,2.0,97.0,0.0,98.0,1.659141484,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,2.1133532845,,1.0,99.0,2.1133532845,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,0.0,0.0,2.0,100.0,0.0,101.0,0.0,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,0.0,0.0,2.0,102.0,0.0,103.0,0.0,,,,,,,,
57,Crp ARs__wt_fru,2.8391397477,,1.0,104.0,2.8391397477,,,,,,,,,,
58,Crp ARs__wt_glyc,1.99526762335,0.5241407124226445,2.0,105.0,1.6246441713,106.0,2.3658910754,,,,,,,,
59,Crp ARs__delar1_glyc,0.8173024923500001,1.1558402692427028,2.0,107.0,1.6346049847000002,108.0,0.0,,,,,,,,
60,Crp ARs__delar1ar2_glyc,0.0,0.0,3.0,109.0,0.0,110.0,0.0,111.0,0.0,,,,,,
61,Crp ARs__delar2_glyc,0.47065805373333336,0.8152036620576161,3.0,112.0,1.4119741612,113.0,0.0,114.0,0.0,,,,,,
62,Crp ARs__delcrp_fru,0.0,0.0,3.0,115.0,0.0,116.0,0.0,117.0,0.0,,,,,,
63,Crp ARs__delcrp_glc,0.0,0.0,3.0,118.0,0.0,119.0,0.0,120.0,0.0,,,,,,
64,Crp ARs__delcrp_glyc,0.0,0.0,3.0,121.0,0.0,122.0,0.0,123.0,0.0,,,,,,
