,name,x,y,cog,color,link
meta,start,0.0892131691646562,,,,
b0002,thrA,337,0.0082155954495445,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0032726622164523,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0091034500887826,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0081134665112979,Function unknown,#708090,
b0006,yaaA,5683,0.0028074351819461,Function unknown,#708090,
b0007,yaaJ,6529,0.0027159140302362,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.0090254577624502,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.0108684312730828,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0078972765235311,Function unknown,#708090,
b0011,yaaW,10643,-0.0003922702995287,Function unknown,#708090,
b0012,mbiA,10830,-0.018263393270835,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0245680436395366,Function unknown,#708090,
b0014,dnaK,12163,0.0079626446206661,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.0141882033646635,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0016753675134715,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.004294039415104,Function unknown,#708090,
b0019,nhaA,17489,0.0065137411428943,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0044088633091519,Transcription,#f4a460,
b0021,insB-1,19811,0.037150872023418,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0054232248966397,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,0.0016669261207374,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0092891377420715,Function unknown,#708090,
b0025,ribF,21407,-0.0029049109965003,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,0.0070232196944591,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.0068354056467171,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0010548143370079,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0016704372695881,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.0036475805236429,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0065459628345728,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0046478392574751,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,-0.0029795836651428,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0425742789766434,Transcription,#f4a460,
b0035,caiE,34781,-0.0228060116121312,Function unknown,#708090,
b0036,caiD,35377,-0.0132255249537482,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,0.0021756654807478,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0038894265377476,Energy production and conversion,#90ee90,
b0039,caiA,39244,0.0054287061163274,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0016236429144353,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.0111400266773227,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.001186532226338,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0132492754591177,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.024816803820371,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0010001768927704,Inorganic ion transport and metabolism,#0000ff,
