,A,GltR,HexR
R2,,0.5680675139687016,0.018857884391350943
xmin,,-8.123889105,-2.004604607
xmid,,-4.7105071252459565,
xmax,,2.706951158,3.961197208
ystart,,-21.318903859396936,-6.331379761939596
yend,,10.466145445046326,3.9545492090624137
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,1.6505771444000001,0.08820760300000001,0.002006018
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-1.6505771444000001,-0.08820760300000001,-0.002006018
AB569_EDTA_NaNO2:NaNO2:1,0.3739043473,1.8738384730000002,0.7557247140000001
AB569_EDTA_NaNO2:NaNO2:2,-0.4789498506,2.090597742,0.735655987
AB569_EDTA_NaNO2:EDTA:1,-1.3028980734,0.34775917500000003,0.829886678
AB569_EDTA_NaNO2:EDTA:2,-0.5256576588,0.33295588800000003,1.158114998
AB569_EDTA_NaNO2:EDTA:3,-1.0104598943,0.39115572600000004,0.691356949
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-0.8425947721,1.767301835,0.5209797380000001
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-0.2862527398,2.078240278,0.657254581
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.0936047394,-0.230713996,0.035595887
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.0936047394,0.230713996,-0.035595887
Anthranilate_metabolism_GntR_AntP:antP:1,1.7463598524,-0.332161935,-1.042409768
Anthranilate_metabolism_GntR_AntP:antP:2,1.6671669799000002,0.14879177300000002,-0.863071498
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.0152913296,-0.08092563,-0.007882644000000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.0152913296,0.08092563,0.007882644000000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,4.749113991,0.6082881440000001,0.279538448
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,1.9435004068000001,0.219064732,0.361359407
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.3784645385,-0.501920757,-0.396818651
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.23871628800000003,-0.044104488000000004,-0.08844202300000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,0.1478098094,-1.3270469679999999,-1.27563974
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,0.1971439378,-1.489219529,-1.056918205
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,0.40628438250000004,-1.234037419,-1.124746818
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,0.20800027640000002,-1.6774707050000002,-1.0826098769999999
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.5609302371,-0.21634534800000002,-0.148050503
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.4361042604,-0.027905873,0.40312888700000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.6621094184,0.247244651,0.466472671
Catabolise_Nucleic_Acids:L_asp:1,1.961665084,1.365907451,0.598620857
Catabolise_Nucleic_Acids:L_asp:2,2.5334215683,1.278031247,0.581486198
