,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-2.500000900740318e-11,0.1913195542822671,4.0,0.0,-0.2229481881,1.0,0.0913407844,2.0,-0.0809958686,3.0,0.2126032722
1,2AA__del_ridA,0.03937254165,0.11095054873775444,4.0,4.0,0.106182753,5.0,-0.112499683,6.0,0.0281284482,7.0,0.13567864840000002
2,GC_MS__WT,0.0,0.011098071379845587,3.0,8.0,0.0073714239,9.0,0.005392491100000001,10.0,-0.012763915,,
3,GC_MS__del_slyA,-0.28534192315,0.3775329133487297,2.0,11.0,-0.5522980063,12.0,-0.01838584,,,,
4,Rho__WT,0.0,0.1508960560650532,3.0,13.0,-0.059266708200000004,14.0,-0.11226524600000001,15.0,0.1715319542,,
5,Rho__rho_Y80C,2.984919485466667,0.19925781070063714,3.0,16.0,2.9069677208,17.0,3.2113688777,18.0,2.8364218579,,
6,Rho__rho_K130Q,0.5419063690333333,0.1950276752836774,3.0,19.0,0.5999001245000001,20.0,0.7013593185,21.0,0.3244596641,,
7,flagella__WT,0.0,0.018025823594297177,2.0,22.0,-0.0127461821,23.0,0.0127461821,,,,
8,flagella__del_rfaL,-0.39743716505000004,0.05951032385715238,2.0,24.0,-0.3553570115,25.0,-0.43951731860000004,,,,
9,flagella__del_rfaG,0.23852169015000002,0.034883523544504906,2.0,26.0,0.2138553141,27.0,0.2631880662,,,,
10,flagella__del_rfaD,0.12826626025,0.04427959380825079,2.0,28.0,0.1595766613,29.0,0.09695585920000001,,,,
11,nusG__WT_OD08,0.0,1.045010947936385,2.0,30.0,-0.7389343277,31.0,0.7389343277,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.41539366513333337,0.26662569810674336,3.0,32.0,0.10752691860000001,33.0,0.5676499352000001,45.0,0.5710041416,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.37829176610000004,0.494546411269763,3.0,34.0,-0.0973916102,36.0,0.8897575523000001,37.0,0.3425093562,,
14,omv__spi1_ind_highOD_intracellularRNAs,2.0417349801999998,0.1680396699065057,3.0,35.0,2.1840792332,41.0,1.8563660241000002,42.0,2.0847596833,,
15,omv__controlPCN_highOD_intracellularRNAs,2.4277233665,0.30969207154960593,3.0,38.0,2.2488321288,39.0,2.785324953,40.0,2.2490130177,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,0.5089147137297134,3.0,43.0,0.2260544959,44.0,-0.5827811298000001,46.0,0.35672663390000003,,
17,sv5015__STM1625,-0.7673605933,0.34118679409845953,3.0,47.0,-0.4287765126,48.0,-0.7622134073,49.0,-1.11109186,,
18,sv5015__STM0581,0.7588034314333333,0.466778671294297,3.0,50.0,0.2675492171,51.0,0.8123776796000001,52.0,1.1964833976,,
19,sv5015__WT,-2.3129646346357427e-18,0.08548814989087623,3.0,53.0,-0.0986412774,54.0,0.0525836996,55.0,0.0460575778,,
20,tomato__tomato_root,0.9435231293999999,0.2765872624069521,3.0,56.0,1.2591635686,57.0,0.7435265114,58.0,0.8278793082,,
21,tomato__LB,0.0,0.11952035484397903,2.0,59.0,0.0845136534,60.0,-0.0845136534,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.4424272835333333,0.1967076286326781,3.0,61.0,-0.2153568474,62.0,-0.5511506477,63.0,-0.5607743555,,
23,AcrB_efflux_virulence__WT,-3.333333493486338e-11,0.13588473737760487,3.0,64.0,0.1406172201,65.0,-0.1305975801,66.0,-0.010019640100000001,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.33312916890000005,0.48506543449508577,3.0,67.0,0.0919951761,74.0,0.015884249200000002,75.0,0.8915080814,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-2.973321432,0.14556052136641434,3.0,68.0,-3.0023055364,69.0,-2.8154494417,71.0,-3.1022093179,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.3478982863333333,0.8855936278003228,3.0,70.0,-0.6625437537000001,106.0,0.9892487903,107.0,0.7169898224,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-2.792220073533334,0.10897384596927426,3.0,72.0,-2.8674368035,79.0,-2.8419737813,110.0,-2.6672496358,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.6588615270333333,0.7904286805906022,3.0,73.0,1.1608758993000001,76.0,1.0679783267,109.0,-0.25226964490000003,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-2.7905446769333335,0.30485820296776445,3.0,77.0,-2.9976007235,78.0,-2.9335615159,86.0,-2.4404717914000003,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-3.03084728485,0.47614728115749144,2.0,80.0,-3.3675342562,95.0,-2.6941603135000003,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-2.82023362155,0.12546323880691965,2.0,81.0,-2.9089495285,82.0,-2.7315177146,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.19158047063333336,1.1181073002313782,3.0,83.0,0.9104201378000001,84.0,-1.3251268495000001,85.0,-0.16003470020000002,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-1.0630262074999999,1.1331703135910507,3.0,87.0,-1.7153616891999999,100.0,-1.7191612581,101.0,0.2454443248,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,-3.700743415417188e-17,1.1549743767390386,3.0,88.0,-1.3308977182000001,89.0,0.7396058459,90.0,0.5912918723,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-2.862107130966667,0.14383162346097977,3.0,91.0,-2.9551641826,92.0,-2.6964449627000002,93.0,-2.9347122476000003,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.6339683682,0.602592567026213,3.0,94.0,-0.0320382411,119.0,1.1414543342,120.0,0.7924890115000001,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-2.8829711600000003,0.414980046447308,2.0,96.0,-3.1764063649,97.0,-2.5895359551,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,-3.6583381627666665,0.1261967951847288,3.0,98.0,-3.5824795566,99.0,-3.8040159462,105.0,-3.5885189855,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,-3.0629968710666664,0.2304672430946183,3.0,102.0,-2.8043337415,103.0,-3.1381510495000002,104.0,-3.2465058222,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-2.1759047514666667,0.34109310155746453,3.0,108.0,-2.3465928795,111.0,-2.3979589245,112.0,-1.7831624503999999,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,0.08595819660000004,1.5693041466577813,3.0,113.0,0.8842109383000001,114.0,1.0956646494,115.0,-1.7220009979,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-2.8801402908333333,0.4230731714245367,3.0,116.0,-2.9555533506,117.0,-2.4244318935,118.0,-3.2604356284,,
43,OPG__del_opgGH,0.6414224346666667,0.2679910236404564,3.0,121.0,0.33316204520000003,122.0,0.7720826919,123.0,0.8190225669000001,,
44,OPG__del_opgGH_pBK16,-0.08410267303333335,0.3843903426070326,3.0,124.0,-0.0976712693,125.0,-0.4615290663,126.0,0.3068923165,,
