,BSU_28870
LBexp_1,16.4672
LBexp_2,16.4244
LBexp_3,16.3362
LBtran_1,14.8631
LBtran_2,15.4008
LBtran_3,15.534
LBstat_1,14.5908
LBstat_2,14.4453
LBstat_3,14.2519
LBGexp_1,16.4042
LBGexp_2,16.4098
LBGexp_3,16.4622
LBGtran_2,15.661200000000001
LBGtran_3,16.0119
LBGstat_1,16.4838
LBGstat_2,16.4786
LBGstat_3,15.1252
S0_1,16.4571
S0_2,16.3789
S0_3,16.4894
S1_1,15.2905
S1_2,15.3015
S1_3,15.1911
S2_1,14.8445
S2_2,14.7173
S2_3,14.7932
S3_1,15.1113
S3_2,15.0621
S4_1,15.1692
S4_2,14.8187
S4_3,14.6113
S5_1,14.4791
S5_2,15.0168
S5_3,14.761800000000001
S6_1,14.642
S6_2,11.1404
S6_3,14.9135
S6/t_1,14.5356
S6/t_2,10.5623
S6_4,14.32
S6_5,14.6708
S6_6,14.9633
S7_4,14.533
S7_5,14.2188
S7_6,14.5087
S8_4,14.1258
S8_5,12.066
G135_1,16.4409
G135_3,15.7006
G150_1,16.4721
G150_2,16.4833
G150_3,16.477
G180_1,16.4548
G180_2,16.4873
G180_3,16.2486
C30_1,16.0389
C30_2,16.4109
C90_1,14.4324
C90_2,14.6265
BI_1,15.2612
BI_2,15.4819
BC_2,14.9747
BC/t_1,14.5419
BC/t_2,14.9863
BC_1,14.5321
Sw_1,14.4941
Sw_2,14.8143
BT_1,15.5402
BT_2,15.002
B36_1,14.9596
B36_2,14.8241
B60_1,15.2609
B60_2,15.2842
M9exp_1,16.4745
M9exp_2,16.3795
M9exp_3,16.3913
M9tran_1,15.6455
M9tran_2,15.7402
M9tran_3,15.949
M9stat_1,14.1244
M9stat_2,13.9608
M9stat_3,13.8497
M+G_1,16.1718
M+G_2,15.7419
M+G_3,15.9902
Glu_1,16.0892
Glu_2,16.341
Glu_3,16.3854
Fru_1,16.3742
Fru_2,16.2628
Fru_3,15.7264
Mal_1,15.4267
Mal_2,15.6538
Mal_3,15.782
G+S_2,15.4522
G+S_3,15.6351
Pyr_1,14.9147
Pyr_2,15.2414
Pyr_3,15.1036
Gly_1,14.7957
Gly_2,15.5693
Gly_3,13.8285
Glucon_1,15.1738
Glucon_2,15.5578
Glucon_3,14.3694
aero_1,16.4062
aero_2,16.0028
aero_3,16.4272
nit_1,15.5311
nit_2,15.7512
nit_3,15.3065
ferm_1,15.5086
ferm_2,15.719899999999999
ferm_3,15.8328
T-5.40H_1,16.1793
T-4.40H_1,16.1046
T-3.40H_1,15.899000000000001
T-2.40H_1,15.737
T-1.40H_1,15.6957
T-1.10H_1,15.2979
T-0.40H_1,15.5228
T0.0H_1,15.2688
T0.30H_1,14.0188
T1.0H_1,14.6632
T1.30H_1,14.692
T2.0H_1,14.5404
T2.30H_1,15.1922
T3.0H_1,14.702
T3.30H_1,14.9367
T4.0H_1,14.9031
T5.0H_1,14.5989
HPh_1,16.4555
HPh_2,16.3372
HPh_3,16.4571
LPh_1,16.4539
LPh_2,16.4603
LPh_3,16.4534
