,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,2.4999998599062323e-11,0.20268432182756066,4.0,0.0,0.15615669740000002,1.0,0.16824117530000002,2.0,-0.25689794860000004,3.0,-0.067499924
1,2AA__del_ridA,0.3388118484,0.20522007861011862,4.0,4.0,0.2940678188,5.0,0.5939182971,6.0,0.3698993806,7.0,0.0973618971
2,GC_MS__WT,2.3129646346357427e-18,0.0801439619192024,3.0,8.0,-0.0628075647,9.0,0.09026346290000001,10.0,-0.027455898200000002,,
3,GC_MS__del_slyA,0.24946410355,0.11692407773443218,2.0,11.0,0.1667862953,12.0,0.3321419118,,,,
4,Rho__WT,3.333333146541643e-11,0.12126324032783643,3.0,13.0,-0.1072633026,14.0,0.1315785011,15.0,-0.0243151984,,
5,Rho__rho_Y80C,-0.4304204486666667,0.1864162967810215,3.0,16.0,-0.6428630861,17.0,-0.3542346099,18.0,-0.29416365,,
6,Rho__rho_K130Q,1.0081372605,0.1413964347409231,3.0,19.0,1.121284708,20.0,0.8496263350000001,21.0,1.0535007385,,
7,flagella__WT,0.0,0.7122145103104848,2.0,22.0,0.5036117099,23.0,-0.5036117099,,,,
8,flagella__del_rfaL,-0.62417505995,0.02411933105970399,2.0,24.0,-0.6412300025000001,25.0,-0.6071201174,,,,
9,flagella__del_rfaG,-1.0263913396,0.5295261459262095,2.0,26.0,-1.4008228682000001,27.0,-0.651959811,,,,
10,flagella__del_rfaD,-0.6900739918500001,0.2200807570942309,2.0,28.0,-0.8456945876,29.0,-0.5344533961,,,,
11,nusG__WT_OD08,0.0,0.26043336932928773,2.0,30.0,0.1841542015,31.0,-0.1841542015,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.14432946623333334,0.03378723482714739,3.0,32.0,0.1311682835,33.0,0.1827167344,45.0,0.1191033808,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.06850186576666667,0.1965786416218843,3.0,34.0,-0.2455198298,36.0,-0.1030442659,37.0,0.1430584984,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.18180429890000002,0.19394201432418526,3.0,35.0,0.0300019338,41.0,-0.22472253800000003,42.0,-0.3506922925,,
15,omv__controlPCN_highOD_intracellularRNAs,0.5807361772,0.386292673698532,3.0,38.0,0.5952102296,39.0,0.9595883973,40.0,0.18740990470000002,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.33333360913457e-11,0.19880424936821936,3.0,43.0,0.1570391364,44.0,0.06648788600000001,46.0,-0.2235270225,,
17,sv5015__STM1625,0.0612724698,0.15859400923659456,3.0,47.0,0.20236249820000002,48.0,0.0918326616,49.0,-0.1103777504,,
18,sv5015__STM0581,-0.16951086573333338,0.0722934487707742,3.0,50.0,-0.1048932245,51.0,-0.24758826800000003,52.0,-0.1560511047,,
19,sv5015__WT,3.333331758762862e-11,0.40512871074033113,3.0,53.0,0.1606219199,54.0,-0.4608102653,55.0,0.3001883455,,
20,tomato__tomato_root,3.381697960466667,0.36939077303893153,3.0,56.0,3.7232896423,57.0,3.4321166882,58.0,2.9896875509000003,,
21,tomato__LB,0.0,1.2133327992701795,2.0,59.0,-0.8579558502,60.0,0.8579558502,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.3893533363333333,0.10415287938426525,3.0,61.0,-0.4886260153,62.0,-0.3985092046,63.0,-0.2809247891,,
23,AcrB_efflux_virulence__WT,-3.33333360913457e-11,0.33950105632526295,3.0,64.0,-0.3738568129,65.0,0.0847800836,66.0,0.2890767292,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.13452966063333333,0.18501545977411682,3.0,67.0,-0.2560654731,74.0,-0.22592122690000002,75.0,0.0783977181,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,1.9601002854666667,0.3601712016733316,3.0,68.0,2.3564415331,69.0,1.8710557634,71.0,1.6528035599000002,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.5575503401333334,0.4263208003114558,3.0,70.0,1.0251298238,106.0,0.4570891197,107.0,0.1904320769,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,1.8752342555333332,0.5908397516231424,3.0,72.0,2.3019739397,79.0,2.1228541569,110.0,1.20087467,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.38541608489999996,0.258466523787932,3.0,73.0,0.1170307518,76.0,0.4065515595,109.0,0.6326659434,,
