sample,new_1915794_1916005_c
LBexp_1,7.0496
LBexp_2,7.0202
LBexp_3,7.1614
LBtran_1,7.2728
LBtran_2,7.0468
LBtran_3,7.2522
LBstat_1,7.1098
LBstat_2,7.4068
LBstat_3,7.5588
LBGexp_1,7.0727
LBGexp_2,6.9619
LBGexp_3,7.0474
LBGtran_2,7.4859
LBGtran_3,7.4039
LBGstat_1,7.3966
LBGstat_2,7.3131
LBGstat_3,7.7983
S0_1,6.6614
S0_2,7.0095
S0_3,7.2114
S1_1,7.3001
S1_2,7.2079
S1_3,6.9155
S2_1,7.5746
S2_2,7.0768
S2_3,6.8974
S3_1,7.8061
S3_2,7.5334
S4_1,11.1139
S4_2,11.0133
S4_3,10.1813
S5_1,12.7545
S5_2,12.3533
S5_3,12.5384
S6_1,10.2434
S6_2,9.7148
S6_3,8.7018
S6/t_1,11.425999999999998
S6/t_2,9.8544
S6_4,10.6705
S6_5,11.3461
S6_6,10.7226
S7_4,10.9384
S7_5,11.6116
S7_6,11.7678
S8_4,11.1965
S8_5,12.4425
G135_1,7.5895
G135_3,7.3673
G150_1,7.5199
G150_2,7.047999999999999
G150_3,7.562
G180_1,7.3727
G180_2,6.9928
G180_3,7.0399
C30_1,9.0549
C30_2,9.1503
C90_1,7.9716
C90_2,6.7569
BI_1,7.125
BI_2,6.9406
BC_2,7.3329
BC/t_1,7.5191
BC/t_2,9.0249
BC_1,7.1603
Sw_1,6.6282
Sw_2,6.4568
BT_1,9.3601
BT_2,8.9455
B36_1,7.185
B36_2,7.4729
B60_1,7.2877
B60_2,7.5358
M9exp_1,7.2844
M9exp_2,7.2474
M9exp_3,7.0471
M9tran_1,7.4639
M9tran_2,7.4836
M9tran_3,7.2213
M9stat_1,8.0146
M9stat_2,7.9463
M9stat_3,7.7189999999999985
M+G_1,9.2762
M+G_2,7.3211
M+G_3,7.2827
Glu_1,8.078
Glu_2,7.3871
Glu_3,7.6484
Fru_1,7.1809
Fru_2,7.7754
Fru_3,7.5034
Mal_1,6.9814
Mal_2,7.3595
Mal_3,7.2325
G+S_2,9.115
G+S_3,9.921
Pyr_1,9.2952
Pyr_2,9.7292
Pyr_3,9.8955
Gly_1,7.6352
Gly_2,7.4809
Gly_3,7.9231
Glucon_1,8.624
Glucon_2,8.3067
Glucon_3,8.2229
aero_1,7.4344
aero_2,7.2325
aero_3,7.1851
nit_1,10.9636
nit_2,9.0939
nit_3,10.496
ferm_1,10.5553
ferm_2,8.6066
ferm_3,10.8664
T-5.40H_1,7.6283
T-4.40H_1,7.5358
T-3.40H_1,7.2474
T-2.40H_1,7.1828
T-1.40H_1,7.025
T-1.10H_1,6.7111
T-0.40H_1,6.6678
T0.0H_1,6.8967
T0.30H_1,7.4804
T1.0H_1,7.2679
T1.30H_1,7.7113
T2.0H_1,8.0602
T2.30H_1,7.7257
T3.0H_1,7.537000000000001
T3.30H_1,7.6248
T4.0H_1,7.638
T5.0H_1,8.3081
HPh_1,7.574
HPh_2,7.1963
HPh_3,7.6121
LPh_1,7.4329
LPh_2,7.2202
LPh_3,7.7191
LPhT_1,7.6965
LPhT_2,7.2771
LPhT_3,7.555
SMMPr_1,7.6883
SMMPr_2,7.5248
SMMPr_3,7.6697
HiTm_1,7.2188
HiTm_2,7.0583
HiTm_3,7.392
LoTm_1,7.7166
LoTm_2,7.6594
LoTm_3,8.3127
HiOs_1,7.1335
HiOs_2,7.3856
HiOs_3,7.2217
BMM_1,6.9638
BMM_2,7.1221
BMM_3,7.1639
Heat_1,7.5765
Heat_2,6.9289999999999985
Heat_3,7.608
Cold_1,7.2907
Cold_2,7.4253
Cold_3,7.4908
Etha_1,7.5615
Etha_2,7.7635
Etha_3,7.3872
SMM_1,7.2319
SMM_2,7.0615
SMM_3,7.0546
Salt_1,7.1477
Salt_2,6.9694
Salt_3,6.9802
Mt0_1,7.0357
Mt0_3,6.6499
M0t45_1,7.2272
M0t45_2,7.0558
M0t45_3,7.0499
M0t90_1,7.445
M0t90_2,6.9816
M0t90_3,7.0824
M40t45_1,7.3593
M40t45_2,7.2498
M40t45_3,6.7036
M40t90_1,7.1243
M40t90_2,6.8992
M40t90_3,7.089
dia0_1,6.9652
dia0_2,7.1475
dia0_3,6.6948
dia5_1,7.2382
dia5_2,7.3365
dia5_3,6.7101
dia15_1,7.0031
dia15_2,7.089
dia15_3,7.2028
Diami_1,7.5431
Diami_2,7.0428
Diami_3,7.6408
Paraq_1,7.4086
Paraq_2,7.132999999999999
Paraq_3,7.231
H2O2_1,7.3569
H2O2_2,7.2621
H2O2_3,7.4461
Oxctl_1,7.8615
Oxctl_2,7.7943
Oxctl_3,7.2251
GM-0.1_1,6.7839
GM-0.2_1,7.5089
GM+5_1,6.8186
GM+15_1,6.8676
GM+25_1,7.0004
GM+45_1,7.186
GM+60_1,6.6814
GM+90_1,7.0309
GM+120_1,7.4235
GM+150_1,7.4982
GM-0.1_2,7.1578
GM-0.2_2,7.4987
GM+5_2,6.8521
GM+10_2,6.7449
GM+15_2,7.1575
GM+25_2,7.1908
GM+45_2,6.5933
GM+60_2,7.0883
GM+90_2,7.7384
GM+150_2,7.1489
GM-0.1_3,7.3842
GM-0.2_3,6.9069
GM+5_3,7.1227
GM+10_3,6.9761
GM+15_3,7.1984
GM+25_3,7.4928
GM+45_3,7.7524
GM+60_3,7.4193
GM+90_3,7.5694
GM+120_3,8.165
GM+150_3,7.3963
MG-0.1_1,6.7679
MG+5_1,7.2718
MG+10_1,7.1575
MG+15_1,7.1141
MG+25_1,7.138
MG+45_1,7.1818
MG+120_1,7.3159
MG+150_1,7.4972
MG-0.1_2,6.6109
MG-0.2_2,6.7368
MG+5_2,6.5351
MG+10_2,6.7341
MG+15_2,7.5308
MG+25_2,6.9034
MG+45_2,6.7485
MG+60_2,7.129
MG+90_2,6.5879
MG+120_2,7.1181
MG-0.1_3,7.1897
MG-0.2_3,7.3217
MG+5_3,7.7171
MG+10_3,7.3555
MG+15_3,7.1755
MG+25_3,7.1374
MG+45_3,7.0511
MG+60_3,7.2882
MG+90_3,7.0411
MG+120_3,7.2059
MG+150_3,7.178
