,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.234217568293635,2.0,0.0,-0.872723612,1.0,0.872723612,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.7559393735000002,0.1277680216111026,2.0,2.0,1.8462850080000002,3.0,1.6655937390000002,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,3.0650801003333332,0.702481908463104,3.0,4.0,2.835621913,5.0,3.853598877,6.0,2.506019511,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.7554002740000003,0.023487906553704075,2.0,7.0,3.738791816,8.0,3.772008732,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.09223188736864112,2.0,9.0,-0.06521779300000001,10.0,0.06521779300000001,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-31.35382884,0.6830686295915681,2.0,11.0,-30.87082638,12.0,-31.8368313,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.08794197800741306,2.0,13.0,0.062184369,14.0,-0.062184369,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.37107128725000005,1.3608067039591278,4.0,15.0,-1.453664865,16.0,0.11745533,17.0,1.438776555,18.0,1.381718129,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-7.119307892249999,0.6541555227689384,4.0,19.0,-7.831272775,20.0,-6.245434882,21.0,-7.193078965,22.0,-7.207444947,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.7336968716666666,0.5911382984979541,3.0,23.0,1.384948408,24.0,0.231017255,25.0,0.585124952,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.3005679575627345,2.0,26.0,-0.21253364100000002,27.0,0.21253364100000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-1.013058612,0.2992191457207669,2.0,28.0,-1.224638499,29.0,-0.8014787250000001,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.927220218,0.08911340221382508,2.0,30.0,-0.990232909,31.0,-0.864207527,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.24382495344011565,2.0,32.0,-0.172410278,33.0,0.172410278,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.5511014675,0.11662560407300608,2.0,34.0,-1.6335682230000002,35.0,-1.468634712,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-1.6164409865,0.9562492674237473,2.0,36.0,-0.940270645,37.0,-2.292611328,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.3075487658640192,3.0,38.0,-0.001211407,39.0,-0.306941273,40.0,0.30815268,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-8.040514083666666,0.7206696723066075,3.0,41.0,-8.856617539,42.0,-7.773338682,43.0,-7.49158603,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.5579873825250572,2.0,44.0,0.394556662,45.0,-0.394556662,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.8604216315000001,0.22044908866299756,2.0,46.0,-1.016302677,47.0,-0.704540586,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.082459134,,1.0,48.0,0.082459134,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.732421732,0.23886358113632714,2.0,49.0,0.563519674,50.0,0.9013237900000001,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.04122956700000002,0.9848486459590026,2.0,51.0,-0.7376227230000001,52.0,0.655163589,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.215360464,0.3320455400393158,3.0,53.0,0.04765535,54.0,0.597810554,55.0,0.0006154880000000001,,,,,,,,,,
