,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.16612402198116713,3.0,0.0,-0.1901552356,6.0,0.0732159971,12.0,0.1169392385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.03195255366666667,0.19382674999690708,3.0,1.0,-0.178664292,7.0,0.2028293931,13.0,0.07169255990000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.11914653543333333,0.09216889600954013,3.0,2.0,-0.2063898751,8.0,-0.1283126971,14.0,-0.0227370341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.31575425063333334,0.07674110527796357,3.0,3.0,-0.3937608244,9.0,-0.2403445347,15.0,-0.3131573928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.17955913510000002,0.09585992734762774,3.0,4.0,-0.0955765551,10.0,-0.1591058868,16.0,-0.2839949634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.10006840756666668,0.13740611308850476,3.0,5.0,0.23613815170000002,11.0,0.1027032494,17.0,-0.0386361784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.1483163194500001,0.31348909068306524,2.0,18.0,0.9266460576000001,71.0,1.3699865813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.0769077599,0.2647253219270679,3.0,19.0,0.008517674000000001,70.0,0.3691175179,205.0,-0.1469119122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.1353519023875,0.23623104156006028,8.0,20.0,0.3412844679,32.0,-0.19524195090000002,55.0,-0.1136808715,67.0,-0.4268770911,126.0,-0.2355033259,147.0,-0.2494876588,203.0,-0.2583097418,210.0,0.055000953000000005,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.05795624693333334,0.031309397705533405,3.0,21.0,0.0760669928,34.0,0.021803290200000002,61.0,0.0759984578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.20131908716250002,0.15382007837570066,8.0,22.0,-0.25296922850000003,104.0,-0.4744418533,111.0,-0.0325648455,133.0,-0.0906657028,165.0,-0.3735718327,238.0,-0.0906603125,265.0,-0.14687666200000002,270.0,-0.14880226,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.897467348614286,0.46948508224559027,7.0,23.0,-1.9324076795,56.0,-2.1504332852,82.0,-2.5310111513,118.0,-1.3568537549,134.0,-1.3243007797,137.0,-1.664520934,227.0,-2.3227438557,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.11156003410000001,0.10034978362712703,4.0,24.0,0.23357202,101.0,0.1539764513,139.0,0.0310502676,149.0,0.0276413975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.24709259730000002,0.06571477044504219,4.0,25.0,0.17457209040000002,123.0,0.3325190396,155.0,0.2531917333,191.0,0.2280875259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.15298939683333332,0.11776162212518085,3.0,26.0,-0.1270443558,59.0,-0.0503637306,159.0,-0.2815601041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
