,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.9974847645500002,0.09692387440408226,2.0,0.0,3.0660202934,5.0,2.9289492357,,
1,U01-Set001__USA300 LAC CA-MHB Control,3.1201603947,0.24416690532975027,2.0,1.0,3.2928124692000003,6.0,2.9475083202,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,2.61417997905,0.13994672980500414,2.0,2.0,2.7131372607,7.0,2.5152226974,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,2.1050755308999998,0.1576293921449392,2.0,3.0,2.216536343,8.0,1.9936147188,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.50314850855,0.2097022250319514,2.0,4.0,3.6514303739000002,9.0,3.3548666432,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.2021821024,0.2950744305547179,2.0,10.0,2.4108312332,29.0,1.9935329716,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.47713386455,0.202668177937036,2.0,11.0,2.6204419075,30.0,2.3338258216,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.3506604519,0.0065510197656810055,2.0,12.0,2.3460281814,31.0,2.3552927224,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.051100417,0.3218075314143643,2.0,13.0,2.2786527047,14.0,1.8235481293,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.9504629966,0.09422741171877115,2.0,15.0,2.0170918384,18.0,1.8838341548000002,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.0885418585,0.04514125991895831,2.0,16.0,2.0566221675,19.0,2.1204615495,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.0835853109,0.2611256446871603,2.0,17.0,2.268229025,20.0,1.8989415968,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.2225678402,0.06040808154649983,2.0,21.0,2.2652828043,24.0,2.1798528761,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,1.5636846867499998,0.30986120537881834,2.0,22.0,1.7827896463,25.0,1.3445797272,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,1.9816426198000001,0.08741713464588115,2.0,23.0,1.9198293711,26.0,2.0434558685,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,1.76489142495,0.2720304359508801,2.0,27.0,1.9572459909000002,28.0,1.572536859,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,2.48554068395,0.22078503346839376,2.0,32.0,2.6416592783,33.0,2.3294220896,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.2186730452,0.6382531725161541,2.0,34.0,2.6699861916,38.0,1.7673598988,,
