,new_3335006_3335393_c
M9exp_1,7.2114
M9exp_2,7.2578
M9exp_3,6.9482
M9tran_1,7.4188
M9tran_2,7.4974
M9tran_3,7.2161
M9stat_1,7.875
M9stat_2,7.9739
M9stat_3,7.62
MG-0.1_1,6.8932
MG-0.1_2,6.4604
MG-0.1_3,7.0611
MG-0.2_2,6.6674
MG-0.2_3,7.3255
MG+5_1,7.3055
MG+5_2,6.4504
MG+5_3,7.4953
MG+10_1,7.033
MG+10_2,6.7732
MG+10_3,7.5132
MG+15_1,7.0262
MG+15_2,7.5846
MG+15_3,7.1577
MG+25_1,7.1417
MG+25_2,7.0288
MG+25_3,7.1872
MG+45_1,7.1419
MG+45_2,6.8128
MG+45_3,7.1009
MG+60_2,7.0498
MG+60_3,7.3351
MG+90_2,6.5541
MG+90_3,6.8486
MG+120_1,7.3269
MG+120_2,7.261
MG+120_3,7.0353
MG+150_1,7.3126
MG+150_3,7.1361
GM-0.1_1,6.9117
GM-0.1_2,6.7704
GM-0.1_3,7.2908
GM-0.2_1,7.5595
GM-0.2_2,7.5797
GM-0.2_3,6.6875
GM+5_1,6.9248
GM+5_2,6.5714
GM+5_3,6.9543
GM+10_2,6.5754
GM+10_3,6.7116
GM+15_1,7.0047
GM+15_2,7.1728
GM+15_3,6.9785
GM+25_1,6.8565
GM+25_2,7.0529
GM+25_3,7.3347
GM+45_1,7.1057
GM+45_2,6.4271
GM+45_3,7.6659
GM+60_1,6.8578
GM+60_2,7.1455
GM+60_3,7.4978
GM+90_1,7.0264
GM+90_2,7.7882
GM+90_3,7.5928
GM+120_1,7.4761
GM+120_3,8.2533
GM+150_1,7.5422
GM+150_2,7.3255
GM+150_3,7.0879
BT_1,12.6245
BT_2,11.8719
B36_1,7.4047
B36_2,7.4235
B60_1,7.1018
B60_2,7.2518
S0_1,6.808
S0_2,7.2269
S0_3,7.3312
S1_1,7.1898
S1_2,7.1774
S1_3,6.8661
S2_1,7.6503
S2_2,7.0832
S2_3,6.954
S3_1,7.1302
S3_2,6.7259
S4_1,7.4309
S4_2,6.9478
S4_3,6.9709
S5_1,6.9417
