,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-4.163336342344337e-17,1.1724771012558646,4.0,0.0,-0.5577491119,1.0,-0.7608442864,2.0,1.7466777923999999,3.0,-0.42808439410000004
1,2AA__del_ridA,1.449964766525,0.035256983224515266,4.0,4.0,1.4258883256,5.0,1.4711274074,6.0,1.4881462299,7.0,1.4146971032
2,GC_MS__WT,0.0,0.3350955127492707,3.0,8.0,-0.385501857,9.0,0.1639370195,10.0,0.2215648375,,
3,GC_MS__del_slyA,1.14991877615,0.5090191895006642,2.0,11.0,0.7899878555000001,12.0,1.5098496968,,,,
4,Rho__WT,0.0,0.24553472350397487,3.0,13.0,0.0616439052,14.0,-0.27048280080000003,15.0,0.20883889560000002,,
5,Rho__rho_Y80C,0.44706334696666666,0.2958182401495368,3.0,16.0,0.1190552616,17.0,0.5285055755,18.0,0.6936292038,,
6,Rho__rho_K130Q,0.08813305746666666,0.15283504683979407,3.0,19.0,-0.0767383359,20.0,0.11605619340000001,21.0,0.2250813149,,
7,flagella__WT,0.0,0.5815748751693963,2.0,22.0,-0.411235538,23.0,0.411235538,,,,
8,flagella__del_rfaL,0.62444909675,0.0421417401767762,2.0,24.0,0.5946503865,25.0,0.6542478070000001,,,,
9,flagella__del_rfaG,-0.4229013661,0.07888066086200497,2.0,26.0,-0.3671243159,27.0,-0.4786784163,,,,
10,flagella__del_rfaD,-0.8362685373500001,0.08110496444930863,2.0,28.0,-0.8936184077,29.0,-0.778918667,,,,
11,nusG__WT_OD08,0.0,0.6003678435775076,2.0,30.0,-0.42452417340000004,31.0,0.42452417340000004,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.5491905011666667,0.3214271067966356,3.0,32.0,-0.8898185797,33.0,-0.5065274277,45.0,-0.2512254961,,
13,omv__spi2_ind_highOD_intracellularRNAs,-1.1012359518666666,0.5118466750866688,3.0,34.0,-0.5637944769000001,36.0,-1.1569906955,37.0,-1.5829226832,,
14,omv__spi1_ind_highOD_intracellularRNAs,1.3750838590333334,0.02667329750916956,3.0,35.0,1.3778914694,41.0,1.3471178101,42.0,1.4002422976,,
15,omv__controlPCN_highOD_intracellularRNAs,4.003246982466667,0.20100097958322125,3.0,38.0,3.825792737,39.0,4.2215267465,40.0,3.9624214639,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,0.14392151204541853,3.0,43.0,0.16545803850000002,44.0,-0.06927057390000001,46.0,-0.09618746460000001,,
17,sv5015__STM1625,-0.8507779923666666,0.13676032575916025,3.0,47.0,-0.7372236628000001,48.0,-1.0025943458,49.0,-0.8125159685000001,,
18,sv5015__STM0581,-0.6172508234666667,0.13562456208736168,3.0,50.0,-0.48479334570000004,51.0,-0.7558348267,52.0,-0.611124298,,
19,sv5015__WT,3.333333146541643e-11,0.09441625727980188,3.0,53.0,-0.0287305263,54.0,0.1054440603,55.0,-0.0767135339,,
20,tomato__tomato_root,-0.6308561570000001,0.15784921299771953,3.0,56.0,-0.4568171468,57.0,-0.7647711975,58.0,-0.6709801267000001,,
21,tomato__LB,0.0,0.16677808831377613,2.0,59.0,-0.1179299172,60.0,0.1179299172,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.1855442310666667,0.21108088563382796,3.0,61.0,-0.3488975949,62.0,-0.2605260924,63.0,0.0527909941,,
23,AcrB_efflux_virulence__WT,0.0,0.1733657952821075,3.0,64.0,0.1999289404,65.0,-0.0911887613,66.0,-0.1087401791,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.8285036200999999,0.1253107495451415,3.0,67.0,-0.9716175719000001,74.0,-0.7384647192,75.0,-0.7754285692,,
