,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.35718163326928787,2.0,0.0,-0.252565555,1.0,0.252565555,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.5702882040000001,0.007072814365614917,2.0,2.0,1.5652869690000002,3.0,1.575289439,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.3563321096666667,0.3509529863693859,3.0,4.0,1.451337851,5.0,0.967657097,6.0,1.650001381,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.1518627775,0.061621368454257246,2.0,7.0,2.10828989,8.0,2.195435665,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.07996463406151778,2.0,9.0,0.056543535000000006,10.0,-0.056543535000000006,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.42592625250000005,0.02272299025762145,2.0,11.0,-0.40985867200000003,12.0,-0.441993833,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.10210458154403224,2.0,13.0,0.072198842,14.0,-0.072198842,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.07470439875,0.3170895062758579,4.0,15.0,-0.40068118500000005,16.0,0.22755607200000003,17.0,0.224393012,18.0,0.247549696,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.102209454,0.1549893541130054,4.0,19.0,-2.1830589160000002,20.0,-2.255505919,21.0,-1.899648186,22.0,-2.070624795,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.124025392,0.14123710764992584,3.0,23.0,0.033100337,24.0,0.286737211,25.0,0.052238628,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.22758512756723878,2.0,26.0,-0.16092698700000002,27.0,0.16092698700000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.11084936299999999,0.1881272115320095,2.0,28.0,-0.022176664000000002,29.0,0.24387539,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.374215054,0.1199260412376502,2.0,30.0,0.289414537,31.0,0.459015571,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.241804880888127,2.0,32.0,0.170981871,33.0,-0.170981871,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.70041017,0.1059254104087569,2.0,34.0,-1.7753107460000002,35.0,-1.625509594,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.825654136,0.44062155715319484,2.0,36.0,-1.137220627,37.0,-0.514087645,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.3333333547084604e-10,0.05197596412677553,3.0,38.0,0.007821284000000001,39.0,-0.055443364,40.0,0.047622081000000004,,,,,,,,,,
