,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.1425120243428513,2.0,0.0,-0.807878,1.0,0.807878,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-11.311299245,0.04747311989240334,2.0,2.0,-11.27773068,3.0,-11.34486781,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-4.758213596666667,0.35905560933836483,3.0,4.0,-4.709698569,5.0,-4.425882202,6.0,-5.139060019,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-11.142919500000001,0.2285489466369076,2.0,7.0,-10.98131099,8.0,-11.30452801,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.34238411713962774,2.0,9.0,0.24210213100000003,10.0,-0.24210213100000003,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.106532585,0.03882878474723125,2.0,11.0,0.079076488,12.0,0.133988682,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.05266471343622362,2.0,13.0,0.037239576,14.0,-0.037239576,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.48794499425,0.8004375810330301,4.0,15.0,0.686116209,16.0,-0.669247684,17.0,-1.079260693,18.0,-0.889387809,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.282123666,0.5666963076685674,4.0,19.0,-0.9809568470000001,20.0,-0.009549088,21.0,0.32465598900000003,22.0,-0.462644718,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.5073244326666667,0.3385657883747458,3.0,23.0,-0.843474998,24.0,-0.16639403400000002,25.0,-0.512104266,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.29749882421860463,2.0,26.0,0.21036343600000001,27.0,-0.21036343600000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.007123856999999997,0.13414072743134448,2.0,28.0,-0.101975675,29.0,0.08772796100000001,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.6391265285000001,0.10554025712321907,2.0,30.0,0.71375476,31.0,0.564498297,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.042269784133373595,2.0,32.0,0.029889251000000002,33.0,-0.029889251000000002,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.9879015745,0.03523066128456175,2.0,34.0,-1.012813414,35.0,-0.9629897350000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,0.479122557,0.36676674994519753,2.0,36.0,0.738465813,37.0,0.219779301,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.700743415417188e-17,1.2351166885129947,3.0,38.0,1.425722913,39.0,-0.7444662940000001,40.0,-0.681256619,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.8442085060000001,2.1239886057490067,3.0,41.0,-2.520042159,42.0,-1.5571023620000002,43.0,1.544519003,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.8314523897132513,2.0,44.0,-0.5879256230000001,45.0,0.5879256230000001,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.8060948925,0.5324662802246126,2.0,46.0,-1.18260541,47.0,-0.429584375,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.479573095,,1.0,48.0,-0.479573095,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.956858913,0.005147693526417662,2.0,49.0,-0.9532189440000001,50.0,-0.9604988820000001,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.2397865475,0.10976388229477865,2.0,51.0,0.162171762,52.0,0.317401333,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-1.5029625606666668,0.6144916823995763,3.0,53.0,-2.165591171,54.0,-1.39140385,55.0,-0.951892661,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.5846202433333333,0.08541447221036659,3.0,56.0,-0.656418484,57.0,-0.60728213,58.0,-0.49016011600000003,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.18753196800000002,,1.0,59.0,-0.18753196800000002,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.29356587650265514,2.0,60.0,-0.20758242200000002,61.0,0.20758242200000002,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-2.5910559895,0.1614327404815043,2.0,62.0,-2.4769058040000003,63.0,-2.705206175,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-1.129077506,1.544113914687447,2.0,64.0,-2.220930926,65.0,-0.037224086,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,4.71754298625,0.8595794944874882,4.0,66.0,3.70218222,67.0,4.342120661,68.0,5.609902182,69.0,5.215966882,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.4999999292951713e-10,0.22558928253847033,4.0,70.0,0.038093516,71.0,0.046588296,72.0,0.227348252,73.0,-0.312030063,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,8.451384502,0.3873484504566511,2.0,74.0,8.177487786,75.0,8.725281218,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.10954680650042545,3.0,76.0,-0.066420719,77.0,-0.060019029,78.0,0.12643974800000002,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.33027589073337976,2.0,79.0,-0.23354032200000002,82.0,0.23354032200000002,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-1.6727180945,0.16568932955698967,2.0,80.0,-1.7898781430000001,81.0,-1.555558046,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,3.1164207160000004,0.31222229212613867,2.0,83.0,3.337195216,84.0,2.8956462160000003,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.20189377870262176,2.0,85.0,-0.14276046,86.0,0.14276046,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,2.2688842190253937,2.0,87.0,1.604343417,88.0,-1.604343417,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,0.7439542459999999,1.878326763846439,2.0,89.0,2.072131838,90.0,-0.584223346,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-2.9640922763333335,0.815704437060027,3.0,91.0,-3.748319489,92.0,-3.023768984,93.0,-2.120188356,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,4.130627570000001,1.2931541722471285,3.0,94.0,2.792121742,95.0,4.226688261,96.0,5.373072707,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-1.666666804567285e-10,2.6501360894402577,6.0,97.0,-2.188097452,98.0,-1.679501609,99.0,-2.541966613,100.0,1.131741213,101.0,0.9304827760000001,102.0,4.347341684,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.3227225362349473,2.0,103.0,0.9353060750000001,104.0,-0.9353060750000001,,,,,,,,,,,,
