,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.7434740876304887,2.0,0.0,0.525715569,1.0,-0.525715569,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,6.057162498,0.04381886275790875,2.0,2.0,6.026177883,3.0,6.088147113,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.168908103,0.9454989186346898,3.0,4.0,-0.025713835,5.0,1.196573806,6.0,-0.6641356620000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,7.3394866455,0.4360330514475138,2.0,7.0,7.031164718,8.0,7.647808573,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.7874980452960672,2.0,9.0,0.556845208,10.0,-0.556845208,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.912572963,0.07212788557113942,2.0,11.0,0.861570846,12.0,0.96357508,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.1334036690211204,2.0,13.0,0.09433063900000001,14.0,-0.09433063900000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.04877838699999998,1.1396224892475506,4.0,15.0,-1.719321549,16.0,0.193672067,17.0,0.549084526,18.0,0.781451408,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-8.12719524925,1.180735854524563,4.0,19.0,-8.604429709,20.0,-6.364633807,21.0,-8.874747208,22.0,-8.664970273,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.2617183896666668,0.5041482133249922,3.0,23.0,0.744367811,24.0,1.289251504,25.0,1.7515358540000001,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.2616793883513675,2.0,26.0,-0.18503527,27.0,0.18503527,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.29189452850000003,0.1704081882764617,2.0,28.0,0.17139774300000002,29.0,0.412391314,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-1.1846787025,0.41127375983016895,2.0,30.0,-0.893864238,31.0,-1.475493167,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.028132169750401552,2.0,32.0,-0.019892448,33.0,0.019892448,,,,,,,,,,,,
14,Catabolite_repression__delHfq,0.2564477155,0.30040195363924926,2.0,34.0,0.468863974,35.0,0.044031457,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,1.046205774,0.33241729715216567,2.0,36.0,0.811151249,37.0,1.281260299,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.5155716705978428,3.0,38.0,-0.511172727,39.0,-0.008688077,40.0,0.519860804,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-2.4260117136666666,0.6132899145433572,3.0,41.0,-3.015102362,42.0,-2.471839237,43.0,-1.791093542,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,1.676139603711876,2.0,44.0,1.18520968,45.0,-1.18520968,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.6306336425,0.42040488991092634,2.0,46.0,-0.927904791,47.0,-0.333362494,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.463883168,,1.0,48.0,-0.463883168,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.30941732099999997,1.0188619430166852,2.0,49.0,0.41102686800000005,50.0,-1.02986151,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.23194158449999996,1.2774620149791671,2.0,51.0,1.135243638,52.0,-0.671360469,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.045887469999999986,0.5393678413610257,3.0,53.0,-0.541297883,54.0,0.159681122,55.0,0.519279171,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.01419970199999998,1.1092142390730784,3.0,56.0,-0.195875144,57.0,-1.021360958,58.0,1.174636996,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.39387940200000005,,1.0,59.0,-0.39387940200000005,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.2853791935941896,2.0,60.0,-0.201793563,61.0,0.201793563,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,0.0534461665,0.18063492940297937,2.0,62.0,0.18117435,63.0,-0.074282017,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.07319411149999999,1.1445146476208008,2.0,64.0,0.8824881800000001,65.0,-0.7360999570000001,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.3242155135,0.635733014568292,4.0,66.0,0.270181277,67.0,0.9693902940000001,68.0,0.584781749,69.0,-0.5274912660000001,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.5000000680730494e-10,0.7158858505449807,4.0,70.0,-0.880501916,71.0,0.677530092,72.0,-0.27437857400000004,73.0,0.47735039700000004,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,3.1062225585,0.16057877893557435,2.0,74.0,2.992676215,75.0,3.219768902,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,9.25185853854297e-18,0.7836054299913872,3.0,76.0,-0.723855699,77.0,0.832100334,78.0,-0.108244635,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.7304799851208481,2.0,79.0,0.516527351,82.0,-0.516527351,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-4.063270951,0.0839378274670251,2.0,80.0,-4.003917944,81.0,-4.122623958,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-2.1468425535,0.5043406186850251,2.0,83.0,-2.5034652250000002,84.0,-1.7902198820000002,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,1.2393391087686436,2.0,85.0,-0.8763450880000001,86.0,0.8763450880000001,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.35923128268372,2.0,87.0,-0.254014876,88.0,0.254014876,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-0.1844736335,0.9542070129320328,2.0,89.0,0.49025261600000003,90.0,-0.859199883,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,7.239602095333335,2.7406020028967326,3.0,91.0,10.16141792,92.0,6.831378159,93.0,4.726010207,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-8.313504706666667,0.24184737171571158,3.0,94.0,-8.585042645,95.0,-8.234220357,96.0,-8.121251118,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-4.999997453107122e-10,8.398767784330587,6.0,97.0,12.36444458,98.0,-3.576054119,99.0,8.999705613,100.0,-5.33091611,101.0,-6.339978008,102.0,-6.117201959,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.5490491565672437,2.0,103.0,1.095343163,104.0,-1.095343163,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,-0.9921346825000001,1.7115320807264582,2.0,105.0,-2.202370623,106.0,0.21810125800000002,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-1.3516775989999998,1.0063824982782363,2.0,107.0,-2.063297488,108.0,-0.64005771,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,-0.4298800585,1.8822620655208633,2.0,109.0,0.9010802120000001,110.0,-1.760840329,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.139541573,0.11320724131101746,3.0,111.0,-0.042447277000000005,112.0,-0.263887156,113.0,-0.112290286,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,3.700743415417188e-17,0.6599280877660245,3.0,114.0,0.5569470240000001,115.0,0.171929186,116.0,-0.72887621,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.17234594016409144,2.0,117.0,0.12186698300000001,118.0,-0.12186698300000001,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,0.4443819915,0.4986983435631472,2.0,119.0,0.797014972,120.0,0.091749011,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,1.2808305507694804,2.0,121.0,-0.9056839680000001,126.0,0.9056839680000001,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,-0.09475797800000008,2.320419790412293,2.0,122.0,1.546026591,127.0,-1.735542547,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,1.0478137256666666,2.243663325969394,6.0,123.0,0.11928051,124.0,4.750807023,125.0,-0.9906559450000001,128.0,-0.173245534,129.0,2.844665058,130.0,-0.263968758,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,2.000000165480742e-10,0.848499483610763,5.0,131.0,1.0942890140000001,132.0,0.5712674590000001,135.0,-0.215760165,136.0,-0.36539612,137.0,-1.084400187,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,3.418652621,0.8247539968735558,2.0,133.0,2.8354634770000002,134.0,4.001841765,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,0.7142973106666667,0.29074889545025967,3.0,138.0,0.966780917,139.0,0.7796904250000001,140.0,0.39642059,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,-1.5075903585000001,1.8047643544848506,2.0,141.0,-0.231429245,142.0,-2.783751472,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,0.0,0.917896139507414,3.0,143.0,0.40285291500000003,144.0,-1.050434979,145.0,0.6475820640000001,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,-1.8734279935,5.049395544628568,2.0,146.0,1.697033837,147.0,-5.443889824,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,3.3333332390602283e-10,0.30010625504110444,3.0,148.0,-0.13109995500000002,149.0,0.343350924,150.0,-0.212250968,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.9654929780964577,2.0,151.0,-0.682706632,152.0,0.682706632,,,,,,,,,,,,
61,cysB_mutant__cysBHH,0.44314231066666676,0.6560241022270635,3.0,153.0,1.038594723,154.0,0.5509342190000001,155.0,-0.26010201,,,,,,,,,,
62,ersA_knockout__delersA,-0.89609483,0.5868326595647905,2.0,156.0,-0.48114147700000004,157.0,-1.311048183,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,0.5828666645063155,2.0,158.0,0.41214897100000003,159.0,-0.41214897100000003,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,-3.333333262189875e-10,0.25418716530805746,3.0,160.0,-0.268848898,161.0,0.23641129900000002,162.0,0.032437598000000005,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,0.44104756500000003,0.6824309244370608,3.0,163.0,1.116834069,164.0,-0.247839159,165.0,0.454147785,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,1.127244611344562,4.0,166.0,0.33669407100000004,167.0,-0.370897627,169.0,-1.317163629,170.0,1.351367185,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,2.06618827,1.2322288248146935,2.0,168.0,2.9375056280000003,171.0,1.194870912,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,2.485040382516742,2.0,172.0,1.757188906,173.0,-1.757188906,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,1.1080450935,0.2017934423716916,2.0,174.0,0.965355582,175.0,1.2507346049999999,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,-0.5504207320000001,0.5450623813185014,2.0,176.0,-0.9358380380000001,177.0,-0.165003426,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.9944647785000001,1.8317227368779776,2.0,178.0,0.30075879,179.0,-2.2896883470000002,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,-2.5927016419999998,0.9143576659172624,2.0,180.0,-3.239250148,181.0,-1.946153136,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,-1.425359727,1.7289039343514332,2.0,182.0,-0.202840031,183.0,-2.647879423,,,,,,,,,,,,
74,mexZ_knockout__del_mexZ,-1.2043609236666668,1.5706324278497943,3.0,184.0,-2.991649647,185.0,-0.044097943,186.0,-0.577335181,,,,,,,,,,
75,mexZ_knockout__wt_LB,0.0,4.048472314132663,3.0,187.0,4.587124187,188.0,-1.513275705,189.0,-3.073848482,,,,,,,,,,
76,Mucin_glycans__ABTGC,1.5959455978986624e-17,0.439805888102057,5.0,190.0,-0.17363135300000002,191.0,-0.596574398,192.0,0.6042367710000001,193.0,0.149290942,194.0,0.016678038000000003,,,,,,
77,Mucin_glycans__MUC5B,0.3552359935,0.8411178612966683,2.0,195.0,0.9499961370000001,196.0,-0.23952415,,,,,,,,,,,,
