,A,XisF4
R2,,0.021446841985455878
xmin,,-5.8028176909999996
xmid,,1.5351068008778592
xmax,,2.453579208
ystart,,0.3420587300455189
yend,,11.291211141864583
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.28901018700000003,-0.004397229
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.28901018700000003,0.004397229
AB569_EDTA_NaNO2:NaNO2:1,-0.9192049520000001,0.126084508
AB569_EDTA_NaNO2:NaNO2:2,-0.6178272370000001,-0.625267841
AB569_EDTA_NaNO2:EDTA:1,2.556691222,-0.06005378200000001
AB569_EDTA_NaNO2:EDTA:2,2.099719511,0.336895692
AB569_EDTA_NaNO2:EDTA:3,2.947173273,0.161912533
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-0.6191470370000001,-0.48128385100000004
AB569_EDTA_NaNO2:NaNO2_EDTA:2,0.210468483,-0.6229511320000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.19757132,0.045068006
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.19757132,-0.045068006
Anthranilate_metabolism_GntR_AntP:antP:1,1.450421981,0.14312855300000002
Anthranilate_metabolism_GntR_AntP:antP:2,0.507927788,-0.287034819
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.186596019,-0.08893259
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.186596019,0.08893259
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-6.417228201,-0.1635264
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.550737865,-1.467710388
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,3.5878109990000002,0.15256902
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-1.679067607,0.13910578
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,16.4540397,-1.3096182299999999
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,15.386038450000001,-1.31150265
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,16.01663474,-1.04705261
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,16.84423584,-1.14348053
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.41520877500000003,-0.16662074000000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,2.022414166,-0.15625769
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.602759632,-0.85801154
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.431958887,-0.592994593
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.431958887,0.592994592
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.96568759,-0.30611940600000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.234256397,-0.34982636
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-2.216850183,0.5986897480000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-2.7101396170000003,0.26375301
Catabolite_repression:del_hfq_crc_wt:1,0.197440106,-0.046957517000000004
Catabolite_repression:del_hfq_crc_wt:2,-0.197440106,0.046957517000000004
Catabolite_repression:delHfq:1,-0.029984777,-0.5423156650000001
Catabolite_repression:delHfq:2,0.40000850800000004,-0.600687476
Catabolite_repression:deldcrc:1,-1.6459301050000001,-0.45839998
Catabolite_repression:deldcrc:2,-1.796869134,-0.787077366
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.598437273,0.033770443000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.351516779,-0.025875798000000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.24692049300000002,-0.007894644000000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.917909333,0.6185997400000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.995503436,0.248847424
Diallyl_disulphide_treatment:PAO1_DDS:3,-3.825785537,0.259598449
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.036198453000000005,0.16888255300000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.036198453000000005,-0.16888255300000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.6152580280000001,0.20750759500000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.067420598,0.434370401
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.028168793,-0.025618237000000002
HapZ_SagS_mutant:delHapZp:1,0.36607609300000005,0.009411045
HapZ_SagS_mutant:delHapZp:2,0.232906824,0.087372429
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.32242597500000003,-0.068121211
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.35059476900000003,0.093739448
HapZ_SagS_mutants:delHApZ:1,-2.96425926,-0.8675509410000001
HapZ_SagS_mutants:delHApZ:2,-3.039563204,-1.068596216
HapZ_SagS_mutants:delHApZ:3,-3.539225482,-0.8171325960000001
HapZ_SagS_mutants:delSagS:1,0.135864423,-0.430396355
HapZ_SagS_mutants:delSagS:2,0.37988523900000004,-0.48413032500000003
HapZ_SagS_mutants:delSagS:3,0.255109358,-0.085591047
HapZ_SagS_mutants:delHapZp:1,0.418942386,-0.043532918000000004
yhjH_knockout:PA_delyhjH_wt:1,-0.335569428,0.142485139
yhjH_knockout:PA_delyhjH_wt:2,0.335569428,-0.142485139
yhjH_knockout:PA_delyhjH:1,-2.902512432,0.6423228750000001
yhjH_knockout:PA_delyhjH:2,-2.56919346,0.899342068
yhjH_knockout:PA_delwspF:1,-0.25315334500000003,-0.44102859400000005
yhjH_knockout:PA_delwspF:2,1.4435553030000001,-1.311413261
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-2.630064048,0.470196938
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.7170032060000002,0.22596718000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-2.3962956699999998,0.513655194
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.310016075,0.52060277
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.6956667120000001,0.46550137100000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.208139925,0.076076814
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.413053304,-0.252889735
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.49075333400000004,-0.288688449
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,11.31749548,-0.7167709790000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,14.39353968,-0.777109672
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.529878226,0.369271404
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.049242043000000006,-0.020147439
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.579120269,-0.349123966
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.082261524,0.5075632999999999
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.560528575,-0.20633609200000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.179873252,-0.21444462700000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.082261524,-0.507563301
Lung_infection_transcriptome:PA01_LS1:1,-0.36542594100000003,0.401569019
Lung_infection_transcriptome:PA01_LS1:2,-3.974015159,0.805191929
Lung_infection_transcriptome:PA01_CS1:1,0.734777491,-0.036277231
Lung_infection_transcriptome:PA01_CS1:2,-0.734777491,0.036277232
Testosterone_treatment:Testosterone_Control:1,-0.09138354600000001,0.123829302
Testosterone_treatment:Testosterone_Control:2,0.09138354600000001,-0.123829302
Testosterone_treatment:Testosterone_2.5:1,-2.817557368,-0.966541768
Testosterone_treatment:Testosterone_2.5:2,-1.292905453,-0.317041677
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.62933615,0.6926299760000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.9477640420000001,0.543429499
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.19689721500000001,0.033948369
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.565977864,0.35738288900000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-1.801418648,-0.297158343
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.644687014,-0.075387337
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.5121945220000002,0.269500116
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,1.793388186,0.01105036
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.108878302,0.051623656000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-1.26688194,-0.019275922
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.432111315,-0.257547788
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.715467754,-0.055350423
Dispersed_cells:PAO1_dispersed_wt:1,0.24949385300000002,-0.192290028
Dispersed_cells:PAO1_dispersed_wt:2,-0.24949385300000002,0.192290028
Dispersed_cells:PyhjH_dispersed:1,-0.5284279230000001,1.156809067
Dispersed_cells:PyhjH_dispersed:2,-1.949680779,1.513312497
Dispersed_cells:PA01_Planktonic:1,7.454848438,0.7990959860000001
Dispersed_cells:PA01_Planktonic:2,5.937144537,0.166643867
Dispersed_cells:PAO1_Biofilm:1,-0.650497537,1.832808964
Dispersed_cells:PAO1_Biofilm:2,-0.8469014420000001,1.8447443510000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.343976535,0.488454127
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.16122339,0.25340844500000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.723354004,0.24935772
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.64885642,0.17864233300000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.103081722,-0.057188885
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.545774697,-0.121453448
gcsR_mutant:PAO1_rep_wt:1,0.273024953,0.095615267
gcsR_mutant:PAO1_rep_wt:2,-0.273024953,-0.095615267
gcsR_mutant:GcsR_rep:1,0.270184582,-0.32636765300000004
gcsR_mutant:GcsR_rep:2,0.39463074000000004,-0.297633119
ampC_mutation:PA_Cef_taz_wt:1,-3.6058190530000003,-0.167174541
ampC_mutation:PA_mutS_Cef_taz:1,0.8459033380000001,0.0060907
ampC_mutation:PA_mutS:1,-29.63665987,-0.427959323
ampC_mutation:PA_mutS:2,11.71104783,2.453579208
ampC_mutation:PA_mutS:3,-23.793880090000002,-0.20403468700000002
ampC_mutation:PA_Cef_taz_wt:2,3.6058190530000003,0.167174541
ampC_mutation:PA_mutS_Cef_taz:2,-0.229302163,0.7209016850000001
ampC_mutation:PA_mutS:4,-26.06598381,-1.141856425
ampC_mutation:PA_mutS:5,12.62477992,1.810327298
ampC_mutation:PA_mutS:6,-27.09760175,-0.8107714420000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.411993383,-1.137946448
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.137005453,-0.798490773
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,3.146172753,-2.377203621
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.419432036,-1.183421263
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.60270121,1.0769123999999999
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.9821354210000001,0.9492589130000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.964162205,-0.089734092
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.824360526,-1.8107411999999998
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.629388652,-2.937436075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.192943669,-1.460061757
n-alkanes_treatment:PA_alkane:1,-2.888141713,0.43249447300000005
n-alkanes_treatment:PA_alkane:2,-1.056107188,0.098470942
n-alkanes_treatment:PA_Glycerol:1,1.065399649,0.15064581900000001
n-alkanes_treatment:PA_Glycerol:2,-0.7768721930000001,0.021108653
n-alkanes_treatment:PA_Glycerol:3,-0.288527456,-0.17175447100000002
Catabolise_Nucleic_Acids:L_asp:1,3.582199881,0.23462627900000002
Catabolise_Nucleic_Acids:L_asp:2,0.32682488,-0.318278371
Catabolise_Nucleic_Acids:DNA_1:1,-0.49683886800000004,-0.072714184
Catabolise_Nucleic_Acids:DNA_1:2,-0.382989576,-0.11659345700000001
Catabolise_Nucleic_Acids:DNA_1:3,0.879828444,0.18930764
cysB_mutant:PAO1HH_wt:1,0.043089509000000005,0.013624169
cysB_mutant:PAO1HH_wt:2,-0.043089509000000005,-0.013624168
cysB_mutant:cysBHH:1,-1.995896901,0.865858937
cysB_mutant:cysBHH:2,-1.642432859,0.7959319610000001
cysB_mutant:cysBHH:3,-2.109607957,0.940028508
ersA_knockout:delersA:1,0.475735609,0.265465604
ersA_knockout:delersA:2,-0.47961088500000004,0.5413803180000001
ersA_knockout:wt_BHI:1,-0.06476622800000001,0.069920248
ersA_knockout:wt_BHI:2,0.06476622800000001,-0.069920247
Farnesol_treatment:RNA of 0-1F_L:1,0.288180846,-0.16749350100000002
Farnesol_treatment:RNA of 0-1F_L:2,0.312663338,-0.078489087
Farnesol_treatment:RNA of 0-1F_L:3,-0.6008441840000001,0.245982588
Farnesol_treatment:RNA of 6-F_L1:1,-0.5587097160000001,0.396771327
Farnesol_treatment:RNA of 6-F_L1:2,0.240275919,0.30214475900000004
Farnesol_treatment:RNA of 6-F_L1:3,-0.025308807000000003,0.0965013
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.257719553,0.6111969890000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.207434475,0.37370662400000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.38525029800000005,0.147758852
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.616972301,-0.44050249100000005
