,name,x,y,cog,color,link
meta,start,0.037675097538037654,,,,
BSU_00010,dnaA,410,-0.004101687261889458,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,-0.00023131422310907656,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,-0.006386965497630121,Function unknown,#0000ff,
BSU_00040,recF,3437,-0.003839532058926281,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,-0.0017773242305574297,Function unknown,#0000ff,
BSU_00060,gyrB,4867,-0.000662951896506879,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,-0.005101511868312435,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,-0.0006279102945881262,Function unknown,#0000ff,
BSU_00090,guaB,15915,-0.0044746463269982415,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,-0.01237150379922193,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,-0.009963841031763414,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,-0.011510545562592926,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,-0.0067836285787008605,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,-0.007795875014201151,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,-0.013269033803862516,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,-0.026178063526499224,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,-0.01984808976733326,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,-0.0010553749049265356,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,-0.011983660194868805,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,-0.006126749831427648,Function unknown,#0000ff,
BSU_00210,recR,28867,-0.007135301515832584,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,-0.0012194074514930253,Function unknown,#0000ff,
BSU_00230,bofA,29772,0.012183329007375156,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.009177344038550693,Function unknown,#0000ff,
BSU_00250,xpaC,35845,-0.013382350360580102,Function unknown,#0000ff,
BSU_00260,yaaN,36478,-0.011269834000779059,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,-0.019338901881315568,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,-0.01731045619660375,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,-0.011451688552790228,Function unknown,#0000ff,
BSU_00300,yaaR,40213,-0.008285022505820888,Function unknown,#0000ff,
BSU_00310,holB,40665,-0.010085868198175791,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,-0.007529101642042554,Function unknown,#0000ff,
BSU_00330,dnaH,42499,-0.009058258616221268,"Replication, recombination and repair",#1e90ff,
BSU_00340,trmNF,42917,-0.011773267585318995,Function unknown,#0000ff,
