,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-1.0408340855860843e-17,0.2676478298329287,4.0,0.0,-0.1593129188,1.0,-0.26648159600000004,2.0,0.33092808160000003,3.0,0.0948664332
1,2AA__del_ridA,0.2852183897,0.18101141655038377,4.0,4.0,0.11141352400000001,5.0,0.3106909561,6.0,0.5273684378,7.0,0.1914006409
2,GC_MS__WT,3.33333360913457e-11,0.15029745513227047,3.0,8.0,-0.034216299400000004,9.0,0.1644555578,10.0,-0.1302392583,,
3,GC_MS__del_slyA,0.1354047811,0.16258106775201597,2.0,11.0,0.0204426056,12.0,0.2503669566,,,,
4,Rho__WT,-9.25185853854297e-18,0.7396949980125318,3.0,13.0,-0.6386573557,14.0,0.8104867752,15.0,-0.1718294195,,
5,Rho__rho_Y80C,0.32042161533333335,0.22383480993914243,3.0,16.0,0.28551740810000004,17.0,0.559658061,18.0,0.1160893769,,
6,Rho__rho_K130Q,2.120992551766667,0.17683405604364777,3.0,19.0,1.9425156065,20.0,2.2961366027,21.0,2.1243254461,,
7,flagella__WT,0.0,0.37921218525163447,2.0,22.0,0.2681435077,23.0,-0.2681435077,,,,
8,flagella__del_rfaL,-0.8273391563500001,0.3466352909792504,2.0,24.0,-0.5822309915,25.0,-1.0724473212,,,,
9,flagella__del_rfaG,-0.69723837155,0.5306255853187939,2.0,26.0,-0.3220294219,27.0,-1.0724473212,,,,
10,flagella__del_rfaD,-0.012759973899999999,0.39315092853940353,2.0,28.0,0.2652397137,29.0,-0.2907596615,,,,
11,nusG__WT_OD08,0.0,0.6057292493805158,2.0,30.0,-0.4283152598,31.0,0.4283152598,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.9614703450333334,0.35317648795705836,3.0,32.0,0.7270787151,33.0,1.3676800948,45.0,0.7896522252,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.30437468306666665,0.2899934871381592,3.0,34.0,0.0648712182,36.0,0.6267955802,37.0,0.2214572508,,
14,omv__spi1_ind_highOD_intracellularRNAs,1.1517808673,0.13190877637550832,3.0,35.0,1.2004431349,41.0,1.2524453857,42.0,1.0024540813,,
15,omv__controlPCN_highOD_intracellularRNAs,0.06462957343333331,0.7076700336049755,3.0,38.0,0.2292195064,39.0,0.6755008871,40.0,-0.7108316732000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.333333262189875e-11,0.14983242296759153,3.0,43.0,-0.16182651550000002,44.0,0.13391221180000001,46.0,0.0279143038,,
17,sv5015__STM1625,0.7065468162666667,0.09973631990574545,3.0,47.0,0.649078688,48.0,0.8217123225,49.0,0.6488494383,,
18,sv5015__STM0581,0.49834551593333337,0.3333230097024672,3.0,50.0,0.2060165279,51.0,0.8613326353,52.0,0.4276873846,,
19,sv5015__WT,0.0,0.11462944754991237,3.0,53.0,0.1323626848,54.0,-0.0661813424,55.0,-0.0661813424,,
20,tomato__tomato_root,2.8973885799,0.18311665006183492,3.0,56.0,2.9230568242,57.0,3.0663168396,58.0,2.7027920759,,
21,tomato__LB,0.0,0.7848242878802106,2.0,59.0,-0.5549545760000001,60.0,0.5549545760000001,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.04858775173333333,0.3664921115511353,3.0,61.0,0.3735360774,62.0,-0.2336675092,63.0,-0.2856318234,,
