,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,2.499997431293366e-11,1.0074102133157101,4.0,0.0,-0.374797319,1.0,-0.1903258116,2.0,1.4462296865,3.0,-0.8811065558000001
1,2AA__del_ridA,-0.478516996625,0.4399427451202609,4.0,4.0,-0.4122047742,5.0,0.08846079870000001,6.0,-0.9598732717,7.0,-0.6304507393000001
2,GC_MS__WT,0.0,0.10583985770525574,3.0,8.0,0.032924514700000004,9.0,-0.11838898460000001,10.0,0.0854644699,,
3,GC_MS__del_slyA,0.53425807045,0.06991219100889666,2.0,11.0,0.4848226861,12.0,0.5836934548,,,,
4,Rho__WT,-4.625929269271485e-18,0.18986710728913048,3.0,13.0,-0.21876273240000002,14.0,0.0968646328,15.0,0.1218980996,,
5,Rho__rho_Y80C,-1.2865877550333333,0.5536752674331809,3.0,16.0,-1.7366026353000001,17.0,-0.6682976463,18.0,-1.4548629835,,
6,Rho__rho_K130Q,6.310338033166666,0.30535298929035415,3.0,19.0,6.5999687175,20.0,5.9913790775999995,21.0,6.3396663044,,
7,flagella__WT,0.0,0.0072672709931830065,2.0,22.0,0.0051387366,23.0,-0.0051387366,,,,
8,flagella__del_rfaL,-0.7956232381,0.0093874367727903,2.0,24.0,-0.8022611583,25.0,-0.7889853179,,,,
9,flagella__del_rfaG,-1.8338059921499998,0.13439920670896255,2.0,26.0,-1.7387714017,27.0,-1.9288405826,,,,
10,flagella__del_rfaD,-5.34081529735,0.9835814788580217,2.0,28.0,-6.0363124309,29.0,-4.6453181638,,,,
11,nusG__WT_OD08,0.0,0.09739218903323137,2.0,30.0,-0.0688666773,31.0,0.0688666773,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.9472043686666667,1.9408566072373323,3.0,32.0,3.186098201,33.0,-0.2584989995,45.0,-0.0859860955,,
13,omv__spi2_ind_highOD_intracellularRNAs,5.918259951366667,1.4036548242439026,3.0,34.0,6.9908270595,36.0,6.4343293393,37.0,4.3296234553,,
14,omv__spi1_ind_highOD_intracellularRNAs,3.9285100723,0.11544790101578721,3.0,35.0,3.8167378508,41.0,3.9214800029,42.0,4.0473123632,,
15,omv__controlPCN_highOD_intracellularRNAs,1.1481606685333334,1.1973206807968442,3.0,38.0,2.5195605006,39.0,0.3107251663,40.0,0.6141963387,,
16,omv__controlPCN_lowOD_intracellularRNAs,9.25185853854297e-18,0.2800371961260248,3.0,43.0,0.1035283389,44.0,-0.3170606894,46.0,0.2135323505,,
17,sv5015__STM1625,0.48420372763333336,0.2925041461273636,3.0,47.0,0.3078438659,48.0,0.8218462306000001,49.0,0.3229210864,,
18,sv5015__STM0581,1.2473137383666668,0.5282795576887507,3.0,50.0,1.3935128546,51.0,1.6870968714,52.0,0.6613314891000001,,
19,sv5015__WT,1.850371707708594e-17,0.47599040800054165,3.0,53.0,0.5457827764000001,54.0,-0.216697623,55.0,-0.3290851534,,
20,tomato__tomato_root,1.3959853583666668,0.3543370162054755,3.0,56.0,0.9884571691,57.0,1.6312978645,58.0,1.5682010415,,
21,tomato__LB,0.0,0.5979003620790665,2.0,59.0,-0.4227794005,60.0,0.4227794005,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.4285687257333333,0.541287296496279,3.0,61.0,-0.6978322965,62.0,-0.7824190633,63.0,0.1945451826,,
