,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.0,0.0,2.0,0.0,0.0,5.0,0.0
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.0,2.0,1.0,0.0,6.0,0.0
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,0.0,0.0,2.0,2.0,0.0,7.0,0.0
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.0,0.0,2.0,3.0,0.0,8.0,0.0
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.0,0.0,2.0,4.0,0.0,9.0,0.0
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.8731968628999995,0.2518201757324449,2.0,10.0,4.0512606168,29.0,3.695133109
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.18187290495,0.18125869198274125,2.0,11.0,3.3100421552,30.0,3.0537036547
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.4303036509,0.10746180085063181,2.0,12.0,3.506290619,31.0,3.3543166828
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.0,0.0,2.0,13.0,0.0,14.0,0.0
9,U01-Set001__USA300 LAC RPMI+10%LB Control,0.0,0.0,2.0,15.0,0.0,18.0,0.0
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.0,0.0,2.0,16.0,0.0,19.0,0.0
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.0,0.0,2.0,17.0,0.0,20.0,0.0
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.3513243687,0.3296561351156147,2.0,21.0,5.5844264573,24.0,5.1182222801
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.27083926525,0.041131907688956484,2.0,22.0,5.2417546144,25.0,5.2999239161
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.28439408705,0.2655361753636827,2.0,23.0,5.4721565173,26.0,5.0966316568
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.90011795355,0.2344737180596484,2.0,27.0,4.0659159096,28.0,3.7343199975
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,3.54055536555,0.08537253206467837,2.0,32.0,3.4801878692,33.0,3.6009228619
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.0,0.0,2.0,34.0,0.0,38.0,0.0
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.0,0.0,2.0,36.0,0.0,40.0,0.0
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.0,0.0,2.0,37.0,0.0,41.0,0.0
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.0,0.0,2.0,42.0,0.0,45.0,0.0
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,0.0,0.0,2.0,43.0,0.0,46.0,0.0
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.0,0.0,2.0,44.0,0.0,47.0,0.0
24,U01-Set003__USA300 TCH1516 CA-MHB Control,3.7200454071,0.3277942215616383,2.0,48.0,3.4882598902,52.0,3.9518309240000002
