,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,3.7163559562961157,2.0,0.0,2.627860498,1.0,-2.627860498,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.5281347115000001,1.927159365115031,2.0,2.0,2.890842167,3.0,0.16542725600000002,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.943773633,0.6241627826598325,3.0,4.0,1.305939066,5.0,2.553301443,6.0,1.97208039,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,0.7440317575000001,0.5875381718201854,2.0,7.0,0.328579532,8.0,1.159483983,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.23629813692299914,2.0,9.0,-0.167088015,10.0,0.167088015,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.3808764915,0.02474412488399548,2.0,11.0,0.39837323,12.0,0.363379753,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.06542613680266053,2.0,13.0,-0.046263265000000005,14.0,0.046263265000000005,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.7391454422500001,0.8018021259687765,4.0,15.0,1.841472697,16.0,0.215352757,17.0,0.8185410590000001,18.0,0.081215256,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-5.365264702499999,0.5495241838255825,4.0,19.0,-5.915334967,20.0,-5.058749116,21.0,-5.733253606,22.0,-4.753721121,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.6146414043333334,0.09110837023522662,3.0,23.0,0.5150294980000001,24.0,0.693753265,25.0,0.63514145,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.12932459061777096,2.0,26.0,-0.09144629500000001,27.0,0.09144629500000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.37277715050000004,0.1617023885814423,2.0,28.0,-0.48711800600000005,29.0,-0.25843629500000004,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,2.5343947445,0.05114333713405493,2.0,30.0,2.570558545,31.0,2.498230944,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.35632354080554174,2.0,32.0,-0.25195879200000004,33.0,0.25195879200000004,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-5.210393698,0.3977904193310135,2.0,34.0,-5.491674001,35.0,-4.929113395,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,10.452085472,0.6637936454411839,2.0,36.0,10.92145846,37.0,9.982712484,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.33333360913457e-10,1.55772273378719,3.0,38.0,-0.23842976700000001,39.0,1.6631914220000001,40.0,-1.424761654,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,1.0669212976666667,0.5747601348289251,3.0,41.0,1.460598851,42.0,1.332805657,43.0,0.407359385,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,1.4042982452151478,2.0,44.0,0.9929888120000001,45.0,-0.9929888120000001,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,1.5918456025,0.37036335029986034,2.0,46.0,1.329959166,47.0,1.853732039,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.14465576500000002,,1.0,48.0,-0.14465576500000002,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,4.7046742365,0.063243431812319,2.0,49.0,4.659954377,50.0,4.749394096,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.07232788250000002,0.5261806256130958,2.0,51.0,0.44439377100000005,52.0,-0.299738006,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,5.768201273666667,0.52060890668635,3.0,53.0,6.12831492,54.0,6.005004445,55.0,5.171284456,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,2.1043418573333335,1.0250045432154893,3.0,56.0,2.611418834,57.0,0.9246343680000001,58.0,2.77697237,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,4.58291671,,1.0,59.0,4.58291671,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.20614375067284837,2.0,60.0,-0.145765644,61.0,0.145765644,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,7.817983735,0.12732689940962047,2.0,62.0,7.727950021,63.0,7.908017449,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,4.1020865795,2.0979114752806196,2.0,64.0,2.618639149,65.0,5.58553401,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,16.283737097499998,0.7556621282800102,4.0,66.0,15.33532592,67.0,16.20866621,68.0,16.41851753,69.0,17.17243873,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.4999999292951713e-10,0.19178982489204996,4.0,70.0,-0.11613128600000001,71.0,0.014836447000000001,72.0,-0.16326038,73.0,0.26455521800000004,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,2.0495952075000003,0.11007634429610369,2.0,74.0,2.127430937,75.0,1.971759478,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,3.333333331578814e-10,0.0971434535572458,3.0,76.0,-0.031385561,77.0,0.108956174,78.0,-0.07757061200000001,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.45509254127079807,2.0,79.0,0.32179902200000005,82.0,-0.32179902200000005,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,1.8033036199999999,0.06785013561812052,2.0,80.0,1.755326329,81.0,1.851280911,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-3.406807397,0.37496124921202234,2.0,83.0,-3.671945039,84.0,-3.141669755,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,1.3869479491546104,2.0,85.0,0.9807203,86.0,-0.9807203,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.5699472268159139,2.0,87.0,-0.403013549,88.0,0.403013549,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-2.0448241360000003,2.43136988888024,2.0,89.0,-3.7640622720000003,90.0,-0.325586,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,3.9753649233333337,0.01432549219612151,3.0,91.0,3.9880058480000002,92.0,3.97828432,93.0,3.959804602,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-3.6970419483333337,0.9219175397746889,3.0,94.0,-2.6794237990000003,95.0,-3.935163146,96.0,-4.4765388999999995,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,1.666665324269919e-10,4.7728633328384635,6.0,97.0,4.74513989,98.0,3.451230452,99.0,4.73253433,100.0,-4.318037974,101.0,-3.481439418,102.0,-5.129427279,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.3595300534197297,2.0,103.0,0.96133292,104.0,-0.96133292,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,7.413969925,0.7365812941660822,2.0,105.0,7.934811553,106.0,6.8931282970000005,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,14.882724315,0.6678544423058135,2.0,107.0,15.35496872,108.0,14.41047991,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,12.343667645,1.4723978650762344,2.0,109.0,11.30252513,110.0,13.38481016,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.7707739440000001,0.1038337507236344,3.0,111.0,0.8401291,112.0,0.8207949170000001,113.0,0.651397815,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.491694027916864,3.0,114.0,-0.542431002,115.0,0.12599335,116.0,0.41643765200000005,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.12283356674115349,2.0,117.0,-0.086856448,118.0,0.086856448,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,-0.548280865,0.02334074349040335,2.0,119.0,-0.531776467,120.0,-0.564785263,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,1.2457352261873036,2.0,121.0,0.880867826,126.0,-0.880867826,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.5849589634999999,3.1857494588299047,2.0,122.0,-1.667706082,127.0,2.837624009,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,1.1579298556666666,2.613592725502912,6.0,123.0,2.116128476,124.0,-1.9517221660000001,125.0,3.487284552,128.0,1.405057692,129.0,-2.053664905,130.0,3.944495485,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,8.881784197001253e-17,1.7588948316467221,5.0,131.0,-2.316786484,132.0,-1.472070739,135.0,1.225961091,136.0,1.4444716130000002,137.0,1.118424519,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-2.12773643,0.2035448037402278,2.0,133.0,-1.983808519,134.0,-2.271664341,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-2.787560849666667,0.4301873593170115,3.0,138.0,-3.041163536,139.0,-3.030658712,140.0,-2.290860301,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,8.7559608575,2.6053567035640928,2.0,141.0,10.59822625,142.0,6.913695465,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,-3.33333360913457e-10,3.624593121345135,3.0,143.0,-4.075525327,144.0,1.212992829,145.0,2.862532497,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,-8.443327886,0.47553113044080747,2.0,146.0,-8.779579173,147.0,-8.107076599,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,-3.3333324989115454e-10,1.5622175009950543,3.0,148.0,0.9171990270000001,149.0,-1.803806925,150.0,0.8866078970000001,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.6507481489964733,2.0,151.0,0.460148429,152.0,-0.460148429,,,,,,,,,,,,
61,cysB_mutant__cysBHH,5.457173685333333,0.23843162204370372,3.0,153.0,5.655808367,154.0,5.192756872,155.0,5.522955817,,,,,,,,,,
62,ersA_knockout__delersA,1.0782502725,3.4566670148439256,2.0,156.0,3.522482959,157.0,-1.365982414,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,3.392890639479053,2.0,158.0,-2.399135979,159.0,2.399135979,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,3.3333332390602283e-10,1.087608644464618,3.0,160.0,-1.23849497,161.0,0.799497922,162.0,0.43899704900000003,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,4.476811925333333,0.7694405285842387,3.0,163.0,4.223537124,164.0,3.865934829,165.0,5.340963823,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,-2.5000002068509275e-10,4.20127222051196,4.0,166.0,3.435133076,167.0,3.449083181,169.0,-1.7748447980000002,170.0,-5.10937146,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,1.3598692694999999,0.2899027982110659,2.0,168.0,1.564861504,171.0,1.154877035,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,1.5904160247380117,2.0,172.0,1.124593956,173.0,-1.124593956,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,6.4004980005,1.317676713461175,2.0,174.0,5.468759861,175.0,7.33223614,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,4.447934055,6.489624902620439,2.0,176.0,-0.140923721,177.0,9.036791831,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,1.1809686154999999,1.0039255588933746,2.0,178.0,0.471086045,179.0,1.890851186,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,2.2925025825,0.844123275834532,2.0,180.0,1.69561729,181.0,2.889387875,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,1.201512218,1.4300055944920091,2.0,182.0,0.19034556500000002,183.0,2.212678871,,,,,,,,,,,,
