,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,3.83465152545,0.21858336656118668,2.0,0.0,3.9892133062,5.0,3.6800897447,,
1,U01-Set001__USA300 LAC CA-MHB Control,3.5661335678,0.7281082406479896,2.0,1.0,4.0809838422,6.0,3.0512832934,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.73938325375,0.15476049779408058,2.0,2.0,3.8488154512,7.0,3.6299510563,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.20163313665,0.389653721588778,2.0,3.0,2.9261063478000002,8.0,3.4771599255,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.87722823475,0.062063690686657784,2.0,4.0,3.8333425782,9.0,3.9211138913,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.0680269754999996,0.3421989786238009,2.0,10.0,3.3099981938,29.0,2.8260557572,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.1048639647,0.01569036034611723,2.0,11.0,3.1159587249,30.0,3.0937692045,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.9484969650500004,0.05372717383115772,2.0,12.0,2.9105061161,31.0,2.986487814,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.3546524189499998,0.09017613173360009,2.0,13.0,3.2908882647,14.0,3.4184165732,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,3.4889423169000002,0.04878525863111384,2.0,15.0,3.4544459297,18.0,3.5234387041,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,3.4728015682,0.15502560704630058,2.0,16.0,3.5824212262,19.0,3.3631819102,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,3.7459186754,0.1247333856026638,2.0,17.0,3.8341184982,20.0,3.6577188526,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,3.9831145340500003,0.020207525695090864,2.0,21.0,3.9974034125,24.0,3.9688256556,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.90371556255,0.0439317012317048,2.0,22.0,3.9347799664,25.0,3.8726511587,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.0925761671,0.11021000275125396,2.0,23.0,4.0146459268,26.0,4.1705064074,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,2.8688291119500002,0.1247082057423179,2.0,27.0,2.9570111299,28.0,2.780647094,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,3.20210721145,0.03370720375500412,2.0,32.0,3.1782726191,33.0,3.2259418038,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.7543001423,0.02312412995468911,2.0,34.0,4.7379489132,38.0,4.7706513714,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.90878267635,0.37385358164208937,2.0,35.0,5.1731370791,39.0,4.6444282736,,
