,A,CysB,YdfF
R2,,0.25080896853438606,0.04306057557255427
xmin,,-5.504120928,-3.945324929
xmid,,-1.2128497027635456,
xmax,,1.076691861,3.770577952
ystart,,-10.637167444684003,-8.655982876761616
yend,,4.946610458657339,2.344820213285412
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.789319179,0.11845641,-0.7485906370000001
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.789319179,-0.11845641,0.7485906370000001
AB569_EDTA_NaNO2:NaNO2:1,-0.6878266110000001,0.6026027110000001,2.573798149
AB569_EDTA_NaNO2:NaNO2:2,-0.49404782820000004,0.6872279020000001,3.402220128
AB569_EDTA_NaNO2:EDTA:1,1.001902143,0.484357886,0.7657050510000001
AB569_EDTA_NaNO2:EDTA:2,-0.9185741759,0.317237814,0.5534416320000001
AB569_EDTA_NaNO2:EDTA:3,2.2144096073,0.31128943600000003,0.49385754800000004
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-0.8542941271000001,0.7125099420000001,3.390838308
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-1.4016749345,0.777094818,3.770577952
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.3893843091,-0.0029674780000000004,-0.09301585400000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.3893843091,0.0029674780000000004,0.09301585400000001
Anthranilate_metabolism_GntR_AntP:antP:1,-0.8879275798,0.18418409800000002,-0.7011405860000001
Anthranilate_metabolism_GntR_AntP:antP:2,-0.7182664151,0.40430044400000004,-0.354089627
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.0877103109,-0.01230945,-0.126609588
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.0877103109,0.01230945,0.126609588
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.5708921665000002,-0.40711831200000004,0.074506897
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.0532723294,-0.40197061300000003,0.231117706
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.6082575542,-0.703605922,-0.69574746
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.9101674064,-0.778930169,-0.642189867
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-7.6248932061,0.217505991,-3.211147345
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-5.3024020168,0.37299068,-3.067883579
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-7.631379225,0.324702942,-2.6580587170000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-6.8462146622999995,0.249140363,-3.150486167
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.926912367,-0.7594659260000001,-0.5747929740000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.3624366679,-0.699781795,0.23301627200000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.3097552411,-0.725534608,0.61620662
Catabolise_Nucleic_Acids:L_asp:1,-6.0058516781,-0.10974972300000001,0.49567087400000004
