,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,2.5000002068509275e-11,0.5768323596954398,4.0,0.0,0.0271729278,1.0,-0.8224173875,2.0,0.4470747874,3.0,0.3481696724
1,2AA__del_ridA,-1.119279103,0.3374536529082486,4.0,4.0,-0.6492219781,5.0,-1.4466219342,6.0,-1.2314663182,7.0,-1.1498061815
2,GC_MS__WT,0.0,0.22212184605722482,3.0,8.0,-0.075295557,9.0,-0.17468697800000002,10.0,0.249982535,,
3,GC_MS__del_slyA,5.0457893787,0.1904210973257197,2.0,11.0,5.1804374279,12.0,4.9111413295,,,,
4,Rho__WT,0.0,0.18521821501418326,3.0,13.0,0.0459214068,14.0,0.1579376257,15.0,-0.2038590325,,
5,Rho__rho_Y80C,0.4897291463,0.8672378846585324,3.0,16.0,1.4903686413,17.0,0.023202880000000002,18.0,-0.044384082400000004,,
6,Rho__rho_K130Q,-0.009243367699999996,0.19076818705113643,3.0,19.0,-0.048582886400000004,20.0,-0.1772749746,21.0,0.1981277579,,
7,flagella__WT,0.0,1.1432138327729264,2.0,22.0,-0.8083742535,23.0,0.8083742535,,,,
8,flagella__del_rfaL,0.003911668450000001,0.038968834952709155,2.0,24.0,-0.023643459000000002,25.0,0.031466795900000004,,,,
9,flagella__del_rfaG,-0.5575074392,0.08407684960995394,2.0,26.0,-0.49805612870000004,27.0,-0.6169587497,,,,
10,flagella__del_rfaD,-2.7916683144,0.9348654136660064,2.0,28.0,-3.4527179879,29.0,-2.1306186409,,,,
11,nusG__WT_OD08,0.0,0.2001064449736491,2.0,30.0,-0.1414966242,31.0,0.1414966242,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-4.285338525833333,1.274035044372742,3.0,32.0,-5.3887863905,33.0,-2.8910189599000002,45.0,-4.5762102271,,
13,omv__spi2_ind_highOD_intracellularRNAs,-5.692560116733333,0.4711737348869707,3.0,34.0,-6.0522342927,36.0,-5.8662489172,37.0,-5.1591971403,,
14,omv__spi1_ind_highOD_intracellularRNAs,-4.5166585498666665,0.4504283607934751,3.0,35.0,-4.4071495649,41.0,-4.131081866,42.0,-5.0117442187,,
15,omv__controlPCN_highOD_intracellularRNAs,-3.7365559550999996,0.8442400745047012,3.0,38.0,-3.9107713844000003,39.0,-4.4800974092,40.0,-2.8187990717,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,1.0203884783396162,3.0,43.0,0.9732755829,44.0,-1.0617409357,46.0,0.08846535280000001,,
17,sv5015__STM1625,0.9787524854333333,0.43764659778460996,3.0,47.0,1.0825639087,48.0,1.3551596686,49.0,0.498533879,,
18,sv5015__STM0581,3.0330006936333334,0.14840164990796384,3.0,50.0,2.9255749741,51.0,2.9710941961,52.0,3.2023329107,,
19,sv5015__WT,0.0,0.5370900337531209,3.0,53.0,0.1590834979,54.0,0.4395777314,55.0,-0.5986612293,,
20,tomato__tomato_root,5.036424813433334,0.5978734076555411,3.0,56.0,5.431529169,57.0,5.3291501313000005,58.0,4.3485951400000005,,
21,tomato__LB,0.0,1.3316404733383342,2.0,59.0,-0.9416120088000001,60.0,0.9416120088000001,,,,
22,AcrB_efflux_virulence__AcrB_D408A,1.7647338098666667,0.30939542199341746,3.0,61.0,2.0593146782,62.0,1.7924922579,63.0,1.4423944935000002,,
23,AcrB_efflux_virulence__WT,3.33333360913457e-11,0.23387767454022773,3.0,64.0,-0.13021034780000001,65.0,0.2700020154,66.0,-0.1397916675,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,1.5911802240999997,0.35858150360153973,3.0,67.0,1.2733136606,74.0,1.979898907,75.0,1.5203281047,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-3.980982356966667,0.9113615059725636,3.0,68.0,-4.4692805009,69.0,-4.5441457936,71.0,-2.9295207764,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.2897909808666666,1.4346610536163185,3.0,70.0,-1.3627806299,106.0,1.2161149901,107.0,1.0160385824,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-2.1809355477333336,1.5759090317822293,3.0,72.0,-3.5062839379,79.0,-2.5981122729,110.0,-0.4384104324,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-1.8823865436333334,0.8737453670990399,3.0,73.0,-1.1156956057,76.0,-2.8336842296,109.0,-1.6977797956,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-1.5642038412333334,2.0311733893342843,3.0,77.0,-2.702538368,78.0,-2.7709338768,86.0,0.7808607211,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-2.08448772265,2.5289982471236145,2.0,80.0,-0.2962159125,95.0,-3.8727595328,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-2.40174177965,0.8915517394588289,2.0,81.0,-3.0321640604,82.0,-1.7713194989,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.1680781003666667,1.0856444062270332,3.0,83.0,0.5778737065,84.0,-1.4135737475,85.0,0.3314657399,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-0.8858416531,1.7470772003655541,3.0,87.0,-1.1395525307,100.0,-2.4921918677,101.0,0.9742194391000001,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,0.0,0.5096449758054659,3.0,88.0,-0.4787753645,89.0,0.5357297382,90.0,-0.056954373700000005,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-2.9815098506333335,1.1451854723420485,3.0,91.0,-1.6616009914,92.0,-3.5719645065,93.0,-3.710964054,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,-0.7131997114333334,1.075270843673772,3.0,94.0,0.1702181501,119.0,-1.9104793197,120.0,-0.3993379647,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-1.6796690392500002,1.1848993410076774,2.0,96.0,-0.8418186802000001,97.0,-2.5175193983,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,-4.2381776533,1.5376053150995397,3.0,98.0,-4.3776183678,99.0,-2.6356013601,105.0,-5.701313232,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,-3.2384160142,1.1031246245252382,3.0,102.0,-4.3788123718,103.0,-3.1596504838,104.0,-2.176785187,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-1.8830068280999999,1.083404431436796,3.0,108.0,-2.785627174,111.0,-0.6815483062000001,112.0,-2.1818450041,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,-1.4351288913666664,0.6463082044183004,3.0,113.0,-1.6679235674,114.0,-0.7046718867,115.0,-1.93279122,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-3.2200995788666664,0.9769408140771842,3.0,116.0,-2.3851828708,117.0,-2.980596045,118.0,-4.2945198208,,
43,OPG__del_opgGH,-0.1959244384666667,0.9794432176877005,3.0,121.0,-1.3268694912,122.0,0.3751590101,123.0,0.3639371657,,
44,OPG__del_opgGH_pBK16,-0.23918023090000004,0.4878429570398546,3.0,124.0,0.085169803,125.0,-0.0024961971,126.0,-0.8002142986,,
45,OPG__WT,-3.700743415417188e-17,0.5597020258983704,3.0,127.0,0.51178812,128.0,-0.5976850019000001,129.0,0.0858968819,,
46,PinT__pinT+_1h,0.0,0.3845904177918718,2.0,130.0,-0.2719464924,131.0,0.2719464924,,,,
47,cold_shock_protein__WT_RNAseq,-9.25185853854297e-18,0.45086953350967246,3.0,132.0,-0.3534920325,133.0,0.5077533779,134.0,-0.1542613454,,
48,cold_shock_protein__DeltaCspCE_RNAseq,-3.0708611669333337,0.46893083291145615,3.0,135.0,-2.5305153638,136.0,-3.3107696367,137.0,-3.3712985003,,
49,dephostatin__LB_DMSO,0.0,0.7725805599168517,3.0,138.0,0.5273364938,139.0,-0.8868198242,140.0,0.3594833304,,
50,dephostatin__LB_Dephostatin,0.6226361111,0.40850335124338816,3.0,141.0,0.4032243227,142.0,1.093961748,143.0,0.3707222626,,
51,dephostatin__LPM_DMSO,-9.25509664845,1.0483337833447188,2.0,144.0,-8.5138127213,145.0,-9.9963805756,,,,
52,dephostatin__LPM_Dephostatin,-9.728969817533333,1.7909249747998404,3.0,146.0,-9.9725098883,147.0,-7.8287374011,148.0,-11.3856621632,,
53,efflux_inhibition__Chlorpromazine,3.4224419267,2.0371576716377273,4.0,149.0,2.7043958831,150.0,0.9308274166,151.0,4.4909231033,157.0,5.5636213038
54,efflux_inhibition__PABN,2.913083979866667,1.9944055276652204,3.0,152.0,2.7385763252,153.0,1.0116664624,158.0,4.989009152,,
55,efflux_inhibition__no_treatment,0.0,0.2138075251860834,3.0,154.0,0.123915038,155.0,0.12296802100000001,156.0,-0.24688305900000002,,
56,fis_regulatory_network__GX_EE,-0.6618350803,2.5305617933650253,2.0,159.0,1.127542324,160.0,-2.4512124846,,,,
57,fis_regulatory_network__GX_TS,-5.3883211716999995,0.2926165661327651,2.0,161.0,-5.1814100135,162.0,-5.5952323299,,,,
58,fis_regulatory_network__WT_EE,0.0,0.8099113729881103,2.0,163.0,0.572693824,164.0,-0.572693824,,,,
59,fis_regulatory_network__WT_TS,-6.052281396950001,0.07523590646483282,2.0,165.0,-5.9990815773,166.0,-6.1054812166,,,,
60,fis_regulatory_network__OX_EE,-4.21813254335,0.32034066618608925,2.0,167.0,-3.991617486,168.0,-4.4446476007,,,,
61,fis_regulatory_network__OX_TS,-5.4817088667,0.7391308850453756,2.0,169.0,-4.9590644057,170.0,-6.0043533277,,,,
62,persisters__rep,0.0,0.5750653417828319,2.0,171.0,-0.4066326028,172.0,0.4066326028,,,,
63,proQ_pulse_expression__empty_vector,0.0,0.5572140536381776,2.0,173.0,0.3940098359,174.0,-0.3940098359,,,,
64,proQ_pulse_expression__long_STnc540_overexpression,1.71273607665,0.9279036654817511,2.0,175.0,1.0566091025,176.0,2.3688630508,,,,
65,proQ_pulse_expression__short_STnc540_overexpression,1.1547275644,0.06133700164382631,2.0,177.0,1.1113557546,178.0,1.1980993742,,,,
66,proQ_virulence__dhfq_dproQ_LB,-6.157967015600001,0.23089253093790382,3.0,179.0,-6.4245586867,180.0,-6.0218389516,181.0,-6.0275034085,,
67,proQ_virulence__dhfq_dproQ_SPI-2,-9.087138953133334,0.29998894252553526,3.0,182.0,-8.8471562211,183.0,-8.990798209,184.0,-9.4234624293,,
68,proQ_virulence__dhfq_LB,-6.7524083868,0.9310604385821656,3.0,185.0,-7.4241804817,186.0,-5.68960059,187.0,-7.1434440887,,
69,proQ_virulence__dhfq_SPI-2,-8.355543585033333,0.30880000472033176,3.0,188.0,-8.041220214300001,189.0,-8.3669038408,190.0,-8.6585067,,
70,proQ_virulence__dproQ_LB,-2.8626756506666666,2.301023610738599,3.0,191.0,-4.7760292196,192.0,-3.5025633802,193.0,-0.3094343522,,
