,name,x,y,cog,color,link
meta,start,0.05632239770312665,,,,
b0002,thrA,337,-0.0069610363,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0023400946000000002,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0036872388,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0002709483,Function unknown,#708090,
b0006,yaaA,5683,0.0016701178,Function unknown,#708090,
b0007,yaaJ,6529,-0.0022750304,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.0043621485,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0020143919000000002,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0018238572,Function unknown,#708090,
b0011,yaaW,10643,-0.0038110918000000002,Function unknown,#708090,
b0012,mbiA,10830,0.007716401,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0031458404,Function unknown,#708090,
b0014,dnaK,12163,0.0021007260000000002,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-0.000322526,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0054498148,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0103320298,Function unknown,#708090,
b0019,nhaA,17489,-0.0048122544,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0014790448000000002,Transcription,#f4a460,
b0021,insB-1,19811,0.0063703666,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0028994355000000003,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0009525931,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,0.012480815800000001,Function unknown,#708090,
b0025,ribF,21407,-0.0009497371,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0027273501,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0038099353,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0033986002,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0023669924,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.0147341985,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0067945586,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0014822195,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0068017599,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0013759941,Transcription,#f4a460,
b0035,caiE,34781,0.0110905203,Function unknown,#708090,
b0036,caiD,35377,-0.006321546700000001,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,0.007727037500000001,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0010302982,Energy production and conversion,#90ee90,
b0039,caiA,39244,0.0036913816000000003,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,0.010781213500000001,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.0175451999,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.0112437059,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0046162943000000005,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0059386033,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,0.0100093188,Energy production and conversion,#90ee90,
