,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.32654625435,0.07935827253111279,2.0,0.0,9.382661027,5.0,9.2704314817,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.2469149366,0.05613082487117117,2.0,1.0,9.2866054235,6.0,9.2072244497,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.09308182405,0.03634400649768371,2.0,2.0,9.0673827306,7.0,9.1187809175,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,9.1409345545,0.012468665602675977,2.0,3.0,9.1497512325,8.0,9.1321178765,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,9.28248238475,0.1392189347764567,2.0,4.0,9.3809250376,9.0,9.1840397319,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.592176468849999,0.1395815155164814,2.0,10.0,8.4934774327,29.0,8.690875505,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.7815057343,0.08551026027290819,2.0,11.0,8.8419706192,30.0,8.7210408494,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.73185911135,0.030613041234982857,2.0,12.0,8.7102124223,31.0,8.7535058004,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.230311960449999,0.07501532747428949,2.0,13.0,9.2833558072,14.0,9.1772681137,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.18469327555,0.050582356019811106,2.0,15.0,9.1489261486,18.0,9.2204604025,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.1091191918,0.06905288861473785,2.0,16.0,9.1579469576,19.0,9.060291426,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.1624329105,0.04199525402679761,2.0,17.0,9.1327377816,20.0,9.1921280394,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.0113116801,0.07601855183710803,2.0,21.0,8.9575584466,24.0,9.0650649136,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.6453094496,0.021911477887401186,2.0,22.0,8.6608032042,25.0,8.629815695,,
