,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.5324775743500005,0.06511172099458797,2.0,0.0,7.5785185138,5.0,7.4864366349,,
1,U01-Set001__USA300 LAC CA-MHB Control,8.07293646305,0.031867966832657954,2.0,1.0,8.0504024076,6.0,8.0954705185,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.394365569049999,0.021254855348410616,2.0,2.0,8.4093950214,7.0,8.3793361167,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.357043539,0.007306897540044048,2.0,3.0,8.3622102958,8.0,8.3518767822,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.11106611265,0.019508528580156094,2.0,4.0,8.0972714998,9.0,8.1248607255,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,10.516935365950001,0.0019375098449785839,2.0,10.0,10.5155653396,29.0,10.5183053923,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,10.307874015700001,0.11914825460820082,2.0,11.0,10.2236234769,30.0,10.3921245545,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,10.336202055049998,0.0723100019832939,2.0,12.0,10.2850711623,31.0,10.3873329478,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,5.21617258315,0.27943028974837797,2.0,13.0,5.4137596359,14.0,5.0185855304,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.24864052455,0.04291573303692363,2.0,15.0,5.2789865304,18.0,5.2182945187,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.0235926189499995,0.006608973601071011,2.0,16.0,5.028265869,19.0,5.0189193689,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.12753452455,0.2695093771130496,2.0,17.0,5.3181064327,20.0,4.9369626164,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.602698881449999,0.20051314726763292,2.0,21.0,4.7444830876,24.0,4.4609146753,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.47206697455,0.043522157146278724,2.0,22.0,4.4412921621,25.0,4.502841787,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.6355144720000006,0.2992984423722655,2.0,23.0,4.8471504302,26.0,4.4238785138,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.517673208250001,0.06295480673414139,2.0,27.0,7.4731574375,28.0,7.562188979,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.869677943700001,0.2091802953039108,2.0,32.0,9.7217651384,33.0,10.017590749,,
