k,name,in_iM,gene_weight,regulator,function,category
8,Fur,True,0.07868681200000001,Fur,Iron Metabolism,Metal Homeostasis
10,Guanine Responsive (GR),False,-0.048415413000000004,Purine,Purine Salvage,Amino Acid and Nucleotide Metabolism
2,Unc-1,False,-0.025148829,,,Uncharacterized
1,Vim-3,False,-0.023697576,,Virulence Expression,Virulence
20,CcpA-2,False,0.018100906,CcpA,Glucose Independent Carbon Metabolism,Carbon Source Utilization
9,CodY,False,0.016348071000000002,CodY,Amino Acid Metabolism,Amino Acid and Nucleotide Metabolism
22,VraR,False,0.015081542000000002,VraR,Cell Wall Biosynthesis,Structural Components
18,LacR,False,0.0150464,LacR,Lactose Metabolism,Carbon Source Utilization
3,CymR,False,-0.014169142000000001,CymR,Cysteine Metabolism,Amino Acid and Nucleotide Metabolism
24,Autolysin,False,0.013907303000000001,,Autolysin Expression,Biological Enrichment
6,Rex,False,0.013569253000000002,Rex,Redox Balance,Energy Metabolism
4,SigB,False,-0.01342859,SigB,Stress Response,Stress Response
16,SigS,False,-0.012358971000000002,SigS,Stress Response,Stress Response
28,Agr,False,0.012276047,AgrA,Quorum Sensor/ Virulence Expression,Virulence
15,PurR,False,-0.009586713,PurR,Purine Metabolism,Amino Acid and Nucleotide Metabolism
26,MntR,False,0.009577273,MntR,Manganese Acquisition,Metal Homeostasis
19,PyrR,False,0.009270395,PyrR,Pyrimidine Metabolism,Amino Acid and Nucleotide Metabolism
5,SaeR,False,-0.00728756,SaeR,Virulence Expression,Virulence
25,B-Lactam Resistance,False,0.006707529,,B-lactam Resistance,Stress Response
23,Phi-Sa3,False,-0.0066892670000000005,,Prophage Expression,Mobile Elements
7,Translation,False,0.006089758000000001,,Translation Machinery Expression,Biological Enrichment
17,SNFR,False,-0.003913575,,,Genomic Strain Difference
27,PerR,False,0.0031802280000000002,PerR,Oxidative Stress Response,Stress Response
14,CcpA-1,False,-0.00204691,CcpA,Glucose Dependent Carbon Metabolism,Carbon Source Utilization
21,Gal/Man.,False,0.001032486,,Galactose/Mannose Metabolism,Carbon Source Utilization
13,FMN,False,0.000995349,,Riboflavin Biosynthesis,Miscellaneous Metabolism
12,Urease,False,0.000737462,,Urea Metabolism,Miscellaneous Metabolism
11,NreC/Rex,False,0.000569073,NreC/Rex,Redox Balance,Energy Metabolism
0,TreR,False,5.8599999999999995e-05,TreR,Trehalose Metabolism,Carbon Source Utilization
