,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,0.0,0.10827609460085949,4.0,0.0,0.046388960300000004,1.0,-0.1438668673,2.0,-0.0127856581,3.0,0.1102635651
1,2AA__del_ridA,0.16962830795,0.1469705628472542,4.0,4.0,0.2912284308,5.0,-0.0173671748,6.0,0.1219865143,7.0,0.2826654615
2,GC_MS__WT,-3.333333146541643e-11,0.08403558116430171,3.0,8.0,-0.0967419816,9.0,0.054907094600000005,10.0,0.0418348869,,
3,GC_MS__del_slyA,-0.08590775085,0.03106896120149662,2.0,11.0,-0.0639386777,12.0,-0.10787682400000001,,,,
4,Rho__WT,4.04768811061255e-18,0.4944126206740999,3.0,13.0,0.49700781790000004,14.0,-0.4917758991,15.0,-0.005231918800000001,,
5,Rho__rho_Y80C,-1.0885853558333334,0.4654969183995507,3.0,16.0,-0.5553672442,17.0,-1.4138988843,18.0,-1.296489939,,
6,Rho__rho_K130Q,-0.4075748466,0.32302833524030783,3.0,19.0,-0.7045846953,20.0,-0.0636571087,21.0,-0.45448273580000004,,
7,flagella__WT,0.0,0.584795910465053,2.0,22.0,0.41351315390000004,23.0,-0.41351315390000004,,,,
8,flagella__del_rfaL,-0.7534377634,0.16510983193244075,2.0,24.0,-0.6366874816,25.0,-0.8701880452,,,,
9,flagella__del_rfaG,-0.27597142155000004,0.6388660958560672,2.0,26.0,-0.7277179702000001,27.0,0.1757751271,,,,
10,flagella__del_rfaD,0.38434228405000004,0.3270051993589891,2.0,28.0,0.6155698780000001,29.0,0.1531146901,,,,
11,nusG__WT_OD08,0.0,0.009541054872474967,2.0,30.0,-0.0067465446,31.0,0.0067465446,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.04921338920000001,0.35972892334066925,3.0,32.0,0.3648488406,33.0,-0.2848670595,45.0,-0.22762194870000002,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.8661697790333333,0.3873654860139029,3.0,34.0,-1.2286220591,36.0,-0.9119310357,37.0,-0.45795624230000004,,
