,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.41048852128519525,2.0,0.0,-0.290259217,1.0,0.290259217,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.7505905845,0.13526932430134023,2.0,2.0,1.6549407280000001,3.0,1.846240441,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.9945980306666667,0.7203986430438287,3.0,4.0,0.196345701,5.0,1.596379367,6.0,1.191069024,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.508133537,0.11438976142227222,2.0,7.0,1.427247761,8.0,1.589019313,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.05499747284949366,2.0,9.0,0.038889086,10.0,-0.038889086,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.8071999999993982e-05,0.11961827866799302,2.0,11.0,0.08456482400000001,12.0,-0.084600968,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.027740401480925832,2.0,13.0,0.019615426000000002,14.0,-0.019615426000000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.027237518250000002,0.20921290588644956,4.0,15.0,-0.18407479200000001,16.0,-0.013208290000000001,17.0,0.26361843700000004,18.0,-0.17528542800000002,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.6656493357500002,0.11398352879262239,4.0,19.0,-1.7470020499999999,20.0,-1.7591556810000002,21.0,-1.513693887,22.0,-1.6427457250000002,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.12822061666666668,0.3853184958328288,3.0,23.0,0.005189643000000001,24.0,0.560030416,25.0,-0.18055820900000003,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,0.8633036045,0.1794984702126835,2.0,26.0,0.9902281900000001,27.0,0.736379019,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.3333334240973994e-10,0.2732046012370841,3.0,28.0,0.31457068,29.0,-0.17789406300000002,30.0,-0.136676618,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.044783806127360125,2.0,31.0,0.031666933,32.0,-0.031666933,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-1.100144319,0.014335061223696259,2.0,33.0,-1.110280738,34.0,-1.0900079,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-1.0481835225,0.049767344107418586,2.0,35.0,-1.012992696,36.0,-1.083374349,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.15825038706326616,3.0,37.0,-0.09929294200000001,38.0,-0.083202574,39.0,0.18249551600000002,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-0.4594499893333334,0.11850743494204369,3.0,40.0,-0.53849017,41.0,-0.516669237,42.0,-0.32319056100000004,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.34583705107402296,2.0,43.0,-0.24454372400000002,44.0,0.24454372400000002,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,0.025949846,0.4855128958371972,2.0,45.0,-0.31735961500000004,46.0,0.36925930700000004,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,4.11281102,0.17761257329374516,2.0,47.0,4.238402075,48.0,3.987219965,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,2.1820947345,0.22044964020628682,2.0,49.0,2.33797617,50.0,2.026213299,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.9250068653333333,0.1664337101351777,3.0,51.0,-1.11682475,52.0,-0.8188703030000001,53.0,-0.8393255430000001,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.035530697419067635,3.0,54.0,-0.000643295,55.0,-0.035204682,56.0,0.035847977,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.333333331578814e-10,0.012793716676147137,3.0,57.0,-0.013269917,58.0,0.001012579,59.0,0.012257339,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,0.13166472633333334,0.27724601783124864,3.0,60.0,-0.10146725200000001,61.0,0.43823720200000005,62.0,0.058224229,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.2653812634707201,2.0,63.0,0.18765289100000002,64.0,-0.18765289100000002,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.856664693,0.2707830515763165,2.0,65.0,0.665192161,66.0,1.048137225,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,0.1997071457792044,4.0,67.0,0.125176172,68.0,-0.188630283,70.0,-0.15046125700000001,71.0,0.21391536800000002,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,0.935604436,0.15996210899038094,2.0,69.0,0.8224941440000001,72.0,1.048714728,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.0,0.25474315780070617,3.0,73.0,-0.12865483,76.0,0.293412612,77.0,-0.16475778200000002,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.4647806810000001,0.07289955647534416,3.0,74.0,-0.42537470200000005,75.0,-0.548902006,84.0,-0.42006533500000004,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,0.296437004,0.08163847379829609,3.0,78.0,0.20254249400000002,79.0,0.350644159,80.0,0.33612435900000004,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-0.5558426336666668,0.254446491920938,3.0,81.0,-0.697637759,82.0,-0.26209170200000004,83.0,-0.70779844,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-1.2864035475,0.0637586877958478,2.0,85.0,-1.331487748,86.0,-1.2413193470000001,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.49498090007379325,2.0,87.0,0.35000435100000005,88.0,-0.35000435100000005,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.5434799682660874,2.0,89.0,0.384298371,90.0,-0.384298371,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,-0.47939502050000005,0.07677443484406057,2.0,91.0,-0.42510729700000005,92.0,-0.533682744,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,0.7659610865,0.3563847769598993,2.0,93.0,0.513958994,94.0,1.017963179,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.011071125000000001,0.22782582247291397,2.0,95.0,0.15002605900000002,96.0,-0.17216830900000002,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,-0.009350161000000023,0.7308849253754437,2.0,97.0,-0.526163848,98.0,0.507463526,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,-0.327043509,0.43987710523446677,2.0,99.0,-0.6380835930000001,100.0,-0.016003425,,,,,,,,,,,,
41,Mucin_glycans__ABTGC,4.163336342344337e-18,0.13570554963298917,5.0,101.0,-0.009805318,102.0,0.22650525700000002,103.0,-0.028585378,104.0,-0.13737322,105.0,-0.050741341,,,,,,
42,Mucin_glycans__MUC5B,-0.9287963830000001,0.011515132108246486,2.0,106.0,-0.920653955,107.0,-0.9369388110000001,,,,,,,,,,,,
43,Mucin_glycans__Glycans,-0.193077182,0.11367731739910127,2.0,108.0,-0.11269518,109.0,-0.273459184,,,,,,,,,,,,
44,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.6272912016666667,0.27390136860683895,3.0,110.0,0.680011117,111.0,0.8710005270000001,112.0,0.33086196100000004,,,,,,,,,,
45,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-1.7098600813333331,0.13161925734486968,3.0,113.0,-1.8618102699999999,114.0,-1.636527718,115.0,-1.6312422560000002,,,,,,,,,,
46,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,1.8503717077085943e-16,1.5244051067901496,6.0,116.0,1.280557369,117.0,1.571186193,118.0,1.2948910200000001,119.0,-1.520230301,120.0,-1.121162074,121.0,-1.505242207,,,,
47,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.06764787762285716,2.0,122.0,0.047834273000000004,123.0,-0.047834273000000004,,,,,,,,,,,,
48,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.457335492,0.09563984648332571,2.0,124.0,-0.524963076,125.0,-0.38970790800000005,,,,,,,,,,,,
49,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.027241953000000006,0.16043096038428742,2.0,126.0,-0.140683773,127.0,0.086199867,,,,,,,,,,,,
50,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-0.3582099435,0.128405473160555,4.0,128.0,-0.40122668300000003,129.0,-0.516558158,130.0,-0.223872026,131.0,-0.291182907,,,,,,,,
51,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,0.0,0.16027348198906322,4.0,132.0,0.07970851200000001,133.0,-0.113125843,134.0,-0.152633451,135.0,0.186050782,,,,,,,,
52,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Gly_Hypoxia,0.15937291150000002,0.24905076600239848,2.0,136.0,0.33547839700000004,137.0,-0.016732574,,,,,,,,,,,,
53,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Glycerol_wt,4.625929269271485e-18,0.1243176526086054,3.0,138.0,0.141724964,139.0,-0.051103821,140.0,-0.090621143,,,,,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,2.000000387525347e-10,0.7095530466250055,5.0,141.0,-0.91012878,142.0,-0.577908226,145.0,0.35671714,146.0,0.360281805,147.0,0.771038062,,,,,,
55,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-0.9452746705,0.10133752412861638,2.0,143.0,-1.016931121,144.0,-0.87361822,,,,,,,,,,,,
56,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-1.159525543,0.36533324074005075,3.0,148.0,-0.738022154,149.0,-1.355460133,150.0,-1.385094342,,,,,,,,,,
57,Rosmarinic_acid__PAO1-100UMRA,0.0953922425,0.06412012259862426,2.0,151.0,0.050052469,152.0,0.14073201600000002,,,,,,,,,,,,
58,Rosmarinic_acid__PAO1_DMSO_Control,3.3333333778381064e-10,0.11939883911835943,3.0,153.0,-0.137002604,154.0,0.08187282400000001,155.0,0.055129781,,,,,,,,,,
59,Testosterone_treatment__Testosterone_Control,0.0,0.43826913875719425,2.0,156.0,-0.30990308,157.0,0.30990308,,,,,,,,,,,,
60,Testosterone_treatment__Testosterone_2.5,0.010407982999999996,0.2554056513175409,2.0,158.0,-0.17019108500000002,159.0,0.191007051,,,,,,,,,,,,
61,Tf_toxin_expression__PAO1_WT,0.0,0.01760572848574577,2.0,160.0,-0.012449130000000001,161.0,0.012449130000000001,,,,,,,,,,,,
62,Tf_toxin_expression__PAO1_derfA,0.013745894000000002,0.10999704863455458,2.0,162.0,-0.064033765,163.0,0.09152555300000001,,,,,,,,,,,,
63,Zinc_treatment__PA_Zn,-4.495972095,0.12181897973363323,3.0,164.0,-4.570455321,165.0,-4.562069974,166.0,-4.35539099,,,,,,,,,,
64,Zinc_treatment__PA_Zn_wt,0.0,0.03246381679649591,2.0,167.0,-0.022955385000000002,168.0,0.022955385000000002,,,,,,,,,,,,
65,aeruPRECISE2.0__CAMHB_wt,-0.33255422525,0.21962593956933785,8.0,169.0,-0.17739943700000002,170.0,-0.401160683,171.0,-0.261505772,172.0,-0.590939585,182.0,-0.5591260210000001,183.0,-0.5385321,214.0,-0.042737359,215.0,-0.089032845
66,aeruPRECISE2.0__M9glucAA_Pqt10,-0.3736912865,0.1774906023237381,2.0,173.0,-0.24818647800000002,174.0,-0.499196095,,,,,,,,,,,,
67,aeruPRECISE2.0__M9glucAA_Pqt,-0.23687967650000002,0.14762577347205608,2.0,175.0,-0.13249249100000002,176.0,-0.341266862,,,,,,,,,,,,
68,aeruPRECISE2.0__M9glucAA_wo_Pqt,0.22118015700000002,0.055047264480597685,2.0,177.0,0.18225586300000002,178.0,0.260104451,,,,,,,,,,,,
69,aeruPRECISE2.0__M9glucAA_NaCl,-1.3029811924285715,0.17058937374129968,7.0,179.0,-1.5739450160000001,180.0,-1.17120724,181.0,-1.454528269,194.0,-1.362085588,195.0,-1.284653556,199.0,-1.105035667,200.0,-1.169413011,,
70,aeruPRECISE2.0__LB_wt,-0.90235316075,0.9775854715099886,4.0,184.0,-1.7115953510000002,185.0,-1.765677674,230.0,-0.25056674100000004,231.0,0.11842712300000001,,,,,,,,
71,aeruPRECISE2.0__M9glucAA_wt,0.0,0.3182445098636839,2.0,186.0,-0.225032851,187.0,0.225032851,,,,,,,,,,,,
72,aeruPRECISE2.0__M9glucAA_lowpH,-0.23207066250000002,0.23659492873094626,2.0,188.0,-0.064772784,189.0,-0.399368541,,,,,,,,,,,,
73,aeruPRECISE2.0__M9glucAA_DPD,0.4404324405000001,0.1887166083686523,2.0,190.0,0.5738752340000001,191.0,0.30698964700000003,,,,,,,,,,,,
74,aeruPRECISE2.0__M9sucAA_wt,-0.153901845,0.5055451848918108,6.0,192.0,-0.743501336,193.0,-0.7864639630000001,196.0,-0.032271796000000005,197.0,0.029969901,226.0,0.47961650600000005,227.0,0.129239618,,,,
75,aeruPRECISE2.0__R10LB_wt,0.2672094972857143,0.16936563481962943,7.0,198.0,0.156567128,216.0,0.356860538,217.0,0.098470634,218.0,0.33895297500000005,219.0,0.031398717,228.0,0.44125532,229.0,0.44696116900000005,,
76,aeruPRECISE2.0__M9fructAA_wt,-0.40821217675000004,0.2695739998545076,4.0,201.0,-0.22873530700000003,202.0,-0.158352569,207.0,-0.49797295300000005,208.0,-0.747787878,,,,,,,,
77,aeruPRECISE2.0__M9GlcNAcAA_wt,-0.20188576125000002,0.1808761929020097,4.0,203.0,-0.106223914,204.0,0.001706342,209.0,-0.388736348,210.0,-0.314289125,,,,,,,,
78,aeruPRECISE2.0__M9pyruvAA_wt,-0.293576587,0.37350744446129913,3.0,205.0,-0.033018442,206.0,-0.126215103,213.0,-0.721496216,,,,,,,,,,
79,aeruPRECISE2.0__M9glycAA_wt,-0.318202594,0.046458144475541883,2.0,211.0,-0.351053463,212.0,-0.285351725,,,,,,,,,,,,
80,aeruPRECISE2.0__M9sucroseAA_Pqt_Biofilm,-0.6048795881666668,0.2216954320423784,6.0,220.0,-0.28910571700000004,221.0,-0.6062199110000001,222.0,-0.8118484210000001,223.0,-0.8907242630000001,224.0,-0.46288616200000005,225.0,-0.568493055,,,,
81,aeruPRECISE2.0__R10LB_NaCl,-0.33094740850000004,0.37583519713112307,2.0,232.0,-0.596703025,233.0,-0.065191792,,,,,,,,,,,,
82,aeruPRECISE2.0__M9glucAA_PAO1_wt,0.16701665400000001,0.8004058383519962,2.0,234.0,-0.398955742,251.0,0.73298905,,,,,,,,,,,,
83,aeruPRECISE2.0__M9glucAA_Zn,-3.1578861505000004,4.3586896512690885,2.0,235.0,-6.23994516,250.0,-0.075827141,,,,,,,,,,,,
84,aeruPRECISE2.0__M9glucAA_Cu,-1.308360461,0.4336147526198171,2.0,236.0,-1.614972393,247.0,-1.001748529,,,,,,,,,,,,
85,aeruPRECISE2.0__M9glucAA_NaOCl,-0.15437189250000002,0.16771135230948078,2.0,237.0,-0.27296172700000004,246.0,-0.035782058000000005,,,,,,,,,,,,
86,aeruPRECISE2.0__M9GlcNAcAA_8,0.447901851,0.3122876330353612,2.0,238.0,0.668722554,239.0,0.227081148,,,,,,,,,,,,
