k,Name,in_iM,gene_weight,Regulator,Function,Category
133,SG_ykgL,False,-0.0584854899,,,Unknown
143,SG_yfdT,False,-0.0570118084,,,Unknown
4,SG_ypjK,False,0.0539584507,,,Unknown
37,SG_yahM,False,0.049197279000000003,,,Unknown
229,SG_intG,False,0.048074579400000005,,,Unknown
324,SG_yahH,False,0.044481440000000004,,,Unknown
195,SG_ydfC,False,-0.0417175372,,,Unknown
18,SG_aaaD,False,0.0416842669,,,Unknown
41,NadR,False,0.039930309500000004,NadR,,Cofactor Metabolism
234,SG_ilvC,False,-0.0360268146,,,Unknown
105,SG_exoD,False,0.0343324863,,,Unknown
225,SG_yohO,False,0.0334414663,,,Unknown
248,FecI,False,-0.0332974503,PdhR and Crp and HypT and Nac and Fur and FecI,,Metal Homeostasis
153,BasR,False,-0.0329462254,BasR,,Metal Homeostasis
152,SG_mokC,False,-0.0327813064,,,Unknown
262,AraC,False,-0.032249607,Crp and AraC,,Carbon Metabolism
148,SG_ypjJ,False,0.032036230900000004,,,Unknown
284,SG_aaeX,False,-0.0288665146,,,Unknown
162,Cold Shock-1,False,-0.028655778200000002,,,Cold Shock
62,ROS_yedX,False,-0.0285884313,,,Unknown
272,Mo/Se Enzymes,False,-0.0271718209,,,Metal Homeostasis
336,SG_essD,False,0.0265687254,,,Unknown
167,TtdR,False,0.0264530293,TtdR,,Carbon Metabolism
300,SG_ymgF,False,-0.025141315100000002,,,Unknown
7,Envelope Stress,False,-0.024795161700000002,,,Membrane Homeostasis
154,SG_ydfA,False,0.0233212228,,,Unknown
192,YgbI,False,-0.0229833193,YgbI,,Carbon Metabolism
338,ATP Synthase,False,0.0222345259,,,Energy Metabolism
11,PyrDehyd,False,-0.0222246077,Fur and ArcA and PdhR and Fis and Fnr,,Energy Metabolism
112,SG_ybgU,False,0.022109548200000002,,,Unknown
75,UTP,False,-0.0220540847,PurR or UTP,,Nucleotide Metabolism
12,Citrate,False,-0.0219840156,Crp and Fnr and ArcA and NarL and DpiA,,Energy Metabolism
236,ppk KO,False,-0.0218495538,,,Energy Metabolism
306,SG_yhhH,False,-0.0215886352,,,Unknown
109,ygbE OE,False,0.021536947100000002,,,Unknown
128,SG_yjbS,False,-0.021386790200000002,,,Unknown
147,TreR,False,0.0211486593,TreR,,Carbon Metabolism
215,SG_ydaG,False,0.0203230114,,,Unknown
121,pdhR KO,False,-0.0197705839,,,Carbon Metabolism
333,Methionine,False,0.0196605495,,,Amino Acid Metabolism
260,SG_ynfN,False,0.0196111096,,,Unknown
283,SG_sgrT,False,-0.0186957804,,,Unknown
108,SG_icdC,False,0.018454205600000002,,,Unknown
49,SG_ymgM,False,0.018443629700000002,,,Unknown
246,SG_ylcI,False,0.018303300800000002,,,Unknown
43,SG_yjbE,False,-0.0181897685,,,Unknown
26,GcvA,False,-0.0181266248,GcvA,,Amino Acid Metabolism
69,SG_yjhV,False,0.017917401,,,Unknown
117,RbsR+dsrA,False,0.017607752100000002,dsrA and Crp and RbsR,,Carbon Metabolism
274,RcnR,False,-0.0175590848,RcnR,,Metal Homeostasis
287,DecR,False,0.0173437995,DecR,,Amino Acid Metabolism
329,Resistance,False,0.0172515309,,,Membrane Homeostasis
135,LsrR,False,0.017153469600000002,RpoS and Crp and LsrR,,Quorum Sensing
326,McbR+H-NS,False,-0.0168409978,McbR and H-NS,,Extracellular Structures
118,SG_yhfL,False,0.0167598155,,,Unknown
72,SG_ytiA,False,0.0167292439,,,Unknown
282,YgeV-2,False,-0.0166872613,,,Unknown
60,GalRS-2,False,-0.0165913369,GalR and GalS and Crp,,Carbon Metabolism
56,HU,False,-0.0163630752,,,Nucleoid
204,MetJ/HypT,False,-0.016254261000000002,MetJ or HypT,,Amino Acid Metabolism
145,ppGpp,False,-0.016193903000000003,ppGpp,,Stringent Response
144,Single Reads,False,-0.015746124400000002,,,Unknown
341,TdcAR-2,False,0.0157302371,Crp and IHF and TdcA and TdcR,,Carbon Metabolism
20,SG_yfaH,False,0.015677356,,,Unknown
168,Fe-related-2,False,0.015622638400000001,,,Metal Homeostasis
103,DhaR+RpoS,False,0.0153502967,RpoS and DhaR,,Carbon Metabolism
245,SG_xisD,False,0.015297211100000001,,,Unknown
68,NagC,False,0.015035406900000001,NagC,,Carbon Metabolism
79,SG_yjjY,False,-0.015000286600000001,,,Unknown
315,Fnr+NarLP,False,0.0149928339,Fnr and NarL and NarP and ModE,,Nitrogen Metabolism
30,GlcC,False,0.0146514737,IHF and ArcA and PdhR and GlcC,,Carbon Metabolism
39,SG_yegZ,False,-0.0145402445,,,Unknown
53,Crp-related,False,0.0143624006,,,Carbon Metabolism
232,YgeV-1,False,0.0142673483,,,Unknown
201,ryhB,False,0.0141319957,ryhB,,Metal Homeostasis
266,SG_yqcG,False,-0.0141069418,,,Unknown
318,SG_afuB,False,0.0140727104,,,Unknown
194,NDH-1,False,-0.014055071700000001,NarL and ArcA and IHF and Fis and Fnr and ryhB,,Energy Metabolism
102,SG_ynaM,False,-0.0139678548,,,Unknown
190,BluR,False,-0.013794801,BluR,,Extracellular Structures
297,Membrane-2,False,-0.0137351213,,,Membrane Homeostasis
213,SG_ymfT,False,-0.013681139600000001,,,Unknown
74,SG_ytiD,False,0.013677434700000001,,,Unknown
321,MarAR,False,-0.0136648919,Cra and Crp and CpxR and AcrR and MarA and Rob and Fis and SoxS and MarR,,Membrane Homeostasis
87,SG_ytiC,False,-0.013542247700000001,,,Unknown
185,CueR,False,-0.013530292000000001,CueR,,Metal Homeostasis
15,Uracil,False,0.013413150200000001,Fis and ArgR and PurR and PepA and RutR and IHF,,Nucleotide Metabolism
230,Cra,False,-0.0133396665,Cra,,Carbon Metabolism
170,SG_yoaG,False,-0.013310548,,,Unknown
271,LPS,False,0.0132493802,,,Extracellular Structures
277,Mannose PTS,False,-0.0132255245,NagC and Mlc and Cra and Crp and sgrS,,Carbon Metabolism
131,TyrR,False,0.0131164065,TyrR,,Amino Acid Metabolism
238,asr,False,0.0130371105,,,Redox Stress
