,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.1216381256000005,0.10012921327270005,2.0,0.0,4.0508360799,5.0,4.1924401713,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.9755946294,0.17678369013833808,2.0,1.0,5.1005995755,6.0,4.8505896833,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.5544393051,0.4055164985390683,2.0,2.0,4.8411827711,7.0,4.2676958391,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.266062138200001,0.22082880429738838,2.0,3.0,4.1099125932,8.0,4.4222116832000005,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.5041210858500005,0.026578115144736097,2.0,4.0,4.5229146513,9.0,4.4853275204,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.4304397992,0.34051127355329147,2.0,10.0,4.6712176298,29.0,4.1896619686,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.79593995395,0.165393656038417,2.0,11.0,3.9128909297,30.0,3.6789889782,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.9552809941,0.05969951260991145,2.0,12.0,3.9974949243,31.0,3.9130670639,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,4.3258940689,0.30380408152715205,2.0,13.0,4.5407159951,14.0,4.1110721427,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.14451580285,0.054378699615180194,2.0,15.0,5.1060642556,18.0,5.1829673501,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.7274525162,0.0020890785370788903,2.0,16.0,4.7289297178,19.0,4.7259753146,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.633020645449999,0.12155069706130404,2.0,17.0,4.7189699676,20.0,4.5470713233,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.51986286805,0.03186992099295747,2.0,21.0,4.4973274308,24.0,4.5423983053,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.33388994565,0.10685707542389702,2.0,22.0,4.4094493083,25.0,4.258330583,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.1759079128500005,0.24252386741679108,2.0,23.0,4.3473981841,26.0,4.0044176416,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.7075214081,0.19452604268507456,2.0,27.0,3.845072092,28.0,3.5699707242,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,4.0477081545499995,0.09811858505101227,2.0,32.0,4.1170884714,33.0,3.9783278377,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.7659712900999995,0.09340342739914374,2.0,34.0,4.6999250932,38.0,4.832017487,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.7974375052500005,0.3932680298771403,2.0,35.0,4.5193550145,39.0,5.075519996,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.0516197853,0.00608109823637159,2.0,36.0,5.0473197995,40.0,5.0559197711,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,5.6134461206,0.3496258945291861,2.0,37.0,5.3662232797,41.0,5.8606689615,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,5.2615308734,0.02881971541243658,2.0,42.0,5.2411522571999996,45.0,5.2819094896,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.6378101669500005,0.34476453236796917,2.0,43.0,4.3940248282,46.0,4.8815955057,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,4.16900999835,0.029894635735961135,2.0,44.0,4.190148698,47.0,4.1478712987,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,3.15597301445,0.2958070370913585,2.0,48.0,3.3651401763,52.0,2.9468058526,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,3.070908546,0.1588580973746389,2.0,49.0,2.9585789081,53.0,3.1832381839,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,3.5962220718499998,0.0760760426589774,2.0,50.0,3.6500159575,54.0,3.5424281862,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,4.01807819665,0.08406705314047543,2.0,51.0,4.07752258,55.0,3.9586338133,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.8191435380000005,0.08681066146331516,2.0,56.0,4.8805279454,57.0,4.7577591306,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.71247961395,0.1852016308346663,2.0,58.0,4.843436943,59.0,4.5815222849,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,5.1400243465,0.05623169238071569,2.0,60.0,5.1002625355,61.0,5.1797861575,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,5.1621969144,0.06387485299491732,2.0,62.0,5.1170305727,63.0,5.2073632561,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,4.28720738195,0.13705101821733665,2.0,64.0,4.1902976776,65.0,4.3841170863,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,4.3983226848,0.33503044590022196,2.0,66.0,4.635224985,67.0,4.1614203846,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,4.0587097304,0.13160199488378263,2.0,68.0,3.9656530674,69.0,4.1517663934,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,3.81619158995,0.2671531665033818,2.0,70.0,3.6272857742999998,71.0,4.0050974056,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.47846685545,0.007095721443344771,2.0,72.0,4.4734494227,73.0,4.4834842882,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,4.6931939017,0.023808659947723857,2.0,74.0,4.6763586368,75.0,4.7100291666,,
