sample,new_2106316_2107474_c
LBexp_1,7.7302
LBexp_2,7.3685
LBexp_3,7.4182
LBtran_1,7.3728
LBtran_2,7.2536
LBtran_3,7.3412
LBstat_1,7.6356
LBstat_2,7.8272
LBstat_3,8.1196
LBGexp_1,7.3747
LBGexp_2,8.4502
LBGexp_3,7.2686
LBGtran_2,7.544
LBGtran_3,7.5992
LBGstat_1,7.2457
LBGstat_2,7.3559
LBGstat_3,7.741
S0_1,7.633999999999999
S0_2,7.7842
S0_3,7.9832
S1_1,7.6193
S1_2,7.8588
S1_3,7.5818
S2_1,8.0627
S2_2,7.9304
S2_3,7.8729
S3_1,8.1315
S3_2,8.046
S4_1,8.4191
S4_2,8.2386
S4_3,7.9627
S5_1,7.7227
S5_2,7.6771
S5_3,7.9164
S6_1,8.4753
S6_2,7.3568
S6_3,8.4655
S6/t_1,9.0008
S6/t_2,7.4535
S6_4,8.1757
S6_5,8.346
S6_6,8.2212
S7_4,8.8516
S7_5,8.9568
S7_6,9.2168
S8_4,8.8116
S8_5,8.8708
G135_1,7.6889
G135_3,7.5748
G150_1,7.9706
G150_2,7.4417
G150_3,8.1862
G180_1,7.5432
G180_2,7.4495
G180_3,7.2202
C30_1,8.7651
C30_2,8.8319
C90_1,7.8505
C90_2,7.3938
BI_1,8.2277
BI_2,8.1967
BC_2,7.6219
BC/t_1,8.011000000000001
BC/t_2,8.8179
BC_1,7.5499
Sw_1,8.2723
Sw_2,8.2085
BT_1,9.4893
BT_2,9.0427
B36_1,10.744000000000002
B36_2,10.5797
B60_1,12.0119
B60_2,12.2277
M9exp_1,7.4864
M9exp_2,7.4183
M9exp_3,7.3506
M9tran_1,7.9631
M9tran_2,7.8564
M9tran_3,7.8772
M9stat_1,11.5167
M9stat_2,10.9374
M9stat_3,10.9572
M+G_1,8.5554
M+G_2,7.6687
M+G_3,7.5803
Glu_1,7.7941
Glu_2,7.7728
Glu_3,7.8287
Fru_1,8.251
Fru_2,8.4846
Fru_3,7.8008
Mal_1,7.4982
Mal_2,8.1255
Mal_3,7.7063
G+S_2,8.2725
G+S_3,8.4127
Pyr_1,8.3806
Pyr_2,8.5396
Pyr_3,8.5431
Gly_1,8.2952
Gly_2,8.4717
Gly_3,8.6495
Glucon_1,8.6427
Glucon_2,8.3314
Glucon_3,8.3995
aero_1,7.9345
aero_2,7.4425
aero_3,7.4622
nit_1,7.5829
nit_2,7.5306
nit_3,7.5958
ferm_1,7.7719
ferm_2,8.5031
ferm_3,8.125
T-5.40H_1,7.7186
T-4.40H_1,8.0015
T-3.40H_1,7.8228
T-2.40H_1,7.6807
T-1.40H_1,7.6254
T-1.10H_1,7.5235
T-0.40H_1,7.4733
T0.0H_1,7.6263
T0.30H_1,10.716
T1.0H_1,11.1528
T1.30H_1,11.4127
T2.0H_1,10.4757
T2.30H_1,10.9103
T3.0H_1,10.4189
T3.30H_1,10.5015
T4.0H_1,10.0651
T5.0H_1,8.972000000000003
HPh_1,8.0229
HPh_2,7.5336
HPh_3,7.9864
LPh_1,7.89
LPh_2,7.7856
LPh_3,8.0205
LPhT_1,7.9166
LPhT_2,7.519
LPhT_3,7.6418
SMMPr_1,7.8577
SMMPr_2,7.9182
SMMPr_3,8.1172
HiTm_1,7.8355
HiTm_2,7.4352
HiTm_3,7.3812
LoTm_1,10.3693
LoTm_2,10.1618
LoTm_3,9.7942
HiOs_1,7.5637
HiOs_2,7.935
HiOs_3,7.8193
BMM_1,7.146
BMM_2,7.1228
BMM_3,7.4475
Heat_1,8.0647
Heat_2,7.7041
Heat_3,7.9137
Cold_1,8.2493
Cold_2,8.0353
Cold_3,7.9747
Etha_1,9.6781
Etha_2,9.6617
Etha_3,9.5509
SMM_1,7.5247
SMM_2,7.5185
SMM_3,7.3414
Salt_1,7.4073
Salt_2,7.2549
Salt_3,7.25
Mt0_1,7.7574
Mt0_3,7.7465
M0t45_1,7.1383
M0t45_2,7.4116
M0t45_3,6.8401
M0t90_1,8.4354
M0t90_2,8.7301
M0t90_3,8.8647
M40t45_1,7.3944
M40t45_2,7.5191
M40t45_3,6.7214
M40t90_1,8.4985
M40t90_2,8.9969
M40t90_3,9.209
dia0_1,7.6226
dia0_2,7.7665
dia0_3,7.4238
dia5_1,9.1237
dia5_2,7.9735
dia5_3,7.3452
dia15_1,7.9748
dia15_2,7.4535
dia15_3,8.8004
Diami_1,7.7112
Diami_2,7.3478
Diami_3,7.8151
Paraq_1,8.1187
Paraq_2,7.7671
Paraq_3,7.4137
H2O2_1,7.7821
H2O2_2,7.9052
H2O2_3,7.9114
Oxctl_1,8.2682
Oxctl_2,8.0682
Oxctl_3,7.742000000000001
GM-0.1_1,7.3089
GM-0.2_1,7.8067
GM+5_1,7.1344
GM+15_1,7.1777
GM+25_1,7.1433
GM+45_1,7.2028
GM+60_1,6.9722
GM+90_1,7.3773
GM+120_1,8.1568
GM+150_1,7.9168
