,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.6825583858,0.009987716831323696,2.0,0.0,9.6896207681,5.0,9.6754960035,,
1,U01-Set001__USA300 LAC CA-MHB Control,10.0437018528,0.010966969072178359,2.0,1.0,10.0359470346,6.0,10.051456671,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,9.8782865498,0.03981773920023064,2.0,2.0,9.8501311564,7.0,9.9064419432,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,10.007710665449999,0.028559058528775026,2.0,3.0,9.987516361499999,8.0,10.0279049694,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,10.1133078601,0.02895203050612302,2.0,4.0,10.1337800372,9.0,10.092835683,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.82422564,0.08227540132252295,2.0,10.0,8.8824031342,29.0,8.7660481458,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.70763970155,0.09672365089644971,2.0,11.0,8.776033651,30.0,8.6392457521,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.921283863500001,0.03778317025212017,2.0,12.0,8.9480005994,31.0,8.8945671276,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.719622440950001,0.34123093268192634,2.0,13.0,9.4783357345,14.0,9.9609091474,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.1321164619,0.21250793882622548,2.0,15.0,6.9818506573,18.0,7.2823822665,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.114755580600001,0.06962712168787881,2.0,16.0,7.1639893905,19.0,7.0655217707,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.78678771425,0.1270895378760224,2.0,17.0,7.8766535883,20.0,7.6969218402,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.35776049775,0.7041330248799379,2.0,21.0,6.859863261,24.0,7.8556577345,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.4606883313,0.011362077289823897,2.0,22.0,6.4526541294,25.0,6.4687225332,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.0105661053,0.34428606806950457,2.0,23.0,7.2540131187,26.0,6.7671190919,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,10.144328463499999,0.015018580054033458,2.0,27.0,10.1549482033,28.0,10.1337087237,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.595498716049999,0.047880664209140625,2.0,32.0,9.6293554584,33.0,9.5616419737,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.798350538200001,0.05227006172671507,2.0,34.0,9.8353110533,38.0,9.7613900231,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.90344502065,0.05262460230908603,2.0,35.0,9.8662338075,39.0,9.9406562338,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.86222521945,0.005030129599425127,2.0,36.0,9.8586683807,40.0,9.8657820582,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.503783555550001,0.042592737972985614,2.0,37.0,9.4736659417,41.0,9.5339011694,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.42913316415,0.015507795911105685,2.0,42.0,8.4181674965,45.0,8.4400988318,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.905235294300001,0.006315781744457377,2.0,43.0,7.9097012264,46.0,7.9007693622,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.5859760187,0.03501928062187086,2.0,44.0,8.5612136479,47.0,8.6107383895,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,9.81575707625,0.30586731029092007,2.0,48.0,10.0320379255,52.0,9.599476227,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,9.556223822349999,0.07865908930567382,2.0,49.0,9.6118441978,53.0,9.5006034469,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,9.278094773149999,0.17612497413901063,2.0,50.0,9.4026339367,54.0,9.1535556096,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,9.1202903033,0.023155902100845328,2.0,51.0,9.1039166079,55.0,9.1366639987,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,6.50323273135,0.02435307043881553,2.0,56.0,6.4860125101,57.0,6.5204529526,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,6.14691496535,0.08691203632197507,2.0,58.0,6.0854588751,59.0,6.2083710556,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.4154326435,0.019360649995503555,2.0,60.0,7.4291226904,61.0,7.4017425966,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,7.147987121250001,0.2901094693304615,2.0,62.0,6.9428487482,63.0,7.3531254943,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,9.99171734625,0.08987357064142515,2.0,64.0,10.0552675575,65.0,9.928167135,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,10.19748745815,0.14892614418616051,2.0,66.0,10.3027941446,67.0,10.0921807717,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,10.240276665500001,0.3931379593525086,2.0,68.0,10.5182671825,69.0,9.9622861485,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,9.93634469065,0.1369703574154367,2.0,70.0,9.8394920221,71.0,10.0331973592,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,10.4210069576,0.0018419070989731446,2.0,72.0,10.4197045326,73.0,10.4223093826,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,9.1799450231,0.038124543445564804,2.0,74.0,9.1529868999,75.0,9.2069031463,,
38,ICA-Set002__USA300 LAC CA-MHB Control,10.082945297150001,0.08988408065235577,2.0,76.0,10.0193876542,77.0,10.1465029401,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,8.0385095575,0.16046417587680523,2.0,78.0,8.1519748644,79.0,7.9250442506,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,10.13596905095,0.0015395179044568072,2.0,80.0,10.1348804474,81.0,10.1370576545,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,10.0919389832,0.01202368047684922,2.0,82.0,10.1004410092,83.0,10.0834369572,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,10.07524688975,0.033091657826749894,2.0,84.0,10.0986462254,85.0,10.0518475541,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,10.20177549525,0.043570459327659204,2.0,86.0,10.2325844625,87.0,10.170966528,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,9.796954455649999,0.061780821952652755,2.0,88.0,9.7532688175,89.0,9.8406400938,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,10.03112716715,0.016051880213839215,2.0,90.0,10.0424775605,91.0,10.0197767738,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,9.981319553999999,0.11108967526543378,2.0,92.0,9.9027672913,93.0,10.0598718167,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,9.7914989969,0.02641985976806959,2.0,94.0,9.772817334900001,96.0,9.8101806589,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,9.017667582000001,0.03465714196500465,2.0,95.0,9.0421738821,97.0,8.9931612819,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,10.0898886617,0.19493348256214138,2.0,98.0,10.2277274491,99.0,9.9520498743,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,9.803719557800001,0.14779387962400284,2.0,100.0,9.6992135033,101.0,9.9082256123,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,9.27308967255,0.3562745078293032,2.0,102.0,9.525013793,103.0,9.0211655521,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,10.2654354585,0.11235518639304372,2.0,104.0,10.3448825727,105.0,10.1859883443,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,9.66664019575,0.06451774917707126,2.0,106.0,9.7122611337,107.0,9.6210192578,,
