,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.014864436715431636,2.0,0.0,0.010510744,1.0,-0.010510744,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,0.3992449065,0.10484743672743956,2.0,2.0,0.47338324,3.0,0.325106573,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.4147937466666667,0.24021158095412395,3.0,4.0,0.42252083300000004,5.0,0.651048555,6.0,0.17081185200000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,0.0747946715,0.16295437346343492,2.0,7.0,-0.040431471000000004,8.0,0.190020814,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.21301813107667258,2.0,9.0,0.15062656500000002,10.0,-0.15062656500000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.49715280400000006,0.08880885415159512,2.0,11.0,-0.43435546100000005,12.0,-0.559950147,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.08390650829347295,2.0,13.0,-0.059330861000000006,14.0,0.059330861000000006,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.136423385,0.4410298425137176,4.0,15.0,-0.36327712300000004,16.0,-0.060661127,17.0,0.32322322600000003,18.0,0.646408564,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.49181674225,0.07537522070715538,4.0,19.0,-2.529536169,20.0,-2.382075685,21.0,-2.505636802,22.0,-2.550018313,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.43008512700000007,0.23321875722018773,3.0,23.0,0.648097936,24.0,0.45798672100000004,25.0,0.184170724,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,0.940825651,0.34758497378228215,2.0,26.0,1.186605343,27.0,0.695045959,,,,,,,,,,,,
