,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.443675306154557,2.0,0.0,1.72793938,1.0,-1.72793938,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.640281171,0.48535404571301716,2.0,2.0,2.297084034,3.0,2.983478308,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.14399099366666665,1.4512089589553698,3.0,4.0,0.17433979500000002,5.0,1.121626604,6.0,-1.72793938,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.0422118925,0.4182016201340679,2.0,7.0,1.746498691,8.0,2.337925094,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,1.0571505547516327,2.0,9.0,-0.747518326,10.0,0.747518326,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.258995395,0.6908757545504557,2.0,11.0,0.229527536,12.0,-0.747518326,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.04714991835328518,2.0,13.0,-0.033340027,14.0,0.033340027,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.14812719375,0.27187593461326764,4.0,15.0,-0.49549642,16.0,0.0054558160000000005,17.0,-0.22258154300000002,18.0,0.12011337200000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.4097113700000001,0.12647842925814853,4.0,19.0,-1.319172771,20.0,-1.410027948,21.0,-1.321175393,22.0,-1.5884693680000002,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.44010825833333334,0.2040267722085776,3.0,23.0,0.207473506,24.0,0.524211852,25.0,0.588639417,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.7700250322678687,2.0,26.0,0.544489922,27.0,-0.544489922,,,,,,,,,,,,
