,name,x,y,cog,color,link
meta,start,0.08859783933639288,,,,
SACI_RS00005,cdc6-3,101,-0.0019174555070583812,"Replication, recombination and repair",#1e90ff,
SACI_RS00010,Saci_0002,1294,0.011018737784116843,No COG annotation,#00bfbf,
SACI_RS00015,Saci_0003,1665,0.00023403215733040566,Function unknown,#0000ff,
SACI_RS00020,Saci_0004,2553,-0.005423485356914982,No COG annotation,#00bfbf,
SACI_RS00025,Saci_0005,3049,-0.008190955916223194,No COG annotation,#00bfbf,
SACI_RS00030,Saci_0006,3801,-0.0469605784609374,Transcription,#000000,
SACI_RS11965,Saci_0007,4138,-0.034201047629601335,No COG annotation,#00bfbf,
SACI_RS00035,ramA,4456,0.0007280997162338309,Function unknown,#0000ff,
SACI_RS00040,nadE,5262,-0.003636048124573748,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00045,Saci_0010,6117,0.014581082754768762,Function unknown,#0000ff,
SACI_RS00050,Saci_0011,7727,-0.017821501467521417,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00055,Saci_0012,8367,-0.009331501883158934,Function unknown,#0000ff,
SACI_RS00060,nudF,8989,0.013819748021029796,"Replication, recombination and repair",#1e90ff,
SACI_RS00065,Saci_0014,9521,0.0021442798946445453,Function unknown,#0000ff,
SACI_RS00070,nfo,10199,-0.0020987506436419296,Carbohydrate transport and metabolism,#ffc0cb,
SACI_RS00075,Saci_0016,11025,-0.01355069640482781,Function unknown,#0000ff,
SACI_RS00080,Saci_0017,11673,-0.020391527467876067,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00085,gph_1,12269,-0.014417829499252056,Function unknown,#0000ff,
SACI_RS00090,Saci_0019,12928,-0.003825651656451785,Transcription,#000000,
SACI_RS00095,Saci_0020,13239,-0.002714533751301287,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00100,Saci_0022,14302,-0.034771101645371234,No COG annotation,#00bfbf,
SACI_RS00105,nadA,14685,0.04618914984445348,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00110,kynu,15604,-0.0075911570296560826,Amino acid transport and metabolism,#ff0000,
SACI_RS00115,acs,16715,-0.008415323444251662,Lipid transport and metabolism,#87cefa,
SACI_RS00120,Saci_0026,18433,-0.02387028762216631,Defense mechanisms,#90ee90,
SACI_RS00125,nadK,18899,-0.006276133157308145,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00130,Saci_0028,19654,-0.014646627987820526,No COG annotation,#00bfbf,
SACI_RS00135,Saci_0029,20087,0.0034074392960140977,"Post-translational modification, protein turnover,and chaperones",#add8e6,
SACI_RS00140,Saci_0030,21085,0.0027695412254407285,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS11510,Saci_0031,21901,-0.0005894089498933888,Function unknown,#0000ff,
SACI_RS00145,Saci_0032,22370,-0.010474928672722391,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS11515,rnp4,22557,-0.00820391008184801,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00150,Saci_0034,22932,-0.0062490296977984715,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00155,Saci_0035,23574,-0.00542207860149167,No COG annotation,#00bfbf,
SACI_RS00160,Saci_0037,24505,-0.005727451103386526,Amino acid transport and metabolism,#ff0000,
SACI_RS00165,mqnD,25618,0.0045101528244246795,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00170,Saci_0039,26513,0.0001376368067497945,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00175,Saci_0040,27019,-0.01235697313666749,No COG annotation,#00bfbf,
SACI_RS00180,trxA,27676,-0.0005921564591547714,"Post-translational modification, protein turnover,and chaperones",#add8e6,
SACI_RS00185,dtdA,28098,0.002810262927374208,Function unknown,#0000ff,
SACI_RS00190,pspB,28791,0.01270630490697282,Carbohydrate transport and metabolism,#ffc0cb,
SACI_RS00195,IMPDH_1,29614,-0.0057481091182413156,Function unknown,#0000ff,
SACI_RS00200,Saci_0045,30140,0.0026387892906906,No COG annotation,#00bfbf,
SACI_RS00205,clsN,30432,-0.003512737593965168,No COG annotation,#00bfbf,
SACI_RS00210,rihA_1,32386,-0.010036056849621095,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00215,Saci_0048,33275,-0.015423397784690285,Transcription,#000000,
SACI_RS00220,Saci_0049,34242,-0.018319783313899936,No COG annotation,#00bfbf,
SACI_RS00225,nurA,34784,0.012254197744722571,Function unknown,#0000ff,
SACI_RS00230,rad50,35772,0.012046018798149769,"Replication, recombination and repair",#1e90ff,
SACI_RS00235,mre11,38429,-0.0005093225374651381,"Replication, recombination and repair",#1e90ff,
SACI_RS00240,herA,39583,-0.0018929625299688613,"Replication, recombination and repair",#1e90ff,
SACI_RS00245,Saci_0054,41173,0.005562576530768811,No COG annotation,#00bfbf,
SACI_RS00250,Saci_0055,41687,0.008588265690827337,No COG annotation,#00bfbf,
SACI_RS00255,nnr,42224,-0.010754498921178758,Carbohydrate transport and metabolism,#ffc0cb,
SACI_RS00260,bcpB,43732,-0.004493824847136411,"Post-translational modification, protein turnover,and chaperones",#add8e6,
SACI_RS00265,ppcA,44258,-0.0031458352210018852,Carbohydrate transport and metabolism,#ffc0cb,
SACI_RS00270,Saci_0060,45790,0.009895043550533571,Function unknown,#0000ff,
SACI_RS00275,meaB,46630,-0.0041577193785620956,Amino acid transport and metabolism,#ff0000,
SACI_RS00280,mcmB,47573,-0.006203981330431085,Lipid transport and metabolism,#87cefa,
SACI_RS00290,sac7d,48401,-0.02119175057640463,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00295,Saci_0065,48720,0.0018916102029083105,Function unknown,#0000ff,
SACI_RS00305,lysS,49408,-0.0014586158891452155,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00310,Saci_0068,50870,-0.004691802955639244,Cell wall/membrane/envelope biogenesis,#c71585,
SACI_RS00315,Saci_0069,51981,-0.00506373049699155,Function unknown,#0000ff,
