,A,fnr
R2,,0.06844164185154944
xmin,,-5.9335977098
xmid,,
xmax,,3.5409161147
ystart,,11.6960104735257
yend,,-12.628186768008643
2AA:WT:1.0,-0.7162447263,-0.006968377600000001
2AA:WT:2.0,1.1030458047,-0.1853064972
2AA:WT:3.0,-0.3586356976,0.2997113087
2AA:WT:4.0,-0.0281653808,-0.1074364339
2AA:del_ridA:1.0,-5.0786288728,0.3602586465
2AA:del_ridA:2.0,-4.077912615,0.3137260833
2AA:del_ridA:3.0,-3.3351244634,0.2637830655
2AA:del_ridA:4.0,-4.382287229,0.31408507350000003
GC_MS:WT:1.0,-0.907503546,0.06381471350000001
GC_MS:WT:2.0,0.7844576629000001,0.0062027605000000005
GC_MS:WT:3.0,0.1230458831,-0.07001747400000001
GC_MS:del_slyA:1.0,0.8334491970000001,0.2321442102
GC_MS:del_slyA:2.0,2.1540295765,0.1147491816
Rho:WT:1.0,-2.1883687868,-0.14363003130000002
Rho:WT:2.0,3.2209773609,0.1255371253
Rho:WT:3.0,-1.0326085741,0.0180929059
Rho:rho_Y80C:1.0,-3.9869285322,0.1145499735
Rho:rho_Y80C:2.0,-5.4803304883,0.3291958881
Rho:rho_Y80C:3.0,-4.9681894816,0.3585704208
Rho:rho_K130Q:1.0,-0.004533756,-0.1254625266
Rho:rho_K130Q:2.0,-0.7186767748,-0.23530860720000002
Rho:rho_K130Q:3.0,1.3355411997,-0.046761102000000006
flagella:WT:1.0,0.055141093700000005,-0.1243252396
flagella:WT:2.0,-0.055141093700000005,0.1243252396
flagella:del_rfaL:1.0,-4.5222468589,-0.2829041794
flagella:del_rfaL:2.0,-4.5703177017000005,-0.11121713750000001
flagella:del_rfaG:1.0,-2.7046806249,-0.0944628218
flagella:del_rfaG:2.0,-3.1044734348,-0.2457809303
flagella:del_rfaD:1.0,12.0446878006,-0.5936781428
flagella:del_rfaD:2.0,9.550770462700001,-0.1235598175
nusG:WT_OD08:1.0,0.29253125420000003,-0.0810046412
nusG:WT_OD08:2.0,-0.29253125420000003,0.0810046412
omv:spi2_ind_lowOD_intracellularRNAs:1.0,-23.4171947035,1.0665701051
omv:spi2_ind_lowOD_intracellularRNAs:2.0,-15.9494054472,0.0990862057
omv:spi2_ind_highOD_intracellularRNAs:1.0,-31.1901844754,1.2346468095
omv:spi1_ind_highOD_intracellularRNAs:1.0,-8.6366183953,1.0921641552
omv:spi2_ind_highOD_intracellularRNAs:2.0,-25.4454289702,1.3387993955
omv:spi2_ind_highOD_intracellularRNAs:3.0,-23.0890914647,0.5835330446
omv:controlPCN_highOD_intracellularRNAs:1.0,-31.2847054999,1.0455328096
omv:controlPCN_highOD_intracellularRNAs:2.0,-41.9944803615,1.0368498568
omv:controlPCN_highOD_intracellularRNAs:3.0,-29.8166676241,0.5897545273
omv:spi1_ind_highOD_intracellularRNAs:2.0,-8.5320366146,1.0754967909
omv:spi1_ind_highOD_intracellularRNAs:3.0,-8.406437508,1.1522820571
omv:controlPCN_lowOD_intracellularRNAs:1.0,-1.3120426017,0.1266832759
omv:controlPCN_lowOD_intracellularRNAs:2.0,2.2693352071,-0.0957372749
omv:spi2_ind_lowOD_intracellularRNAs:3.0,-15.9396176182,0.1317517816
omv:controlPCN_lowOD_intracellularRNAs:3.0,-0.9572926054,-0.030946001
sv5015:STM1625:1.0,-7.0668930763,-0.2086177722
sv5015:STM1625:2.0,-6.8681979953,-0.164404678
sv5015:STM1625:3.0,-6.7247005255,-0.0906341868
sv5015:STM0581:1.0,-7.6691328999,-0.0394692823
sv5015:STM0581:2.0,-7.0323222224,-0.1393842767
sv5015:STM0581:3.0,-6.6405542954,-0.1101975327
sv5015:WT:1.0,-0.3816525327,0.024316710000000002
sv5015:WT:2.0,-0.24315640870000002,0.046630033800000005
sv5015:WT:3.0,0.6248089414,-0.07094674370000001
tomato:tomato_root:1.0,-19.6275192194,-0.7645301742
tomato:tomato_root:2.0,-23.890940629,-0.6026597345
tomato:tomato_root:3.0,-18.9625825537,-0.4078137066
tomato:LB:1.0,4.9667183502,0.049256522000000004
tomato:LB:2.0,-4.9667183502,-0.049256522000000004
AcrB_efflux_virulence:AcrB_D408A:1.0,0.7440486295000001,-0.37619010610000003
AcrB_efflux_virulence:AcrB_D408A:2.0,0.17825734470000001,-0.2580972465
AcrB_efflux_virulence:AcrB_D408A:3.0,2.2716892313,-0.3298233188
AcrB_efflux_virulence:WT:1.0,0.514741067,-0.015197802500000001
AcrB_efflux_virulence:WT:2.0,-0.5719759191,0.06057101300000001
AcrB_efflux_virulence:WT:3.0,0.057234852100000004,-0.045373210500000004
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,-9.036636942,0.2475711083
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,2.3597552742,0.9371595287000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,3.1960997823,0.6081481501
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,-5.2809944818,-0.0620810975
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,3.5445108784,0.4940152122
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,0.7193301821,0.3387229291
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-1.7967557555,0.1871837084
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,-8.0543056484,0.2961685258
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,-7.3447808409,0.3757971365
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,1.8025024630000002,0.2487309862
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,2.6205573227,0.2603929857
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,3.6659348892,0.5230595801
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,2.1608550282,0.0297238583
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,8.2969417385,-0.3647710803
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,-0.6753601118,0.6437908715
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,2.4241833738,0.42279121820000004
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,-9.360040623,0.4760826448
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,6.2259393351,0.16375624300000002
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-2.0915524703,0.4312496921
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,7.1605054119,-0.43843147260000004
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-1.0648176766,0.2565800535
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,1.5425283117,-0.23580768230000002
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,0.4340277369,-0.1337062634
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,-1.9765560485,0.3695139457
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,7.0338870595,0.2014564211
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,7.4202135326,0.5301349049
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,8.2713500241,0.3078652374
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,-0.77247421,-0.105029775
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,4.5427665715,0.3234705282
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,8.331811006,-0.1207900407
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,9.175189831,0.20783349880000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,6.3728480194,0.48129737100000003
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,6.0826052134,0.5748816897
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-1.5925780408999999,-0.1457281379
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,-8.8115270285,0.1947489739
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,4.3174241329,0.7214110626
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,3.4954008551,0.5523332927
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,4.5057943859,-0.1833045754
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,7.7639845337,0.5749844211
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-6.7621167772,-0.10032906250000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,-5.1815504214,0.248907064
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,3.3718084245,0.48922237560000004
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-8.3194645783,0.1881815537
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,4.3851319339,-0.3703440036
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,6.0560783589,-0.2799349384
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,4.2390173792,0.4922288341
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,3.5749558221999997,0.0657797744
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-1.020869801,0.11222351130000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,2.4403706579,0.06456498000000001
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,9.7553769,0.2910841759
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,7.3203614028,0.3959952566
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,7.5228385287,0.3515201639
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,3.9754282409,-0.0537152207
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,1.4713715647,0.1681779176
OPG:del_opgGH:1.0,-9.6353381624,-0.2313481068
OPG:del_opgGH:2.0,-11.7300745763,0.0081748147
OPG:del_opgGH:3.0,-12.4126468557,-0.3165178583
OPG:del_opgGH_pBK16:1.0,-0.0378660616,-0.1044795451
OPG:del_opgGH_pBK16:2.0,-0.7337568272,0.022514118200000002
OPG:del_opgGH_pBK16:3.0,-1.1188594251,-0.0987320867
OPG:WT:1.0,-0.15090287600000002,0.1246193285
OPG:WT:2.0,4.45881e-05,-0.1195037193
OPG:WT:3.0,0.1508582879,-0.005115609100000001
PinT:pinT+_1h:1.0,0.5343006282,0.0558727674
PinT:pinT+_1h:2.0,-0.5343006282,-0.0558727674
cold_shock_protein:WT_RNAseq:1.0,-0.6127033793000001,-0.0188246972
cold_shock_protein:WT_RNAseq:2.0,-0.8191203238,-0.0129022144
cold_shock_protein:WT_RNAseq:3.0,1.4318237031,0.0317269117
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-4.7183605025,0.5529605783
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-6.1716864782,0.5543888296
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-7.7811918097,0.4078298987
dephostatin:LB_DMSO:1.0,0.1261606184,-0.09400861790000001
dephostatin:LB_DMSO:2.0,2.2358869365,-0.12137115150000001
dephostatin:LB_DMSO:3.0,-2.3620475549,0.2153797694
dephostatin:LB_Dephostatin:1.0,3.5178983601000002,-0.0623035817
dephostatin:LB_Dephostatin:2.0,5.2859035361,-0.655571714
dephostatin:LB_Dephostatin:3.0,4.4309713123,-0.2333165356
dephostatin:LPM_DMSO:1.0,9.4408811395,-0.8157210015
dephostatin:LPM_DMSO:2.0,8.7345179037,-0.9191541457
