,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-6.938893903907228e-18,0.7872164902336757,4.0,0.0,-0.7162447263,1.0,1.1030458047,2.0,-0.3586356976,3.0,-0.0281653808
1,2AA__del_ridA,-4.21848829505,0.7226721444620537,4.0,4.0,-5.0786288728,5.0,-4.077912615,6.0,-3.3351244634,7.0,-4.382287229
2,GC_MS__WT,9.25185853854297e-18,0.8526654678808575,3.0,8.0,-0.907503546,9.0,0.7844576629000001,10.0,0.1230458831,,
3,GC_MS__del_slyA,1.4937393867500002,0.9337913414463545,2.0,11.0,0.8334491970000001,12.0,2.1540295765,,,,
4,Rho__WT,7.401486830834377e-17,2.848678077089062,3.0,13.0,-2.1883687868,14.0,3.2209773609,15.0,-1.0326085741,,
5,Rho__rho_Y80C,-4.811816167366667,0.7588819477850717,3.0,16.0,-3.9869285322,17.0,-5.4803304883,18.0,-4.9681894816,,
6,Rho__rho_K130Q,0.20411022296666662,1.042881634778848,3.0,19.0,-0.004533756,20.0,-0.7186767748,21.0,1.3355411997,,
7,flagella__WT,0.0,0.07798128255462564,2.0,22.0,0.055141093700000005,23.0,-0.055141093700000005,,,,
8,flagella__del_rfaL,-4.5462822803,0.033991218921232885,2.0,24.0,-4.5222468589,25.0,-4.5703177017000005,,,,
9,flagella__del_rfaG,-2.90457702985,0.2826962069499144,2.0,26.0,-2.7046806249,27.0,-3.1044734348,,,,
10,flagella__del_rfaD,10.797729131650001,1.7634658613477918,2.0,28.0,12.0446878006,29.0,9.550770462700001,,,,
11,nusG__WT_OD08,0.0,0.41370166710765144,2.0,30.0,0.29253125420000003,31.0,-0.29253125420000003,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-18.435405922966666,4.314358415892795,3.0,32.0,-23.4171947035,33.0,-15.9494054472,45.0,-15.9396176182,,
13,omv__spi2_ind_highOD_intracellularRNAs,-26.57490163676667,4.166978326124819,3.0,34.0,-31.1901844754,36.0,-25.4454289702,37.0,-23.0890914647,,
14,omv__spi1_ind_highOD_intracellularRNAs,-8.5250308393,0.11525025329785331,3.0,35.0,-8.6366183953,41.0,-8.5320366146,42.0,-8.406437508,,
15,omv__controlPCN_highOD_intracellularRNAs,-34.36528449516667,6.647725624328526,3.0,38.0,-31.2847054999,39.0,-41.9944803615,40.0,-29.8166676241,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.700743415417188e-17,1.9732900449772741,3.0,43.0,-1.3120426017,44.0,2.2693352071,46.0,-0.9572926054,,
17,sv5015__STM1625,-6.886597199033333,0.1718366476607019,3.0,47.0,-7.0668930763,48.0,-6.8681979953,49.0,-6.7247005255,,
18,sv5015__STM0581,-7.114003139233334,0.5191313085721591,3.0,50.0,-7.6691328999,51.0,-7.0323222224,52.0,-6.6405542954,,
19,sv5015__WT,0.0,0.5455134774052767,3.0,53.0,-0.3816525327,54.0,-0.24315640870000002,55.0,0.6248089414,,
20,tomato__tomato_root,-20.827014134033334,2.674185739111459,3.0,56.0,-19.6275192194,57.0,-23.890940629,58.0,-18.9625825537,,
21,tomato__LB,0.0,7.0240004513401635,2.0,59.0,4.9667183502,60.0,-4.9667183502,,,,
22,AcrB_efflux_virulence__AcrB_D408A,1.0646650684999999,1.082917559962987,3.0,61.0,0.7440486295000001,62.0,0.17825734470000001,63.0,2.2716892313,,
23,AcrB_efflux_virulence__WT,-2.3129646346357427e-18,0.5456146288276631,3.0,64.0,0.514741067,65.0,-0.5719759191,66.0,0.057234852100000004,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-8.145241143766667,0.8495859079254483,3.0,67.0,-9.036636942,74.0,-8.0543056484,75.0,-7.3447808409,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,3.033455311633334,0.6088935689426003,3.0,68.0,2.3597552742,69.0,3.1960997823,71.0,3.5445108784,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-5.741553893466667,0.88523089080069,3.0,70.0,-5.2809944818,106.0,-6.7621167772,107.0,-5.1815504214,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,2.4217723814,1.846776656711812,3.0,72.0,0.7193301821,79.0,2.1608550282,110.0,4.3851319339,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-2.7712392902666667,5.130864236747974,3.0,73.0,-1.7967557555,76.0,1.8025024630000002,109.0,-8.3194645783,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,4.482332541266667,2.3775325461247965,3.0,77.0,2.6205573227,78.0,3.6659348892,86.0,7.1605054119,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,6.4198541549999995,2.654602718347839,2.0,80.0,8.2969417385,95.0,4.5427665715,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,0.8744116310000001,2.191708217250348,2.0,81.0,-0.6753601118,82.0,2.4241833738,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-1.7418845860666667,7.798871298817661,3.0,83.0,-9.360040623,84.0,6.2259393351,85.0,-2.0915524703,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-3.8229742486666667,4.328264880806012,3.0,87.0,-1.0648176766,100.0,-1.5925780408999999,101.0,-8.8115270285,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,3.33333360913457e-11,1.7992425464145352,3.0,88.0,1.5425283117,89.0,0.4340277369,90.0,-1.9765560485,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,7.5751502054,0.6331134784719926,3.0,91.0,7.0338870595,92.0,7.4202135326,93.0,8.2713500241,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,1.5581085318666668,2.3751393426324507,3.0,94.0,-0.77247421,119.0,3.9754282409,120.0,1.4713715647,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,8.7535004185,0.5963588862666427,2.0,96.0,8.331811006,97.0,9.175189831,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,6.739812588833334,0.8987526640281333,3.0,98.0,6.3728480194,99.0,6.0826052134,105.0,7.7639845337,,
