sample,new_2752064_2752166_c
LBexp_1,8.873
LBexp_2,9.5998
LBexp_3,9.5387
LBtran_1,10.3287
LBtran_2,10.1875
LBtran_3,10.5549
LBstat_1,10.5651
LBstat_2,10.2864
LBstat_3,9.9322
LBGexp_1,8.4326
LBGexp_2,8.9213
LBGexp_3,9.0237
LBGtran_2,10.3673
LBGtran_3,10.1694
LBGstat_1,10.8532
LBGstat_2,9.9174
LBGstat_3,10.7623
S0_1,9.7858
S0_2,9.9407
S0_3,10.0665
S1_1,9.9287
S1_2,9.6575
S1_3,9.9067
S2_1,9.8471
S2_2,9.9353
S2_3,10.2844
S3_1,9.8911
S3_2,10.325
S4_1,10.4279
S4_2,10.1795
S4_3,10.7352
S5_1,10.522
S5_2,10.4198
S5_3,10.9997
S6_1,10.2945
S6_2,8.4243
S6_3,10.6716
S6/t_1,10.4272
S6/t_2,8.0749
S6_4,9.7412
S6_5,10.3286
S6_6,10.3486
S7_4,10.5617
S7_5,10.5175
S7_6,10.7993
S8_4,10.0027
S8_5,10.1454
G135_1,7.8734
G135_3,7.5612
G150_1,7.9487
G150_2,7.9289999999999985
G150_3,7.7902
G180_1,7.7438
G180_2,7.7685
G180_3,7.455
C30_1,9.1633
C30_2,8.9668
C90_1,9.2773
C90_2,8.6292
BI_1,9.9725
BI_2,10.4217
BC_2,9.9858
BC/t_1,9.5816
BC/t_2,10.2843
BC_1,9.7369
Sw_1,9.3316
Sw_2,9.8142
BT_1,9.7532
BT_2,9.6279
B36_1,10.3622
B36_2,9.9991
B60_1,10.1141
B60_2,10.4177
M9exp_1,10.0775
M9exp_2,9.7527
M9exp_3,9.4232
M9tran_1,9.7498
M9tran_2,9.9377
M9tran_3,9.7304
M9stat_1,9.0481
M9stat_2,9.1954
M9stat_3,8.99
M+G_1,9.7348
M+G_2,9.3288
M+G_3,9.6698
Glu_1,9.8354
Glu_2,9.3755
Glu_3,9.466
Fru_1,9.3604
Fru_2,9.7593
Fru_3,9.5103
Mal_1,9.5532
Mal_2,9.1736
Mal_3,9.87
G+S_2,9.4694
G+S_3,9.8684
Pyr_1,9.2834
Pyr_2,9.8487
Pyr_3,9.596
Gly_1,8.5931
Gly_2,9.5895
Gly_3,8.6243
Glucon_1,9.2302
Glucon_2,9.5311
Glucon_3,8.4185
aero_1,9.3503
aero_2,9.0063
aero_3,9.8263
nit_1,10.3461
nit_2,10.8027
nit_3,10.536
ferm_1,10.8027
ferm_2,10.4351
ferm_3,11.0664
T-5.40H_1,9.879
T-4.40H_1,9.5947
T-3.40H_1,9.6866
T-2.40H_1,9.628
T-1.40H_1,9.3481
T-1.10H_1,9.4744
T-0.40H_1,9.6804
T0.0H_1,9.3998
T0.30H_1,9.9313
T1.0H_1,9.3773
T1.30H_1,9.4154
T2.0H_1,9.0857
T2.30H_1,9.4644
T3.0H_1,9.3275
T3.30H_1,9.5917
T4.0H_1,9.3506
T5.0H_1,8.9246
HPh_1,9.7077
HPh_2,9.4722
HPh_3,9.9588
LPh_1,9.4199
LPh_2,9.6512
LPh_3,9.4113
LPhT_1,10.4192
LPhT_2,10.4354
LPhT_3,10.5806
SMMPr_1,9.1435
SMMPr_2,9.5528
SMMPr_3,10.0404
HiTm_1,9.7967
HiTm_2,9.4042
HiTm_3,9.3492
LoTm_1,9.8707
LoTm_2,9.9718
LoTm_3,10.0391
HiOs_1,10.0265
HiOs_2,9.8222
HiOs_3,9.9286
BMM_1,9.0204
BMM_2,8.8564
BMM_3,9.034
Heat_1,9.2928
Heat_2,8.796
Heat_3,8.9755
Cold_1,9.9439
Cold_2,9.4947
Cold_3,9.3438
Etha_1,9.123
Etha_2,9.083
Etha_3,9.1442
SMM_1,9.4668
SMM_2,9.6375
SMM_3,9.7405
Salt_1,9.1114
Salt_2,8.9774
Salt_3,9.1856
Mt0_1,9.247
Mt0_3,9.0332
M0t45_1,10.2286
M0t45_2,9.852
M0t45_3,10.5884
M0t90_1,10.149
M0t90_2,11.1948
M0t90_3,10.3758
M40t45_1,10.9217
M40t45_2,12.1596
M40t45_3,11.4647
M40t90_1,12.5486
M40t90_2,13.3149
M40t90_3,13.2047
dia0_1,9.2271
dia0_2,9.5433
dia0_3,9.5466
dia5_1,9.6025
dia5_2,9.3644
dia5_3,9.1149
dia15_1,8.8948
dia15_2,9.0428
dia15_3,8.9424
Diami_1,8.1906
Diami_2,8.4293
Diami_3,8.4345
Paraq_1,8.0534
Paraq_2,8.5969
Paraq_3,7.5863
H2O2_1,8.3664
H2O2_2,8.5616
H2O2_3,8.4409
Oxctl_1,8.2017
Oxctl_2,8.3041
Oxctl_3,8.3802
GM-0.1_1,9.299
GM-0.2_1,8.6662
GM+5_1,9.2981
GM+15_1,9.4522
GM+25_1,9.8999
GM+45_1,9.7656
GM+60_1,9.5451
GM+90_1,9.5134
GM+120_1,8.295
GM+150_1,9.774
GM-0.1_2,9.7598
GM-0.2_2,9.9413
GM+5_2,9.2697
GM+10_2,9.0919
GM+15_2,9.2753
GM+25_2,9.8759
GM+45_2,8.8417
GM+60_2,8.6312
GM+90_2,9.6503
GM+150_2,9.5928
GM-0.1_3,9.9404
GM-0.2_3,9.615
GM+5_3,9.5158
GM+10_3,8.3497
GM+15_3,9.3662
GM+25_3,9.5484
GM+45_3,8.9641
GM+60_3,9.3135
GM+90_3,9.6887
GM+120_3,9.7945
GM+150_3,9.5163
MG-0.1_1,9.5952
MG+5_1,9.2839
MG+10_1,9.8487
MG+15_1,9.4004
MG+25_1,9.7727
MG+45_1,9.3707
MG+120_1,8.8625
MG+150_1,9.6211
MG-0.1_2,8.972999999999997
MG-0.2_2,9.2448
MG+5_2,9.2293
MG+10_2,9.3675
MG+15_2,10.4268
MG+25_2,9.308
MG+45_2,8.5746
MG+60_2,9.4793
MG+90_2,8.8817
MG+120_2,9.8577
MG-0.1_3,10.1616
MG-0.2_3,9.9685
MG+5_3,9.8071
MG+10_3,8.7389
MG+15_3,9.9264
MG+25_3,9.7921
MG+45_3,9.8357
MG+60_3,9.6576
MG+90_3,9.6855
MG+120_3,9.4862
MG+150_3,9.5468
