,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,2.8912057932946783e-19,0.0900044322320138,3.0,0.0,-0.0932802085,6.0,0.0863251121,12.0,0.0069550964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.15406082833333334,0.19774452987292823,3.0,1.0,-0.31797572690000003,7.0,0.0655622616,13.0,-0.2097690197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.29283680256666667,0.08420263410478608,3.0,2.0,-0.2867876171,8.0,-0.3799009045,14.0,-0.2118218861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.5765493182,0.21776466420119323,3.0,3.0,-0.526856057,9.0,-0.3879260825,15.0,-0.8148658151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.3651770372666667,0.22354192954157237,3.0,4.0,-0.4589960543,10.0,-0.1100141055,16.0,-0.526520952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.06637789986666665,0.5454003396675895,3.0,5.0,-0.6669707154,11.0,0.3980152262,17.0,0.0698217896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.193851047,0.013001339040439274,2.0,18.0,-0.20304438200000002,71.0,-0.184657712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.28204199323333334,0.17320157692980923,3.0,19.0,0.163936553,70.0,0.2013194831,205.0,0.4808699436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.80188391925,0.2242710960940918,8.0,20.0,-0.4752698306,32.0,-0.7582095235,55.0,-0.7248572266000001,67.0,-0.7313099598,126.0,-1.067143585,147.0,-0.9196927017000001,203.0,-0.6054242647,210.0,-1.1331642621,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.12696811053333334,0.32341156875699434,3.0,21.0,-0.4129849257,34.0,0.2239845898,61.0,-0.1919039957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.5134270263875,0.18216897313360508,8.0,22.0,0.4203867142,104.0,0.5661915525,111.0,0.3546263953,133.0,0.38530893720000003,165.0,0.2706043024,238.0,0.7626708853,265.0,0.6159643003,270.0,0.7316631239,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.2917939522714283,0.2924044800050895,7.0,23.0,-1.2077928189,56.0,-1.5065181578,82.0,-1.6031495527000001,118.0,-0.7113298926,134.0,-1.2625666212,137.0,-1.449955949,227.0,-1.3012446737,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.7789874015750001,0.11261441454139016,4.0,24.0,-0.6599270795000001,101.0,-0.7073052283,139.0,-0.8908051544000001,149.0,-0.8579121441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.12516749595,0.16686561647720155,4.0,25.0,-0.20418572540000002,123.0,-0.30500694770000003,155.0,0.0799007634,191.0,-0.07137807410000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.1703791503333333,0.18703523512937031,3.0,26.0,-0.1689140459,59.0,0.0159192288,159.0,-0.3581426339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.22532445010000002,0.3487742799108574,5.0,27.0,0.0331743835,76.0,0.025979480500000002,146.0,0.5345405732,162.0,0.6607445223,262.0,-0.127816709,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.22737591255,0.1506366197769371,4.0,28.0,-0.0801728391,94.0,-0.12909908350000002,186.0,-0.4076350016,231.0,-0.29259672600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.06088110726666666,0.10924622597476295,3.0,29.0,-0.1138134927,49.0,-0.1335782133,260.0,0.06474838420000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.59906587082,0.5893008496722658,5.0,30.0,0.6142048795,77.0,1.0373164588,172.0,-0.05715193700000001,259.0,1.3110607431,280.0,0.08989920970000001,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.6131685560500001,0.08717690900564545,4.0,31.0,-0.6079111312000001,40.0,-0.4917503767,138.0,-0.6782486625,192.0,-0.6747640538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.34849874588571433,0.2627773040930765,7.0,33.0,-0.6943823037,39.0,-0.17249106690000002,58.0,-0.4355435132,122.0,0.1332007727,170.0,-0.4349022641,244.0,-0.3583287123,261.0,-0.47704413370000004,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.2585248612,0.2543175992827485,7.0,35.0,-0.13468915,79.0,-0.5759064123000001,92.0,-0.1053803309,208.0,-0.2702273444,251.0,-0.0016922217,263.0,-0.07673425190000001,299.0,-0.6450443172,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.4373029261666666,0.3034487390276349,3.0,36.0,-0.2551609877,234.0,-0.269145477,275.0,-0.7876023138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.23317063250000003,0.11550638535312534,3.0,37.0,-0.2106795071,214.0,-0.13056393560000001,307.0,-0.3582684548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.25179313745,0.41246388602336403,4.0,38.0,-0.31919580880000004,102.0,0.3330235686,248.0,-0.3880929851,269.0,-0.6329073245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.1015372982,0.25100655787401915,4.0,41.0,0.1467261691,178.0,0.4375102705,249.0,-0.11597714120000001,309.0,-0.0621101056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.12854900670000002,0.07002223909791289,2.0,42.0,-0.07903580660000001,294.0,-0.1780622068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.2665971826,0.316373838321406,8.0,43.0,0.20545449200000002,142.0,-0.5934118611,166.0,-0.2428578633,177.0,-0.44910014540000004,221.0,0.08430802820000001,256.0,-0.048062434300000005,282.0,-0.6211163178,305.0,-0.4679913591,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-0.15537479435,0.3488233592331055,2.0,44.0,-0.4020301571,154.0,0.0912805684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.38954564062222224,0.29378137335846294,18.0,45.0,0.19261881590000002,54.0,-0.4391335737,106.0,-0.45907979400000004,108.0,-0.4795553363,135.0,-0.18323750700000002,143.0,-0.4174031023,150.0,-0.1609694324,183.0,-1.0792435979,204.0,-0.4474123061,226.0,-0.7494498975,253.0,-0.5394225207000001,255.0,-0.5511468685,257.0,-0.3662427877,264.0,-0.41139227580000004,268.0,0.0707700379,284.0,-0.042934324100000004,300.0,-0.3943731888,306.0,-0.5542138722000001
30,abx_mega__dmso-10,0.09341677526666665,0.014827439061692989,3.0,46.0,0.1103852815,57.0,0.08295633990000001,66.0,0.08690870440000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-0.48413187652000006,0.190211619626758,5.0,47.0,-0.3431689274,72.0,-0.6819259532,112.0,-0.2324500052,156.0,-0.5403163667,212.0,-0.6227981301000001,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.15947461273333333,0.032918412678029335,3.0,48.0,-0.1372807455,184.0,-0.143847099,266.0,-0.1972959937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-0.5467258092999999,0.05974968980274485,3.0,50.0,-0.5487494161,245.0,-0.4859900225,258.0,-0.6054379893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.5647774169250002,0.08825646543988966,4.0,51.0,-0.6531446227000001,119.0,-0.4532205051,120.0,-0.6140884615000001,278.0,-0.5386560784000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,0.56660817065,0.07566189007581506,2.0,52.0,0.6201092062,182.0,0.5131071351000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.609806328,0.11570997176664485,5.0,53.0,-0.548658726,90.0,-0.6839963243,100.0,-0.6905370156,216.0,-0.4336954354,293.0,-0.6921441387,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,0.8818668531,0.002112574846889901,2.0,60.0,0.8803730371,78.0,0.8833606691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
