,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,10.923534661000001,0.03440031243821777,2.0,0.0,10.8992099668,5.0,10.9478593552,,
1,U01-Set001__USA300 LAC CA-MHB Control,8.347898338,0.018490727352465743,2.0,1.0,8.3609732567,6.0,8.3348234193,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.50504896155,0.00996619243019262,2.0,2.0,8.5120961238,7.0,8.4980017993,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.5770655512,0.06258875445337297,2.0,3.0,8.5328086185,8.0,8.6213224839,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.687812970300001,0.06206830363916541,2.0,4.0,8.643924051900001,9.0,8.7317018887,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.48413232885,0.16552479577921245,2.0,10.0,8.3670886233,29.0,8.6011760344,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.496623927249999,0.0183385460230504,2.0,11.0,8.5095912375,30.0,8.483656617,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.53926143915,0.11727653327103658,2.0,12.0,8.4563344072,31.0,8.6221884711,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.45562796655,0.03838962936326069,2.0,13.0,8.4284823993,14.0,8.4827735338,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.647289817099999,0.15504598798505353,2.0,15.0,8.5376557476,18.0,8.7569238866,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.8243824702,0.03321782498052859,2.0,16.0,8.8478710195,19.0,8.8008939209,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.944882706600001,0.08164393728925266,2.0,17.0,9.0026136883,20.0,8.8871517249,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.390425743249999,0.026943718907673785,2.0,21.0,8.4094778296,24.0,8.3713736569,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.84676823165,0.0740505464565561,2.0,22.0,8.8991298752,25.0,8.7944065881,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.16183007995,0.13148025435987565,2.0,23.0,9.2548006594,26.0,9.0688595005,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.0689417581,0.040858637575953025,2.0,27.0,9.0400503384,28.0,9.0978331778,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.5305915643,0.1080396199451044,2.0,32.0,8.6069871122,33.0,8.4541960164,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,8.716005364,0.006584426742714938,2.0,34.0,8.7206612568,38.0,8.7113494712,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,8.5846876404,0.04168015819413401,2.0,35.0,8.6141599629,39.0,8.5552153179,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,8.5792209106,0.12323025307971296,2.0,36.0,8.6663578582,40.0,8.492083963,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,8.27002568335,0.03742650226828843,2.0,37.0,8.2964902169,41.0,8.2435611498,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.8571175618,0.048081790055737504,2.0,42.0,8.823118602000001,45.0,8.8911165216,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,9.19339487005,0.046082272178639534,2.0,43.0,9.2259799572,46.0,9.1608097829,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,9.3181935072,0.0030810917925923912,2.0,44.0,9.3203721681,47.0,9.3160148463,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,9.14878189965,0.053970989906164404,2.0,48.0,9.1106186467,52.0,9.1869451526,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,9.12189925425,0.1424457676406118,2.0,49.0,9.021174886,53.0,9.2226236225,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.797842829850001,0.042697368704819466,2.0,50.0,8.8280344288,54.0,8.7676512309,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,8.4305989512,0.07057594896241581,2.0,51.0,8.3806942191,55.0,8.4805036833,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,8.5858698729,0.05086414592099812,2.0,56.0,8.6218362554,57.0,8.5499034904,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,8.60461088145,0.05364691480732988,2.0,58.0,8.5666767842,59.0,8.6425449787,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,8.84308271705,0.005963777554111263,2.0,60.0,8.8388656895,61.0,8.8472997446,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,8.56255324795,0.11548443675362938,2.0,62.0,8.4808934196,63.0,8.6442130763,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,8.29404530595,0.6020796798690062,2.0,64.0,8.7197799304,65.0,7.8683106815,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,6.1561841691999994,0.2511855188292166,2.0,66.0,5.9785691855,67.0,6.3337991529,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,8.96893576125,0.08252310782832971,2.0,68.0,9.0272884104,69.0,8.9105831121,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,8.7892741461,0.1750955944620428,2.0,70.0,8.6654628639,71.0,8.9130854283,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,8.076511568299999,0.02651900207848982,2.0,72.0,8.0577598021,73.0,8.0952633345,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,10.767546341300001,0.22332267968780756,2.0,74.0,10.6096333601,75.0,10.9254593225,,
38,ICA-Set002__USA300 LAC CA-MHB Control,8.43583056485,0.23712062408543896,2.0,76.0,8.2681609636,77.0,8.6035001661,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,8.51410326105,0.2516637704299614,2.0,78.0,8.6920564197,79.0,8.3361501024,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,7.60361334295,0.04917687409481393,2.0,80.0,7.5688400418,81.0,7.6383866441,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,8.83298172325,0.6841488816416457,2.0,82.0,8.3492154097,83.0,9.3167480368,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,6.9691643475,0.3081458526452962,2.0,84.0,6.7512723255000004,85.0,7.1870563695,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,7.8015979125,0.0680585492607573,2.0,86.0,7.7534732508,87.0,7.8497225742,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,7.4497843792000005,0.02480118359291154,2.0,88.0,7.4673214643,89.0,7.4322472941,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,8.012717412,0.04152946864789464,2.0,90.0,8.0420831809,91.0,7.9833516431,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,8.59715776435,0.10000515782261218,2.0,92.0,8.5264434391,93.0,8.6678720896,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,5.78497966965,0.08245692899757125,2.0,94.0,5.726673816,96.0,5.8432855233000005,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,7.62471300335,0.3255185216351015,2.0,95.0,7.3945366493,97.0,7.8548893574,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,8.3849790248,0.30827007645750876,2.0,98.0,8.6029588863,99.0,8.1669991633,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,8.04445324565,0.029867702604350982,2.0,100.0,8.0233335906,101.0,8.0655729007,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,9.4836606341,0.4248985649604973,2.0,102.0,9.1832119775,103.0,9.7841092907,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,7.9039818171,0.026276690585290707,2.0,104.0,7.885401391,105.0,7.9225622432,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,10.37357508405,0.5262129486661454,2.0,106.0,10.0014863397,107.0,10.7456638284,,
