,BSU_17610
LBexp_1,10.8227
LBexp_2,11.6679
LBexp_3,11.3731
LBtran_1,9.0638
LBtran_2,9.1867
LBtran_3,9.0373
LBstat_1,9.2243
LBstat_2,9.2322
LBstat_3,8.9476
LBGexp_1,8.61
LBGexp_2,8.6271
LBGexp_3,8.9165
LBGtran_2,8.2033
LBGtran_3,8.4941
LBGstat_1,7.3921
LBGstat_2,7.3961
LBGstat_3,8.1188
S0_1,8.8189
S0_2,9.0274
S0_3,8.9779
S1_1,9.9856
S1_2,10.1076
S1_3,10.2356
S2_1,9.9356
S2_2,9.8286
S2_3,9.3814
S3_1,10.1096
S3_2,10.0234
S4_1,10.2961
S4_2,9.9748
S4_3,9.6524
S5_1,9.8174
S5_2,9.7382
S5_3,9.9381
S6_1,8.9922
S6_2,7.6064
S6_3,9.2745
S6/t_1,8.929
S6/t_2,7.6734
S6_4,8.5934
S6_5,9.1092
S6_6,9.1343
S7_4,9.1843
S7_5,9.1713
S7_6,9.5529
S8_4,8.9587
S8_5,9.0256
G135_1,9.389
G135_3,8.1979
G150_1,9.8853
G150_2,9.4754
G150_3,10.1341
G180_1,8.986
G180_2,9.2954
G180_3,8.5526
C30_1,8.5163
C30_2,8.5579
C90_1,9.1844
C90_2,9.2355
BI_1,9.2234
BI_2,9.2561
BC_2,9.2531
BC/t_1,8.6005
BC/t_2,9.3006
BC_1,8.843
Sw_1,7.8117
Sw_2,8.2866
BT_1,9.2194
BT_2,8.7713
B36_1,9.280100000000001
B36_2,8.997
B60_1,9.5427
B60_2,9.5939
M9exp_1,9.0393
M9exp_2,8.789
M9exp_3,8.4694
M9tran_1,8.7715
M9tran_2,8.8535
M9tran_3,9.0357
M9stat_1,8.6136
M9stat_2,8.3599
M9stat_3,8.0847
M+G_1,8.9193
M+G_2,8.6295
M+G_3,8.5783
Glu_1,8.8889
Glu_2,8.9964
Glu_3,9.0972
Fru_1,8.9166
Fru_2,9.4078
Fru_3,8.850200000000001
Mal_1,8.5971
Mal_2,8.7974
Mal_3,9.1354
G+S_2,9.3597
G+S_3,9.4234
Pyr_1,8.9616
Pyr_2,9.1141
Pyr_3,9.0323
Gly_1,8.4712
Gly_2,8.9184
Gly_3,8.4394
Glucon_1,8.952
Glucon_2,9.1305
Glucon_3,8.7887
aero_1,9.0377
aero_2,8.3479
aero_3,9.0216
nit_1,9.154
nit_2,9.4003
nit_3,9.1752
ferm_1,9.0549
ferm_2,8.8698
ferm_3,9.1576
T-5.40H_1,9.4416
T-4.40H_1,9.1637
T-3.40H_1,9.1943
T-2.40H_1,8.9801
T-1.40H_1,8.9998
T-1.10H_1,8.9274
T-0.40H_1,8.5437
T0.0H_1,8.7416
T0.30H_1,8.271
T1.0H_1,8.3594
T1.30H_1,8.4818
T2.0H_1,8.6916
T2.30H_1,9.1598
T3.0H_1,8.7808
T3.30H_1,9.138
T4.0H_1,9.0695
T5.0H_1,8.8377
HPh_1,9.0546
HPh_2,8.4663
HPh_3,8.9129
LPh_1,9.0445
LPh_2,9.2673
LPh_3,8.94
LPhT_1,9.0339
LPhT_2,8.9281
LPhT_3,8.985
SMMPr_1,9.1263
SMMPr_2,9.209
SMMPr_3,9.2245
HiTm_1,10.0076
HiTm_2,9.7221
HiTm_3,10.0199
LoTm_1,8.8054
LoTm_2,8.8393
LoTm_3,8.6313
HiOs_1,9.6765
HiOs_2,9.5021
HiOs_3,9.5227
BMM_1,8.7266
BMM_2,8.6369
BMM_3,8.5126
Heat_1,9.868
Heat_2,9.3106
Heat_3,9.4433
Cold_1,7.8007
Cold_2,7.8052
Cold_3,7.6469000000000005
Etha_1,9.3352
Etha_2,9.0525
Etha_3,9.1295
SMM_1,8.6848
SMM_2,8.6175
SMM_3,8.5266
Salt_1,8.4551
Salt_2,8.4669
Salt_3,8.5128
Mt0_1,11.1924
Mt0_3,11.0555
M0t45_1,9.0205
M0t45_2,11.656
M0t45_3,10.4904
M0t90_1,8.7089
M0t90_2,9.5419
M0t90_3,9.21
M40t45_1,9.0794
M40t45_2,9.3943
M40t45_3,10.4368
M40t90_1,9.0157
M40t90_2,9.2924
M40t90_3,9.5033
dia0_1,10.9852
dia0_2,11.8591
dia0_3,11.8055
dia5_1,10.8041
dia5_2,11.054
dia5_3,10.9036
dia15_1,12.317
dia15_2,12.0744
dia15_3,10.691
Diami_1,9.413
Diami_2,9.7516
Diami_3,10.111
Paraq_1,9.3205
Paraq_2,9.4198
Paraq_3,8.2704
H2O2_1,8.9766
H2O2_2,9.3481
H2O2_3,9.1211
Oxctl_1,9.2626
Oxctl_2,9.1249
Oxctl_3,9.4903
GM-0.1_1,8.7604
GM-0.2_1,8.9187
GM+5_1,8.4778
GM+15_1,8.8148
GM+25_1,8.8973
GM+45_1,8.8552
GM+60_1,8.6197
GM+90_1,8.7657
GM+120_1,8.4687
GM+150_1,8.630700000000001
GM-0.1_2,8.7388
GM-0.2_2,9.2538
GM+5_2,8.6364
GM+10_2,8.5733
GM+15_2,8.6898
GM+25_2,8.5613
GM+45_2,7.7203
GM+60_2,8.1213
GM+90_2,8.6255
GM+150_2,8.4195
GM-0.1_3,8.9672
GM-0.2_3,8.5968
GM+5_3,8.6304
GM+10_3,8.0039
GM+15_3,8.5408
GM+25_3,8.2976
GM+45_3,8.3684
GM+60_3,8.2886
GM+90_3,8.7304
GM+120_3,8.793
GM+150_3,8.5828
MG-0.1_1,9.0153
MG+5_1,8.7451
MG+10_1,8.9098
MG+15_1,8.2723
MG+25_1,8.4686
MG+45_1,8.4283
MG+120_1,8.334
MG+150_1,8.7576
MG-0.1_2,8.1672
MG-0.2_2,8.5406
MG+5_2,8.4447
MG+10_2,8.4377
MG+15_2,9.3585
MG+25_2,8.294
MG+45_2,8.0254
MG+60_2,8.3354
MG+90_2,7.893
MG+120_2,8.9863
MG-0.1_3,9.4404
MG-0.2_3,9.166
MG+5_3,8.8249
MG+10_3,8.3894
MG+15_3,8.7464
MG+25_3,8.6721
MG+45_3,8.9818
MG+60_3,8.5124
MG+90_3,8.633
MG+120_3,9.0398
MG+150_3,8.5571
