,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.7039681976908967,2.0,0.0,-1.9119942487000001,1.0,1.9119942487000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.17901213725,1.2410805472370086,2.0,2.0,2.3014356663,3.0,4.0565886082,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.7174713081333333,2.0790553985301368,3.0,4.0,1.6804884445,5.0,-2.0155123712,6.0,-1.8173899976999999,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.2394021097000003,1.8394543245892794,2.0,7.0,0.9387114831000001,8.0,3.5400927363,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.567789537283592,2.0,9.0,-0.4014878321,10.0,0.4014878321,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.38515730615000004,0.3771614025571642,2.0,11.0,-0.6518506915000001,12.0,-0.11846392080000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.008515124815938548,2.0,13.0,0.0060211025,14.0,-0.0060211025,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.21990850027500003,0.29265277477566437,4.0,15.0,-0.6313011358,16.0,-0.0005385301,17.0,-0.0211024611,18.0,-0.2266918741,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.35700851910000003,0.38352838674191075,4.0,19.0,-0.7253429720000001,20.0,-0.4710139209,21.0,0.1810525514,22.0,-0.41272973490000003,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.28671155220000005,0.2768710971318819,3.0,23.0,0.26006952510000003,24.0,0.024124508200000002,25.0,0.5759406233000001,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.05897242315000001,0.9475553921653537,2.0,26.0,0.6110504202,27.0,-0.7289952665,,,,,,,,,,,,
