,A,Sfa2
R2,,0.5046621887638171
xmin,,-5.505676147
xmid,,-1.5536467939908838
xmax,,4.749796405
ystart,,-5.549478101094342
yend,,18.25194092957396
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,2.559580157,0.023274718
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-2.559580157,-0.023274718
AB569_EDTA_NaNO2:NaNO2:1,-11.92009775,-1.3442787840000001
AB569_EDTA_NaNO2:NaNO2:2,-11.86735607,-1.268301179
AB569_EDTA_NaNO2:EDTA:1,-15.54260199,-2.711261472
AB569_EDTA_NaNO2:EDTA:2,-15.77505357,-2.034886231
AB569_EDTA_NaNO2:EDTA:3,-14.51149256,-1.909748188
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-13.69469117,-1.358997966
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-12.71542142,-1.589942115
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.051380352000000004,-0.108546187
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.051380352000000004,0.108546187
Anthranilate_metabolism_GntR_AntP:antP:1,3.51347421,0.290684188
Anthranilate_metabolism_GntR_AntP:antP:2,2.96437784,0.511568447
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.085084374,-0.018538274
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.085084374,0.018538274
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.737248579,-0.095380056
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.787326351,0.7254566250000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.9641281110000001,0.18515172700000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.089077601,0.46859465
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-8.402891613,-1.6322577360000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-6.531292981,-1.3947059130000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-8.037787808,-1.3300944110000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-6.918198486,-1.573444429
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.06591300900000001,0.505279723
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.488553226,0.590251905
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-1.314989373,0.7437318390000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.627018798,0.13796550200000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.627018798,-0.13796550200000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.539596944,0.060440544000000006
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.317233757,0.053110369000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.5738735540000001,-0.977290878
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.862236022,-0.89100979
Catabolite_repression:del_hfq_crc_wt:1,-1.2001467350000001,-0.25103816500000004
Catabolite_repression:del_hfq_crc_wt:2,1.2001467350000001,0.25103816500000004
Catabolite_repression:delHfq:1,-10.95238285,-2.303215673
Catabolite_repression:delHfq:2,-10.31111719,-2.32545731
Catabolite_repression:deldcrc:1,-12.96229141,-2.356799647
Catabolite_repression:deldcrc:2,-13.39385272,-2.753819487
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.050633426,-0.003944022
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.5972941580000001,0.09956155300000001
