,BSU__misc_RNA_52
LBexp_1,0.8742999999999999
LBexp_2,0.6132000000000009
LBexp_3,0.6307000000000009
LBtran_1,-0.8072999999999997
LBtran_2,-0.5063999999999993
LBtran_3,-0.2652000000000001
LBstat_1,-0.7791999999999994
LBstat_2,-0.5543999999999993
LBstat_3,-0.8757999999999999
LBGexp_1,0.8446999999999996
LBGexp_2,1.0204000000000004
LBGexp_3,1.225200000000001
LBGtran_2,0.30820000000000114
LBGtran_3,0.6265000000000001
LBGstat_1,2.6677999999999997
LBGstat_2,1.5972000000000008
LBGstat_3,0.764800000000001
S0_1,0.7603000000000009
S0_2,1.2174999999999994
S0_3,1.5272000000000006
S1_1,-0.2795000000000005
S1_2,-0.21720000000000006
S1_3,-0.17849999999999966
S2_1,-0.9554999999999989
S2_2,-0.9640000000000004
S2_3,-0.8478999999999992
S3_1,-0.5021000000000004
S3_2,-0.31739999999999924
S4_1,0.2942
S4_2,0.7161000000000008
S4_3,0.4242000000000008
S5_1,0.1639999999999997
S5_2,-0.22489999999999988
S5_3,0.4496000000000002
S6_1,-0.6526999999999994
S6_2,-2.9116999999999997
S6_3,-0.14359999999999928
S6/t_1,-0.8170999999999999
S6/t_2,-3.1342999999999996
S6_4,-0.6455000000000002
S6_5,-0.026299999999999102
S6_6,0.09859999999999935
S7_4,-0.06630000000000003
S7_5,-0.5349000000000004
S7_6,-0.5386000000000006
S8_4,-1.058399999999999
S8_5,-1.1767000000000003
G135_1,0.46690000000000076
G135_3,-1.3386999999999993
G150_1,0.29940000000000033
G150_2,0.735100000000001
G150_3,0.13199999999999967
G180_1,0.41360000000000063
G180_2,0.9526000000000003
G180_3,0.14550000000000018
C30_1,1.6163000000000007
C30_2,1.5980000000000008
C90_1,-0.1993999999999989
C90_2,0.14920000000000044
BI_1,-0.6654
BI_2,-0.10280000000000022
BC_2,-2.2597000000000005
BC/t_1,-2.1648999999999994
BC/t_2,-1.3622999999999994
BC_1,-2.4072999999999993
Sw_1,-2.8858999999999995
Sw_2,-2.5885999999999996
BT_1,0.9653000000000009
BT_2,1.0304000000000002
B36_1,1.6707
B36_2,1.3388000000000009
B60_1,1.9166000000000007
B60_2,1.6296999999999997
M9exp_1,0.2637999999999998
M9exp_2,0.03509999999999991
M9exp_3,-0.2988999999999997
M9tran_1,-0.6724999999999994
M9tran_2,-0.5282999999999998
M9tran_3,-0.25879999999999903
