,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.547057859100001,0.05545801658724895,2.0,0.0,4.5862725987,5.0,4.5078431195,,
1,U01-Set001__USA300 LAC CA-MHB Control,5.2308383566500005,0.6777819653288849,2.0,1.0,5.7101025805,6.0,4.7515741328,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,5.83374409265,0.16178473477235655,2.0,2.0,5.7193450096,7.0,5.9481431757,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,5.94568881195,0.06452640487117997,2.0,3.0,5.9000617535,8.0,5.9913158704,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.26543661975,0.09674757924850398,2.0,4.0,5.1970257504,9.0,5.3338474891,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.97655001315,0.16921250754973818,2.0,10.0,5.0962013247,29.0,4.8568987016000005,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,4.1059154455,0.33992789589241273,2.0,11.0,4.3462807658,30.0,3.8655501252,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,4.5325178,0.38199715514924343,2.0,12.0,4.8026305788,31.0,4.2624050212,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.29065228475,0.07632829579067618,2.0,13.0,6.2366800292,14.0,6.3446245403,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.252999797,0.2557878109958097,2.0,15.0,6.4338690927,18.0,6.0721305013,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.9500530583,0.0513217031225531,2.0,16.0,5.9863429826,19.0,5.913763134,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.39915370615,0.28681768248591455,2.0,17.0,6.1963429779,20.0,6.6019644344,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.66136472825,0.15249063001356422,2.0,21.0,5.5535375697,24.0,5.7691918868,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.957012209949999,0.08817330480889791,2.0,22.0,5.0193601517,25.0,4.8946642682,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.22541264935,0.7908570712779905,2.0,23.0,6.7846330474,26.0,5.6661922513,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.28387916415,0.2475182320501974,2.0,27.0,3.4589009845,28.0,3.1088573438,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,4.53768572065,0.08091695621132089,2.0,32.0,4.5949026491,33.0,4.4804687922,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.746776429700001,0.25272161271050747,2.0,34.0,5.9254775958,38.0,5.5680752636,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,5.3534168681,0.0806202433872011,2.0,35.0,5.2964097473,39.0,5.4104239889,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.188974484999999,0.6998308399328566,2.0,36.0,4.6941193524,40.0,5.6838296176,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.7513149373,0.11940986559104204,2.0,37.0,4.6668794116,41.0,4.835750463,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,5.847495309999999,0.2609882214540852,2.0,42.0,6.0320418512,45.0,5.6629487688,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.427354336900001,0.11022405960980045,2.0,43.0,7.5052945169,46.0,7.3494141569,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.48827835845,1.0018347460354935,2.0,44.0,7.7798742159,47.0,9.196682501,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,2.389181029,0.07461306453810013,2.0,48.0,2.4419404329,52.0,2.3364216251,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,2.08478964735,0.9367230162020701,2.0,49.0,2.7471528442,53.0,1.4224264505,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,2.4845240629500003,0.927967365054713,2.0,50.0,3.1406960795,54.0,1.8283520464,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,3.4706366836,0.3921009387503729,2.0,51.0,3.7478939163,55.0,3.1933794509,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.4396434435500005,0.5792852626340972,2.0,56.0,4.0300269061,57.0,4.849259981,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.67665625275,0.42666280337991397,2.0,58.0,4.3749600912,59.0,4.9783524143,,
