k,name,in_iM,gene_weight,regulator,function,category
2,Uncharacterized-1,False,0.0197222236,,,Uncharacterized
42,PrrF,False,0.0183692,PrrF,2-Oxocarboxylic acid metabolism,Amino Acid and Nucleotide Biosynthesis
26,RsmA,False,-0.0166509725,RsmA,2-ketogluconate metabolism,Carbon Source Utilization
33,Uncharacterized-3,False,-0.0158116619,,,Uncharacterized
16,Translational-1,False,-0.0155575563,,,Translational
96,LexA,False,-0.015089106100000001,LexA/GbuR,SOS response for DNA protection and repair,Stress Response
61,Uncharacterized-9,False,-0.015021384300000001,,,Uncharacterized
29,Singlet-2,False,-0.014691186600000001,,,Singlet
80,GcsR,False,-0.0142416581,GcsR,Glycine cleavage,Amino Acid and Nucleotide Biosynthesis
70,PhnR-2,False,-0.0136050192,PhnF/PhnR,Phosphate transport,Metal Homeostasis
39,RiPP,False,-0.0133645494,,RiPP like gene cluster (Hypochlorite sensing),Biosynthetic Gene Cluster
11,AHL,False,0.012109094,AHL,AHL synthesis,Quorum Sensing
38,AauR,False,-0.0118393352,AauR,D-glutamate transport,Amino Acid and Nucleotide Biosynthesis
19,FruR,False,-0.0117754426,LldR/FruR,Fructose and mannose metabolism/Pentose phosphate pathway,Carbon Source Utilization
22,Singlet-1,False,-0.0117654288,,,Singlet
1,DhcR,False,0.0115585757,DhcR,Carnitine catabolism,Amino Acid and Nucleotide Biosynthesis
5,HexR-1,False,-0.0112346986,HexR/GltR,Glucose metabolism,Carbon Source Utilization
13,Uncharacterized-2,False,-0.0111560315,,,Uncharacterized
51,FleN,False,0.0102647263,FleN,Bacterial chemotaxis,Structural Components
44,ArgR-2,False,-0.0098643557,Anr,"Arginine fermentation, Anaerobic growth",Amino Acid and Nucleotide Biosynthesis
73,AmrZ,False,-0.009642334300000001,AmrZ/AlgR,Exopolysaccharide biosynthesis,Structural Components
57,Uncharacterized-7,False,-0.0091544457,,,Uncharacterized
75,Translational-2,False,0.0091266065,,,Translational
43,k-opioid,False,-0.00901678,k-opioid,Nonribosomal peptide synthetase (Pyoveridine),Biosynthetic Gene Cluster
48,BexR,False,-0.0088711846,BexR,Virulence factor AprA,Miscellaneous Metabolism
8,EutR,False,-0.0087441531,EutR,Ethanolamine catabolism,Amino Acid and Nucleotide Biosynthesis
103,Uncharacterized-17,False,0.0086789706,,,Uncharacterized
78,MexS,False,-0.008653186,GlcC/MexS,RND efflux pump,Stress Response
59,Uncharacterized-8,False,-0.008590375,,Iron ABC permease,Metal Homeostasis
82,CueR,False,-0.008567834,CueR,Copper adaptation/transport,Metal Homeostasis
23,HexR-2,False,0.008492492,HexR,Glucose metabolism,Carbon Source Utilization
21,Anr-1,False,0.008488773,NrdR/Anr,Molybdenum cofactor biosynthesis,Metal Homeostasis
102,AcoR,False,-0.0083058708,AcoR,"2,3-butanediol and acetoin catabolism",Carbon Source Utilization
91,CysB-2,False,-0.0082574767,CysB/YdfF,ABC transporter (Sulphur metabolism),Metal Homeostasis
56,Singlet-3,False,-0.0082527438,,,Singlet
64,SoxR,False,-0.0080066106,SoxR,RND efflux pump,Defense Mechanisms
95,MdcR,False,-0.0073148031,MdcR,Malonate synthesis,Miscellaneous Metabolism
89,QscR-2,False,0.0072562778000000005,RhlR/QscR,Phenazine/Pyocyanin biosynthesis,Biosynthetic Gene Cluster
101,Translational-3,False,-0.0072446342,,,Translational
60,ErbR-2,False,-0.0071219008,ErbR,PQQ biosynthesis,Miscellaneous Metabolism
46,LiuR,False,0.0070539658,PrpR/LiuR,Homogentisate pathway,Amino Acid and Nucleotide Biosynthesis
49,AtsR,False,0.0070298855,AtsR,ABC transporter (Sulphur metabolism),Metal Homeostasis
72,PtxS,False,0.0067982194000000004,GntR/PtxS,2-ketogluconate metabolism,Carbon Source Utilization
92,RpoS-2,False,-0.006577146000000001,RpoS/MmsR,General stress response,Stress Response
45,CbrB,False,0.0064137027,CbrB,Polyamine catabolism,Amino Acid and Nucleotide Biosynthesis
86,Hypothetical,False,0.0063100547000000005,,,Uncharacterized
17,RpoN,False,-0.0061487619,RpoN,Starch and sucrose metabolism,Carbon Source Utilization
77,Anr-2,False,0.0061259188000000004,NorR/Dnr/Anr,Molybdenum cofactor biosynthesis,Amino Acid and Nucleotide Biosynthesis
53,Uncharacterized-6,False,-0.006026124000000001,,,Uncharacterized
52,PchR,False,-0.0059647385,PchR,Pyochelin synthesis,Biosynthetic Gene Cluster
81,QscR-1,False,-0.0059428442,QscR,PA1891-PA1897 novel operon,Quorum Sensing
84,PhhR,False,-0.0059074367,PhhR/HmgR,"Phenylalanine, tyrosine and tryptophan biosynthesis",Amino Acid and Nucleotide Biosynthesis
14,ErbR-1,False,-0.0057413393,LldR/ErbR,Pyrroloquinoline quinone biosynthesis,Amino Acid and Nucleotide Biosynthesis
63,Uncharacterized-11,False,-0.0055424488000000004,,,Uncharacterized
34,Uncharacterized-4,False,0.0054097446,,,Uncharacterized
87,DguR,False,0.0053909463,DguR,D-glu utilization,Amino Acid and Nucleotide Biosynthesis
55,RpoH,False,0.0053030548,,Heat Shock Response,Stress Response
4,AtuR,False,0.0052407198,AtuR/LaoR,Geraniol degradation,Carbon Source Utilization
94,Cell Division,False,-0.004890956,,Cell wall biosynthesis,Structural Components
79,Uncharacterized-13,False,-0.0048508053,,,Uncharacterized
65,HypR,False,-0.0047940208,HypR/NorR,Redox-sensing,Amino Acid and Nucleotide Biosynthesis
93,PprB,False,0.0047857437,PprB,Flp pilus assembly protein,Structural Components
97,AmiR,False,-0.0047768396,GlcC/AmiR,Amidase operon,Miscellaneous Metabolism
3,EatR,False,0.0047726271,EatR,Ethanolamine utilization,Amino Acid and Nucleotide Biosynthesis
47,CzcR,False,-0.0046913178,Fur/CzcR,Resistance-nodulation-cell division (RND) divalent metal cation,Metal Homeostasis
54,Sfa2,False,-0.0045807522000000005,Sfa2,H2-T6SS/Secretion system (VI),Secretion System
66,Uncharacterized-12,False,0.0044591755,,,Uncharacterized
18,MexZ,False,-0.004393257,MexZ,Aminoglycoside resistance,Defense Mechanisms
31,NagQ,False,0.0042439005,NagQ/GbuR,N-acetylglucosamine catabolism,Carbon Source Utilization
28,PA1226,False,-0.0042348080000000005,PA1226,Lipopolysaccharide synthesis,Structural Components
62,Uncharacterized-10,False,-0.0041680715,,,Uncharacterized
15,LasR,False,-0.0040771689,LasR/MvfR,Pyochelin biosynthesis and Secretion (I) system,Metal Homeostasis
27,FpvR,False,0.0039412256,FpvR,Ferripyoveridine system,Metal Homeostasis
71,Singlet-4,False,0.0035019844000000002,,,Singlet
6,ArgR-1,False,-0.0032418344,ArgR/Sigma factor X,Arginine catabolism and biosynthesis,Amino Acid and Nucleotide Biosynthesis
37,HutC,False,0.0030791429000000003,HutC,Histidine utilization,Amino Acid and Nucleotide Biosynthesis
9,PmrA,False,-0.0030771052,PmrA,Polymyxins resistance,Defense Mechanisms
99,Uncharacterized-15,False,-0.0030071222,,,Uncharacterized
90,RoxR,False,0.0029901974,RoxR,Cytochrome oxidases,Energy Metabolism
69,FoxR,False,-0.0029537669,,Iron chelator,Metal Homeostasis
76,SouR,False,-0.0028896095,SouR/DguR,Sarcosine Catabolism,Amino Acid and Nucleotide Biosynthesis
88,NRPS,False,-0.002780865,,Nonribosomal peptide synthetase,Biosynthetic Gene Cluster
25,EsrC,False,0.0027514626000000003,NfxB/EsrC,RND efflux pump,Defense Mechanisms
32,PvdS,False,0.0026954221000000003,PvdS,Pyoverdine synthesis,Biosynthetic Gene Cluster
83,Sigma-70,False,0.0025981137000000002,Sigma-70,Prophages (YMC11/02/R656),Prophages
67,CysB-1,False,0.0025263427000000002,YdfF/CysB,Sulfonate utilization operons,Metal Homeostasis
7,AntR,False,0.0024385423000000002,AntR,Degradation of anthranilate to tricarboxylic acid cycle intermediates,Miscellaneous Metabolism
100,Uncharacterized-16,False,-0.0022582433,,,Uncharacterized
30,RpoS-1,False,-0.0021342404,AlgU/RpoN,General stress response,Stress Response
36,GlpR,False,0.0020341998000000003,GlpR,Glycerol-3-phosphate metabolism,Carbon Source Utilization
58,CpxR,False,0.0017876858,CpxR/ParB,Various stress response,Stress Response
41,Uncharacterized-5,False,0.0017448977,,,Uncharacterized
12,TagR1,False,0.0016039432,TagR1/Sfa2,H1-Type VI secretion system,Secretion System
35,XisF4,False,-0.0015645467,XisF4,Excision of Pf4 prophage,Prophages
74,NarL-2,False,0.0014718288,Dnr/NarL,Denitrification (Nitrate),Amino Acid and Nucleotide Biosynthesis
40,ExsB,False,-0.0011634098,ExsB,T3SS system,Secretion System
0,NarL-1,False,-0.0010594976,NarL/Dnr,Denitrification (Nitrate),Energy Metabolism
10,Zur-1,False,-0.0009671812000000001,Zur/RutR,Zinc uptake,Metal Homeostasis
68,Iron acquisition,False,0.0009142712,,Pyoverdine synthesis,Metal Homeostasis
85,MvfR,False,-0.0007037892,MvfR,PQS signalling,Miscellaneous Metabolism
98,Uncharacterized-14,False,0.000670566,,,Uncharacterized
50,Zur-2,False,-0.0005307201,NrdR/Cobalamin/Zur,Zinc uptake,Metal Homeostasis
20,MmsR,False,-0.0004027955,PrpR/MmsR,Carnitine catabolism,Amino Acid and Nucleotide Biosynthesis
24,AmiE,False,0.00020264610000000002,AmiE,Pyroglutamate transport (Porins),Amino Acid and Nucleotide Biosynthesis
