,name,x,y,cog,color,link
meta,start,0.09154498864634344,,,,
PA0001,dnaA,483,0.005519124,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.0018407433,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.0032520837,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.007365875,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0104842193,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0014726554000000002,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0020368075,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0022346304,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,0.0005589992,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0007351948,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0090018712,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0074554122,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.0158086506,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.012352248100000001,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.008206775900000001,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0128604258,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0013706683000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.0025609271,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.0060390011,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.0017536837,Function unknown,#0000ff,
PA0021,PA0021,22872,0.000239578,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0020809357,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.0034786738,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0054528567000000005,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0017320651000000001,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.0309551778,No COG annotation,#00bfbf,
