,BSU__misc_RNA_46
LBexp_1,-1.3554333333
LBexp_2,-1.4424333333
LBexp_3,-1.9318333333000002
LBtran_1,-1.2772333332999999
LBtran_2,-1.6348333333
LBtran_3,-1.7983333333
LBstat_1,-2.0804333333
LBstat_2,-2.4287333333
LBstat_3,-2.9508333333000003
LBGexp_1,-1.2188333333
LBGexp_2,-1.1258333333000001
LBGexp_3,-1.5412333333000001
LBGtran_2,-2.6028333333
LBGtran_3,-0.6663333333
LBGstat_1,-2.6578333333
LBGstat_2,-2.8685333333000003
LBGstat_3,-2.1454333333
S0_1,-2.3990333333000002
S0_2,-2.2279333333
S0_3,-2.2512333333
S1_1,-0.42403333330000004
S1_2,-0.1044333333
S1_3,0.2518666667
S2_1,-0.2423333333
S2_2,-1.2159333333
S2_3,-1.3951333333
S3_1,-0.7785333333000001
S3_2,-0.6417333333
S4_1,0.2222666667
S4_2,-0.6581333333
S4_3,-0.4695333333
S5_1,-1.2967333333
S5_2,-1.1658333333
S5_3,-0.7175333333
S6_1,-1.6086333333
S6_2,-3.5133333333
S6_3,-1.5558333333
S6/t_1,-1.2756333333
S6/t_2,-3.4138333333
S6_4,-1.7994333333
S6_5,-0.4555333333
S6_6,-0.5115333333000001
S7_4,-0.3352333333
S7_5,-1.1622333333000001
S7_6,-1.2118333333
S8_4,-1.5762333333
S8_5,-2.4600333333
G135_1,-2.9056333333
G135_3,-4.5243333332999995
G150_1,-2.9326333333
G150_2,-1.6772333333
G150_3,-2.8607333333
G180_1,-2.4882333333
G180_2,-2.2289333333
G180_3,-3.3331333333
C30_1,-0.8948333333
C30_2,-0.3715333333
C90_1,0.048366666700000005
C90_2,0.025866666700000002
BI_1,-0.8735333333
BI_2,-0.7183333333
BC_2,0.4051666667
BC/t_1,1.3324666667
BC/t_2,1.6910666667
BC_1,-0.1266333333
Sw_1,0.8915666667000001
Sw_2,0.43066666670000003
BT_1,-1.2871333333
BT_2,-2.7487333333
B36_1,0.5473666667
B36_2,-0.0080333333
B60_1,0.3098666667
B60_2,0.4929666667
M9exp_1,0.37066666670000004
M9exp_2,-0.0949333333
M9exp_3,-0.2757333333
M9tran_1,0.0172666667
M9tran_2,-0.8687333333
M9tran_3,-0.0731333333
M9stat_1,-0.9886333333
M9stat_2,-1.8056333332999999
M9stat_3,-2.0545333333
M+G_1,-1.5544333333
M+G_2,-0.7315333333
M+G_3,-1.3719333333
Glu_1,-0.0671333333
Glu_2,0.09356666670000001
Glu_3,0.4398666667
Fru_1,0.9180666667
Fru_2,-0.2893333333
Fru_3,-0.8439333333
Mal_1,-1.9558333333000002
Mal_2,-1.2635333333
Mal_3,-1.8933333333000002
G+S_2,-0.9832333333000001
G+S_3,-0.7784333333
Pyr_1,-0.8889333333
Pyr_2,-0.12163333330000001
Pyr_3,-0.8004333333
Gly_1,-1.7107333332999999
Gly_2,-0.8313333333
Gly_3,-2.7740333333000002
Glucon_1,-1.1716333333
Glucon_2,-0.1314333333
Glucon_3,-1.9985333333000002
aero_1,-0.7356333333
aero_2,-2.0499333333
aero_3,-1.1136333333
nit_1,-0.7143333333
nit_2,-0.7130333333000001
nit_3,-1.1597333333
ferm_1,-1.5761333333
ferm_2,-1.1133333333
ferm_3,-1.0174333333
T-5.40H_1,0.17806666670000001
T-4.40H_1,0.0023666667
T-3.40H_1,0.0829666667
T-2.40H_1,-0.37613333330000004
T-1.40H_1,-0.0951333333
T-1.10H_1,0.08816666670000001
T-0.40H_1,0.1380666667
T0.0H_1,-0.2021333333
T0.30H_1,-1.6542333333
T1.0H_1,-1.4194333333
T1.30H_1,-1.1025333333
T2.0H_1,-1.1076333333
T2.30H_1,-0.4453333333
T3.0H_1,-0.5509333333
T3.30H_1,-0.3264333333
T4.0H_1,-0.6069333333
T5.0H_1,-0.5733333333
HPh_1,-0.2515333333
HPh_2,-0.4197333333
HPh_3,0.2657666667
LPh_1,-0.2747333333
LPh_2,-0.1605333333
LPh_3,-0.5882333333
LPhT_1,-0.5167333333
LPhT_2,-0.5189333333
LPhT_3,-0.6386333333
SMMPr_1,-0.6377333333
SMMPr_2,-0.7088333333
SMMPr_3,-0.9690333333000001
HiTm_1,-2.1940333333
HiTm_2,-0.3826333333
HiTm_3,0.2690666667
LoTm_1,0.13016666670000002
LoTm_2,0.0980666667
LoTm_3,-0.2237333333
HiOs_1,0.3705666667
HiOs_2,0.3299666667
HiOs_3,0.3350666667
BMM_1,0.19716666670000002
BMM_2,0.1658666667
BMM_3,-0.6530333333
Heat_1,-0.2548333333
Heat_2,-1.1806333333
Heat_3,-0.9601333333000001
Cold_1,-0.6140333333
Cold_2,-1.1213333333
Cold_3,-2.4262333333
Etha_1,-2.1700333333
Etha_2,-2.6453333333
Etha_3,-2.5623333333
SMM_1,-0.0123333333
SMM_2,-0.28043333330000003
SMM_3,-0.40593333330000003
Salt_1,-1.8865333333
Salt_2,-1.8159333333
Salt_3,-2.1553333333
Mt0_1,-1.9950333332999999
Mt0_3,-1.4685333333
M0t45_1,-1.4411333333
M0t45_2,-2.2178333333
M0t45_3,-1.4164333333
M0t90_1,-2.2720333333
M0t90_2,-1.6133333333
M0t90_3,-1.7982333333
M40t45_1,-1.9525333333
M40t45_2,-1.2707333333
M40t45_3,-1.0208333333
M40t90_1,-1.9448333333
M40t90_2,-1.2800333333
M40t90_3,-1.2601333333
dia0_1,-1.8339333333
dia0_2,-1.7696333333
dia0_3,-1.1463333333
dia5_1,-2.0509333333
dia5_2,-1.5013333333
dia5_3,-1.2831333333
dia15_1,-1.3977333333
dia15_2,-0.7488333333
dia15_3,-1.6550333333
Diami_1,-0.5431333333
Diami_2,-1.5687333333
Diami_3,-1.2706333333
Paraq_1,-0.9572333333
Paraq_2,-0.7458333333
Paraq_3,-4.4217333333
H2O2_1,-2.6716333333
H2O2_2,-1.5795333333000001
H2O2_3,-1.5245333333
Oxctl_1,-1.3647333333
Oxctl_2,-1.0615333333
Oxctl_3,-0.9892333333000001
GM-0.1_1,0.3295666667
GM-0.2_1,0.4430666667
GM+5_1,-0.9203333333
GM+15_1,0.023566666700000002
GM+25_1,0.1791666667
GM+45_1,0.3347666667
GM+60_1,0.0982666667
GM+90_1,0.42416666670000003
GM+120_1,-0.5377333333000001
GM+150_1,-0.6135333333
GM-0.1_2,0.4110666667
GM-0.2_2,0.3042666667
GM+5_2,-0.0958333333
GM+10_2,-0.0021333333
GM+15_2,0.1517666667
GM+25_2,0.32026666670000004
GM+45_2,-2.4653333333000003
GM+60_2,-1.8076333333
GM+90_2,0.2832666667
GM+150_2,-0.7796333333000001
GM-0.1_3,0.5409666667
GM-0.2_3,0.4626666667
GM+5_3,0.5468666667000001
GM+10_3,-0.9548333333000001
GM+15_3,0.0681666667
GM+25_3,-1.9105333333
GM+45_3,-2.3716333333
GM+60_3,-2.1446333333
GM+90_3,-1.4817333333
GM+120_3,-1.1378333333
GM+150_3,-0.6628333333
MG-0.1_1,0.0130666667
MG+5_1,0.3962666667
MG+10_1,0.0929666667
MG+15_1,-0.4863333333
MG+25_1,-0.0928333333
MG+45_1,0.4983666667
MG+120_1,-0.1420333333
MG+150_1,-0.4073333333
MG-0.1_2,-2.4077333333
MG-0.2_2,-1.0942333333
MG+5_2,-0.1809333333
MG+10_2,0.0174666667
MG+15_2,-0.0020333333
MG+25_2,0.2050666667
MG+45_2,-0.3426333333
MG+60_2,-1.0398333333
MG+90_2,-0.31573333330000003
MG+120_2,1.0341666667
MG-0.1_3,0.5527666667000001
MG-0.2_3,-0.2310333333
MG+5_3,-0.1972333333
MG+10_3,-2.2927333333
MG+15_3,0.20096666670000002
MG+25_3,0.22316666670000002
MG+45_3,0.6036666667
MG+60_3,-0.6623333333
MG+90_3,0.14226666670000002
MG+120_3,0.0965666667
MG+150_3,0.4127666667
