,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.7048018051491056,2.0,0.0,1.205476917,1.0,-1.205476917,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,7.4571420715,0.03875703674346428,2.0,2.0,7.484547435,3.0,7.429736708,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,6.2075249810000015,0.4710719967107854,3.0,4.0,5.864077422,5.0,6.013952091,6.0,6.7445454300000005,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,4.7017948685,0.31878467934043414,2.0,7.0,4.9272096770000005,8.0,4.47638006,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.47707961792407416,2.0,9.0,0.337346233,10.0,-0.337346233,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.6669009585,0.28176584046566694,2.0,11.0,1.467662422,12.0,1.866139495,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.14674183696256432,2.0,13.0,0.10376214800000001,14.0,-0.10376214800000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.246958434,1.4851211949684568,4.0,15.0,-1.635416639,16.0,-1.182893411,17.0,1.660745565,18.0,0.16973074900000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.3696786192500001,0.430643736691737,4.0,19.0,-1.9662683360000002,20.0,-0.9786829130000001,21.0,-1.381839656,22.0,-1.151923572,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.5932181813333334,0.920489872356132,3.0,23.0,0.45946488500000005,24.0,-0.9922986580000001,25.0,-1.246820771,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,1.3033677041726177,2.0,26.0,-0.9216201420000001,27.0,0.9216201420000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,8.615183166000001,0.34949509971507814,2.0,28.0,8.368052811,29.0,8.862313521,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,8.3234828125,0.057912515605187134,2.0,30.0,8.364433145,31.0,8.28253248,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.22027921262277853,2.0,32.0,0.15576092500000002,33.0,-0.15576092500000002,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.796378848,0.22405143072472372,2.0,34.0,-1.9548071340000002,35.0,-1.6379505619999999,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-2.11321714,2.7530137269132373,2.0,36.0,-0.166542465,37.0,-4.059891815,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-1.850371707708594e-17,0.9232402305428806,3.0,38.0,0.959297362,39.0,-0.8823693680000001,40.0,-0.076927994,,,,,,,,,,
