,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.4670355295502048,2.0,0.0,-0.33024399,1.0,0.33024399,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.9733202278,0.4468253908834256,2.0,2.0,1.6573669639,3.0,2.2892734917,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,5.744236269333334,0.8057602083206019,3.0,4.0,4.8144029554,5.0,6.180744837,6.0,6.2375610156,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.0841326868000003,0.33006416486115886,2.0,7.0,2.8507420776,8.0,3.317523296,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.07075905610188184,2.0,9.0,0.0500342084,10.0,-0.0500342084,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.557223806,0.17153268279575576,2.0,11.0,-1.4359318828,12.0,-1.6785157292,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.08107787568349613,2.0,13.0,-0.0573307157,14.0,0.0573307157,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.29083755722500004,1.1952607080637776,4.0,15.0,1.4830339174,16.0,-0.7609776565,17.0,-1.1276829867,18.0,-0.7577235031,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,0.17059207687500003,0.365588750948399,4.0,19.0,0.6667305934000001,20.0,-0.1005396758,21.0,0.2253990767,22.0,-0.10922168680000001,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.5071191219333333,0.07808806261031095,3.0,23.0,-0.5462976878,24.0,-0.5578613789,25.0,-0.4171982991,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-3.18654674795,0.03116837815218977,2.0,26.0,-3.1645073764,27.0,-3.2085861195,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,3.700743415417188e-17,1.3724957441430978,3.0,28.0,1.5536713307,29.0,-1.0476190009,30.0,-0.5060523298,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.2817474361732089,2.0,31.0,-0.19922552270000002,32.0,0.19922552270000002,,,,,,,,,,,,
13,Catabolite_repression__delHfq,0.58192604495,0.4273253153405745,2.0,33.0,0.8840906732,34.0,0.2797614167,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-1.71124218985,0.511662640178458,2.0,35.0,-2.0730423124,36.0,-1.3494420673,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.333331758762862e-11,0.5268116377060205,3.0,37.0,0.5640578126,38.0,-0.47928404480000003,39.0,-0.0847737677,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-8.402750194033333,0.3093938604389259,3.0,40.0,-8.0476538366,41.0,-8.5463205332,42.0,-8.6142762123,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.03748765349912091,2.0,43.0,0.026507774,44.0,-0.026507774,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,3.6753783329000003,0.1634908259626792,2.0,45.0,3.7909838046,46.0,3.5597728612,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-3.60746982185,0.10300031464524398,2.0,47.0,-3.5346376009,48.0,-3.6803020428,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-0.9333022092000001,0.5994404018990391,2.0,49.0,-1.3571705823,50.0,-0.5094338361,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.8674775357333333,0.5194578576452892,3.0,51.0,-1.4667822408,52.0,-0.5463340517,53.0,-0.5893163147,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.333333146541643e-11,0.16651995618610713,3.0,54.0,0.0663793749,55.0,-0.1894722193,56.0,0.1230928443,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.33333360913457e-11,0.3536679795630755,3.0,57.0,0.39454821700000003,58.0,-0.10600627110000001,59.0,-0.28854194580000003,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-8.195538368900001,0.976594120673062,3.0,60.0,-7.1023878118,61.0,-8.9819103763,62.0,-8.5023169186,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.3157934562942475,2.0,63.0,0.2232996944,64.0,-0.2232996944,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.47344868090000003,0.5160985289769454,2.0,65.0,0.8383854505,66.0,0.1085119113,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,5.551115123125783e-17,0.8431848661039046,4.0,67.0,-1.1576057529,68.0,-0.0718728693,70.0,0.7409465327,71.0,0.48853208950000004,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,-0.67038699425,0.628628879649693,2.0,69.0,-1.1148947379,72.0,-0.2258792506,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-1.850371707708594e-17,0.7434246883865598,3.0,73.0,-0.6797801045,76.0,0.7938774138,77.0,-0.1140973093,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,0.020726208933333323,0.5507553638412507,3.0,74.0,-0.012569237300000001,75.0,0.58737396,84.0,-0.5126260959,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,7.769661093166667,0.5758947729087561,3.0,78.0,7.3036296871,79.0,8.4134879887,80.0,7.5918656037000005,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,6.954782233866666,0.8693945334379055,3.0,81.0,6.8112767472,82.0,7.8870008314,83.0,6.166069123,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,3.38786585105,0.4913114478509676,2.0,85.0,3.0404561946,86.0,3.7352755075,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.02088460525752479,2.0,87.0,0.014767646,88.0,-0.014767646,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.16180777945306563,2.0,89.0,-0.1144153781,90.0,0.1144153781,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,-0.20027320110000002,1.305906233921955,2.0,91.0,-1.1236883547,92.0,0.7231419525,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,0.27772889025,0.023827632259059074,2.0,93.0,0.2945775706,94.0,0.2608802099,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,1.77085427685,0.26485454422560833,2.0,95.0,1.5835738326,96.0,1.9581347211,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,1.9877135250500002,0.8868370907117108,2.0,97.0,2.6148020457000003,98.0,1.3606250044000001,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,1.84998357945,0.23731244108339267,2.0,99.0,2.0177888158,100.0,1.6821783431,,,,,,,,,,,,
41,Mucin_glycans__ABTGC,-3.8857805861880476e-17,1.2047557348460254,5.0,101.0,-1.2725140267000001,102.0,-1.0519931039000001,103.0,1.6936694961,104.0,0.3937439767,105.0,0.2370936578,,,,,,
42,Mucin_glycans__MUC5B,1.8128767742,0.49088797821672414,2.0,106.0,1.4657665560000002,107.0,2.1599869924,,,,,,,,,,,,
43,Mucin_glycans__Glycans,0.52087815495,0.20489106469448218,2.0,108.0,0.6657580162,109.0,0.37599829370000004,,,,,,,,,,,,
44,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.4157875607666666,0.8278556039383981,3.0,110.0,0.44460781330000004,111.0,-0.42610183760000003,112.0,1.2288567066,,,,,,,,,,
45,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-2.2120164167666663,0.5018508223296406,3.0,113.0,-1.6358594498999999,114.0,-2.5538220816,115.0,-2.4463677188,,,,,,,,,,
46,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-7.401486830834377e-17,2.1264887654288653,6.0,116.0,1.867887156,117.0,2.082401194,118.0,1.8354376201,119.0,-1.688895294,120.0,-1.7558697677000001,121.0,-2.3409609084,,,,
47,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.0954412626148973,2.0,122.0,0.067487164,123.0,-0.067487164,,,,,,,,,,,,
48,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,1.88844749125,0.09217309122765331,2.0,124.0,1.8232712734,125.0,1.9536237091,,,,,,,,,,,,
49,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-1.419589315,0.2848277821095683,2.0,126.0,-1.6209929712000002,127.0,-1.2181856588,,,,,,,,,,,,
50,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,1.460872209275,0.5892700666373938,4.0,128.0,0.9010188149,129.0,2.0518215358,130.0,1.0102511309,131.0,1.8803973555,,,,,,,,
51,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,6.938893903907228e-18,0.3705281618828696,4.0,132.0,-0.3709209001,133.0,-0.23979130340000002,134.0,0.4284545891,135.0,0.18225761440000002,,,,,,,,
52,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Gly_Hypoxia,3.29296796065,0.2858695416706403,2.0,136.0,3.4951082521,137.0,3.0908276692,,,,,,,,,,,,
53,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Glycerol_wt,0.0,0.429118453996213,3.0,138.0,-0.3118028558,139.0,-0.1776055164,140.0,0.4894083722,,,,,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-1.7763568394002506e-16,2.887008493101606,5.0,141.0,2.8072822686,142.0,3.4948612961,145.0,-2.0824944083,146.0,-2.1592233648,147.0,-2.0604257916,,,,,,
55,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,3.0653895169,0.9015618910205527,2.0,143.0,3.7028900437,144.0,2.4278889901,,,,,,,,,,,,
56,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-3.3767117908666666,0.1990311187669432,3.0,148.0,-3.5703841692,149.0,-3.3870280335,150.0,-3.1727231699,,,,,,,,,,
57,Rosmarinic_acid__PAO1-100UMRA,7.41985051445,1.8150956527333861,2.0,151.0,6.1363840699,152.0,8.703316959,,,,,,,,,,,,
58,Rosmarinic_acid__PAO1_DMSO_Control,0.0,1.4463002699257044,3.0,153.0,-1.4643117876,154.0,0.036722423000000004,155.0,1.4275893646,,,,,,,,,,
59,Testosterone_treatment__Testosterone_Control,0.0,0.0751488184158443,2.0,156.0,0.053138239100000005,157.0,-0.053138239100000005,,,,,,,,,,,,
60,Testosterone_treatment__Testosterone_2.5,-1.50784698885,0.4296289227211551,2.0,158.0,-1.8116405135,159.0,-1.2040534642,,,,,,,,,,,,
61,Tf_toxin_expression__PAO1_WT,0.0,1.9253835381347086,2.0,160.0,-1.3614517562000001,161.0,1.3614517562000001,,,,,,,,,,,,
62,Tf_toxin_expression__PAO1_derfA,-2.2849569773000002,0.4179045140878674,2.0,162.0,-2.5804600931,163.0,-1.9894538615,,,,,,,,,,,,
63,Zinc_treatment__PA_Zn,0.6075133571666668,0.06793922202259621,3.0,164.0,0.6183473449,165.0,0.5348081294,166.0,0.6693845972,,,,,,,,,,
64,Zinc_treatment__PA_Zn_wt,0.0,0.05303535434502697,2.0,167.0,-0.0375016587,168.0,0.0375016587,,,,,,,,,,,,
65,aeruPRECISE2.0__CAMHB_wt,-13.8437723400625,1.747027468894247,8.0,169.0,-15.4624972669,170.0,-16.1257016028,171.0,-14.4662292544,172.0,-14.0141838178,182.0,-10.9344956492,183.0,-11.7640883207,214.0,-14.3710650338,215.0,-13.6119177749
66,aeruPRECISE2.0__M9glucAA_Pqt10,-2.05541224115,0.7944123894659757,2.0,173.0,-2.6171466288,174.0,-1.4936778535,,,,,,,,,,,,
67,aeruPRECISE2.0__M9glucAA_Pqt,-1.7179084813,0.27209824402637256,2.0,175.0,-1.9103109948,176.0,-1.5255059678,,,,,,,,,,,,
68,aeruPRECISE2.0__M9glucAA_wo_Pqt,-2.0699733354500003,0.1743560592688962,2.0,177.0,-2.1932616873,178.0,-1.9466849836,,,,,,,,,,,,
69,aeruPRECISE2.0__M9glucAA_NaCl,-14.066451000728572,3.9628025536141473,7.0,179.0,-16.1985059831,180.0,-16.4212422809,181.0,-16.7671924514,194.0,-16.1117509956,195.0,-16.4150637955,199.0,-8.0842476329,200.0,-8.4671538657,,
70,aeruPRECISE2.0__LB_wt,0.9019825724499999,0.6684392550975433,4.0,184.0,1.6635851456,185.0,1.2116830854,230.0,0.1534518677,231.0,0.5792101911,,,,,,,,
71,aeruPRECISE2.0__M9glucAA_wt,0.0,0.14765315109098873,2.0,186.0,0.10440654440000001,187.0,-0.10440654440000001,,,,,,,,,,,,
72,aeruPRECISE2.0__M9glucAA_lowpH,-1.80004545795,0.17924732193533013,2.0,188.0,-1.9267924548000002,189.0,-1.6732984611,,,,,,,,,,,,
73,aeruPRECISE2.0__M9glucAA_DPD,-3.7554764794,0.8405348674533502,2.0,190.0,-4.349824384,191.0,-3.1611285748,,,,,,,,,,,,
74,aeruPRECISE2.0__M9sucAA_wt,-3.012062849933333,3.3420191470040006,6.0,192.0,-0.37883122020000004,193.0,-3.5195777364,196.0,-0.018578435,197.0,-0.3876834227,226.0,-5.6955469412,227.0,-8.0721593441,,,,
75,aeruPRECISE2.0__R10LB_wt,-0.436271421,0.44211278882547644,7.0,198.0,-0.5061395352,216.0,-0.48531217670000004,217.0,-0.23648994040000001,218.0,-0.43312896170000004,219.0,-1.2885240136,228.0,0.1760405884,229.0,-0.2803459078,,
76,aeruPRECISE2.0__M9fructAA_wt,-0.37214029875,0.17850763919173954,4.0,201.0,-0.3738822806,202.0,-0.2782915925,207.0,-0.6213469199,208.0,-0.21504040200000002,,,,,,,,
77,aeruPRECISE2.0__M9GlcNAcAA_wt,-0.868477929325,1.3782449792247606,4.0,203.0,0.1384167906,204.0,0.3614203822,209.0,-2.5659121389,210.0,-1.4078367512,,,,,,,,
78,aeruPRECISE2.0__M9pyruvAA_wt,-6.208634064133334,3.6933111731673613,3.0,205.0,-4.9840967867,206.0,-3.2831168467,213.0,-10.358688559,,,,,,,,,,
79,aeruPRECISE2.0__M9glycAA_wt,-2.9638653413,0.7576395477370826,2.0,211.0,-2.4281332794,212.0,-3.4995974032,,,,,,,,,,,,
80,aeruPRECISE2.0__M9sucroseAA_Pqt_Biofilm,-0.5555826268166667,0.813728527087745,6.0,220.0,-1.8092139089,221.0,-0.18551849410000001,222.0,0.2559272854,223.0,0.15004885,224.0,-0.5223272864,225.0,-1.2224122069,,,,
