,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,U01-Set001__USA300 LAC CA-MHB PreCulture,-0.279998433,0.3413669539343858,2.0,0.0,-0.038615545,5.0,-0.521381321
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.25959494645487385,2.0,1.0,-0.18356134699999999,6.0,0.18356134699999999
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,-0.156549167,0.318772599835291,2.0,2.0,-0.381955434,7.0,0.0688571
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,-0.376258708,0.11618924635701548,2.0,3.0,-0.294100504,8.0,-0.458416912
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,-0.495251206,0.7780405217961818,2.0,4.0,-1.045408935,9.0,0.054906523
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,9.455130633567164,2.0,10.0,-6.685786987999999,29.0,6.685786987999999
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.08127259249999996,8.254405868807757,2.0,11.0,-5.755473772,30.0,5.918018957
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.6694382459999999,7.492144931929819,2.0,12.0,-4.628308241,31.0,5.967184733
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,5.502152037,1.143071535311387,2.0,13.0,6.310425671,14.0,4.693878403
9,U01-Set001__USA300 LAC RPMI+10%LB Control,4.390307158000001,0.11938661210169968,2.0,15.0,4.474726241,18.0,4.305888075
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.7771538355,0.001047435153651127,2.0,16.0,4.777894484,19.0,4.776413187
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.367330806,0.03823882151805646,2.0,17.0,5.394369736,20.0,5.340291876
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,1.2255215965000001,0.6321871666254988,2.0,21.0,0.778497764,24.0,1.6725454290000001
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.8626364820000001,0.33431911882292303,2.0,22.0,0.626237166,25.0,1.099035798
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,1.729564088,0.5554919447114937,2.0,23.0,2.122356209,26.0,1.336771967
