,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,0.70245863185,0.36331400784887213,2.0,0.0,0.9593604305000001,1.0,0.4455568332,,,,,,,,
1,Fur__wt_dpd,0.4825141349,0.244071185557573,2.0,2.0,0.6550985253,3.0,0.3099297445,,,,,,,,
2,Fur__wt_fe,0.45213299510000005,0.042776036101993216,2.0,4.0,0.42188576990000004,5.0,0.4823802203,,,,,,,,
3,Fur__delfur_dpd,0.5163839296,0.7302771566318336,2.0,6.0,0.0,7.0,1.0327678592,,,,,,,,
4,Fur__delfur_fe2,0.6713012561,0.015772455443413033,2.0,8.0,0.6601484459,9.0,0.6824540663,,,,,,,,
5,Acid__wt_ph5,0.62598994355,0.45159852676586826,2.0,10.0,0.3066615629,11.0,0.9453183242000001,,,,,,,,
6,Acid__delgadx_ph5,0.29470648985000003,0.1363345848391279,2.0,12.0,0.3911095993,13.0,0.1983033804,,,,,,,,
7,Acid__delgadw_ph5,0.3403961965,0.05567073453028414,2.0,14.0,0.3010310426,15.0,0.37976135040000003,,,,,,,,
8,Acid__delgade_ph5,0.7317195708,0.26332343014382387,2.0,16.0,0.5455217877,17.0,0.9179173539000001,,,,,,,,
9,Oxidative__wt_pq,0.20088332575,0.28409192373026243,2.0,18.0,0.0,19.0,0.4017666515,,,,,,,,
10,Oxidative__deloxyr_pq,0.25609406690000003,0.36217170265326276,2.0,20.0,0.0,21.0,0.5121881338000001,,,,,,,,
11,Oxidative__delsoxr_pq,0.12478988695,0.17647955057169532,2.0,22.0,0.0,23.0,0.2495797739,,,,,,,,
12,Oxidative__delsoxs_pq,0.1533115449,0.21681526606595172,2.0,24.0,0.0,25.0,0.3066230898,,,,,,,,
13,Nac/NtrC__wt_csn,0.60513392995,0.1266158988035219,2.0,26.0,0.6946648906,27.0,0.5156029693,,,,,,,,
14,Nac/NtrC__wt_cytd,0.64444056615,0.10304082762116519,2.0,28.0,0.7173014341,29.0,0.5715796982,,,,,,,,
15,Nac/NtrC__wt_gln,0.4833506218,0.30083593052670754,2.0,30.0,0.6960737483,31.0,0.2706274953,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,0.6109173502,0.8639676021418737,2.0,32.0,1.2218347004,33.0,0.0,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.4252820047,0.6014395788799584,2.0,34.0,0.0,35.0,0.8505640094,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,0.44574790845,0.022270682263256993,2.0,36.0,0.430000158,37.0,0.4614956589,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.5764945699,0.19359589674743222,2.0,38.0,0.4396015985,39.0,0.7133875413,,,,,,,,
20,Misc__wt_no_te,0.3704521484,0.059507520815161016,2.0,40.0,0.4125303199,41.0,0.32837397690000003,,,,,,,,
21,Misc__bw_delcbl,0.58145992395,0.2431304029661747,2.0,42.0,0.4095407673,43.0,0.7533790806,,,,,,,,
22,Misc__bw_delfabr,0.36749016955,0.15462121190032233,2.0,44.0,0.476823877,45.0,0.2581564621,,,,,,,,
23,Misc__bw_delfadr,0.1448081114,0.204789595083514,2.0,46.0,0.0,47.0,0.2896162228,,,,,,,,
24,Misc__nitr_031,0.2336091982,,1.0,48.0,0.2336091982,,,,,,,,,,
25,Omics__wt_glu,0.76811355735,0.04421012792090973,2.0,49.0,0.7368522761,50.0,0.7993748386,,,,,,,,
26,Omics__wt_gly,0.7966473645000001,0.23905243945808707,2.0,51.0,0.6276117635,52.0,0.9656829655,,,,,,,,
27,Omics__wt_thr,3.06650501605,0.2545983112308823,2.0,53.0,3.2465332084,54.0,2.8864768237,,,,,,,,
