,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,0.0,0.27557447741767804,4.0,0.0,0.1975362198,1.0,0.1544899068,2.0,0.0508954992,3.0,-0.4029216258
1,2AA__del_ridA,-0.7147761799250001,0.2516491732616932,4.0,4.0,-0.4447417764,5.0,-0.9113148192,6.0,-0.9461199121,7.0,-0.5569282120000001
2,GC_MS__WT,3.333333377838107e-11,0.12260653216755264,3.0,8.0,0.1407387149,9.0,-0.0836668133,10.0,-0.0570719015,,
3,GC_MS__del_slyA,1.1520383726499999,0.43399952046144835,2.0,11.0,0.8451543687,12.0,1.4589223766,,,,
4,Rho__WT,-4.625929269271485e-18,0.18241678251899132,3.0,13.0,0.1326482258,14.0,-0.2080252727,15.0,0.07537704690000001,,
5,Rho__rho_Y80C,-0.4946299871666667,0.45768737321715564,3.0,16.0,0.0214055579,17.0,-0.8514314566000001,18.0,-0.6538640628,,
6,Rho__rho_K130Q,-0.2589152999,0.09971542854704861,3.0,19.0,-0.3242755626,20.0,-0.30832776100000003,21.0,-0.1441425761,,
7,flagella__WT,0.0,0.27847478250678975,2.0,22.0,-0.19691140710000002,23.0,0.19691140710000002,,,,
8,flagella__del_rfaL,-0.29137013675,0.141812896747691,2.0,24.0,-0.3916469977,25.0,-0.19109327580000002,,,,
9,flagella__del_rfaG,-1.21572730445,0.13308017905314665,2.0,26.0,-1.1216254074,27.0,-1.3098292015,,,,
10,flagella__del_rfaD,-2.0607311453,0.6102485298980037,2.0,28.0,-2.492242019,29.0,-1.6292202716,,,,
11,nusG__WT_OD08,0.0,0.3508943694241585,2.0,30.0,0.24811978810000002,31.0,-0.24811978810000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.21723015620000005,0.21671780275545446,3.0,32.0,0.3832361904,33.0,0.2963940392,45.0,-0.027939761,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.21511274336666666,0.3729500709133584,3.0,34.0,-0.1091382553,36.0,0.1318044985,37.0,0.6226719869,,
14,omv__spi1_ind_highOD_intracellularRNAs,2.2267295344333333,0.036622166693551776,3.0,35.0,2.1852899165,41.0,2.2547467157,42.0,2.2401519711,,
15,omv__controlPCN_highOD_intracellularRNAs,1.0492621698666669,0.13180868641901392,3.0,38.0,1.1653661412,39.0,0.9059844211,40.0,1.0764359473,,
16,omv__controlPCN_lowOD_intracellularRNAs,1.3877787807814457e-17,0.814606856955096,3.0,43.0,-0.7804773187,44.0,0.8449096367000001,46.0,-0.064432318,,
17,sv5015__STM1625,0.38338808753333337,0.21038933001724183,3.0,47.0,0.3656615682,48.0,0.602079844,49.0,0.1824228504,,
18,sv5015__STM0581,0.4676037266333333,0.240712892608459,3.0,50.0,0.7217196827,51.0,0.4380727055,52.0,0.24301879170000001,,
19,sv5015__WT,0.0,0.14376819496795235,3.0,53.0,0.0444989755,54.0,-0.16075643620000002,55.0,0.11625746070000001,,
20,tomato__tomato_root,0.5565260198333334,0.2479519077339154,3.0,56.0,0.827995757,57.0,0.49958382160000003,58.0,0.3419984809,,
21,tomato__LB,0.0,0.2299655065210024,2.0,59.0,0.1626101691,60.0,-0.1626101691,,,,
22,AcrB_efflux_virulence__AcrB_D408A,1.0461386637333334,0.15004884459034598,3.0,61.0,1.1604433227,62.0,1.1017493134,63.0,0.8762233551,,
23,AcrB_efflux_virulence__WT,2.023844055306275e-18,0.07789176540276777,3.0,64.0,-0.0755747423,65.0,0.080018531,66.0,-0.0044437887,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.7626373097666667,0.22566659647160456,3.0,67.0,0.6222855582,74.0,1.0229485377,75.0,0.6426778334000001,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-4.329241750066667,0.46296642320877635,3.0,68.0,-4.2671677067000005,69.0,-4.8201135452,71.0,-3.9004439983,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.4726958297333334,0.3633679641141533,3.0,70.0,0.46318163230000003,106.0,0.8407274629,107.0,0.114178394,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-3.350482755133333,0.8870331466398699,3.0,72.0,-4.0141489227,79.0,-3.6942887885999998,110.0,-2.3430105541,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.6831246918000001,0.43983408560032017,3.0,73.0,0.7065120102,76.0,0.2320635351,109.0,1.1107985301,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-4.3914541046,0.3168114573651755,3.0,77.0,-4.2850734493000004,78.0,-4.7477646504,86.0,-4.1415242141,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-4.7838340364,0.018197767497587374,2.0,80.0,-4.7967018012,95.0,-4.7709662716,,,,
