,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,0.8053797642997084,4.0,0.0,0.2895523867,1.0,0.10506879920000001,2.0,-1.1388961485,3.0,0.7442749626
1,2AA__del_ridA,-0.7409509589500001,0.25988698726318177,4.0,4.0,-0.7007020877,5.0,-0.7139828005000001,6.0,-1.0892159696000001,7.0,-0.459902978
2,GC_MS__WT,3.33333360913457e-11,0.1770940568555083,3.0,8.0,0.0619717757,9.0,0.1377800129,10.0,-0.1997517885,,
3,GC_MS__del_slyA,5.6529951635,0.8636153303116111,2.0,11.0,5.0423269071,12.0,6.2636634199,,,,
4,Rho__WT,3.333332221355789e-11,0.6358299552660042,3.0,13.0,0.6667145982,14.0,-0.5996249566,15.0,-0.0670896415,,
5,Rho__rho_Y80C,4.437735984133333,0.07624914571980353,3.0,16.0,4.4051536804,17.0,4.5248630544,18.0,4.3831912176,,
6,Rho__rho_K130Q,0.07475734173333334,0.27335721141785374,3.0,19.0,0.0234201684,20.0,0.37014343990000004,21.0,-0.1692915831,,
7,flagella__WT,0.0,0.04638712069054051,2.0,22.0,0.0328006476,23.0,-0.0328006476,,,,
8,flagella__del_rfaL,0.34535529185,0.3602581343125244,2.0,24.0,0.0906143221,25.0,0.6000962616000001,,,,
9,flagella__del_rfaG,1.3871728028499999,0.1969741701759397,2.0,26.0,1.5264545743,27.0,1.2478910314,,,,
10,flagella__del_rfaD,-0.3679932945,0.029522591008065358,2.0,28.0,-0.3471176702,29.0,-0.3888689188,,,,
11,nusG__WT_OD08,0.0,0.7979361721764439,2.0,30.0,0.5642260783,31.0,-0.5642260783,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,2.475125126,1.9293643423832494,3.0,32.0,4.6793085155,33.0,1.0926257731,45.0,1.6534410894,,
13,omv__spi2_ind_highOD_intracellularRNAs,5.732400334933334,1.4469014890179681,3.0,34.0,7.4027682905,36.0,4.8667682261,37.0,4.9276644882,,
14,omv__spi1_ind_highOD_intracellularRNAs,3.3120278328666664,0.21475461633297707,3.0,35.0,3.2600492094,41.0,3.5480009827,42.0,3.1280333065,,
15,omv__controlPCN_highOD_intracellularRNAs,4.482891529300001,0.546301932157355,3.0,38.0,4.6919109591,39.0,4.8938223634,40.0,3.8629412654,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.700743415417188e-17,1.1463367470113006,3.0,43.0,0.5925750866,44.0,-1.3213382799,46.0,0.7287631933000001,,
17,sv5015__STM1625,0.34236694436666676,0.22738087332854873,3.0,47.0,0.5659601009,48.0,0.3497619632,49.0,0.111378769,,
18,sv5015__STM0581,-1.4858308399666666,0.14330227383569227,3.0,50.0,-1.5492912013,51.0,-1.5864453932,52.0,-1.3217559254,,
19,sv5015__WT,0.0,0.08708914394629182,3.0,53.0,-0.0413048328,54.0,0.10005614480000001,55.0,-0.05875131200000001,,
20,tomato__tomato_root,3.0423733105333333,0.7975554427019188,3.0,56.0,2.1299378468,57.0,3.6067151728,58.0,3.390466912,,
21,tomato__LB,0.0,0.5340002283196653,2.0,59.0,0.3775951826,60.0,-0.3775951826,,,,
22,AcrB_efflux_virulence__AcrB_D408A,3.720055482933333,0.08418165567859581,3.0,61.0,3.6403357871,62.0,3.7117476163000003,63.0,3.8080830454,,
23,AcrB_efflux_virulence__WT,9.25185853854297e-18,0.3005795701853769,3.0,64.0,0.34567884120000003,65.0,-0.1998150035,66.0,-0.1458638377,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.7428296947,0.5829566497665503,3.0,67.0,-0.6387821213,74.0,-0.21890293460000002,75.0,-1.3708040282,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,7.808489940033333,0.5390878562447502,3.0,68.0,8.396502591600001,69.0,7.6913919463,71.0,7.3375752821999995,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-1.1887403588333332,0.9812539330528892,3.0,70.0,-1.4953046566000001,106.0,-0.09080323080000001,107.0,-1.9801131891,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,6.5410434831333335,0.7985252591691404,3.0,72.0,7.1076546017,79.0,6.8877033751,110.0,5.6277724726,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-0.1430392114333333,0.9041653991557925,3.0,73.0,0.8619157509,76.0,-0.4004366816,109.0,-0.8905967036,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,7.084086357533333,1.245260538439804,3.0,77.0,7.6609272059,78.0,7.9363301194,86.0,5.6550017473,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,5.4405011092999995,1.3282917146175843,2.0,80.0,4.5012570305,95.0,6.3797451881,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,4.212146543899999,0.03725977292395593,2.0,81.0,4.238493182,82.0,4.1857999058,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-0.9094339723666667,0.21876012871212155,3.0,83.0,-1.0003356393,84.0,-1.0680876688,85.0,-0.6598786090000001,,
