,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.6487994201245937,2.0,0.0,-0.4587704696,1.0,0.4587704696,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,6.14608749095,0.9383992471922623,2.0,2.0,5.4825390198,3.0,6.8096359621,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.6354789593333333,0.6377649705535663,3.0,4.0,0.600056966,5.0,0.0161631752,6.0,1.2902167368,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,7.61521378655,0.4890042395998145,2.0,7.0,7.2694355727,8.0,7.9609920004,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3367784056608769,2.0,9.0,-0.2381382944,10.0,0.2381382944,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.1200498089000002,0.6101314284895558,2.0,11.0,0.6886217384000001,12.0,1.5514778794000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.38130288659877654,2.0,13.0,-0.2696218568,14.0,0.2696218568,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.18240176542500003,1.0855639762736589,4.0,15.0,-1.3991634711,16.0,0.07876102360000001,17.0,-0.579258738,18.0,1.1700541238,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-12.853781505225001,1.3885327791091358,4.0,19.0,-13.9378865364,20.0,-10.8382640979,21.0,-13.5568810282,22.0,-13.0820943584,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.3866055967,0.24722781254239662,3.0,23.0,1.3929785548,24.0,1.6305853175,25.0,1.1362529178,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-7.198978389950001,5.268643790119653,2.0,26.0,-3.4734846383,27.0,-10.9244721416,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.33333360913457e-11,1.361880793761647,3.0,28.0,1.4998039368,29.0,-1.1593655318,30.0,-0.3404384051,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,1.461965319955366,2.0,31.0,-1.0337655916,32.0,1.0337655916,,,,,,,,,,,,
13,Catabolite_repression__delHfq,2.81103115685,0.288251825852915,2.0,33.0,2.6072063361,34.0,3.0148559776,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-2.17075328215,0.34907202436357554,2.0,35.0,-1.9239220866000002,36.0,-2.4175844777,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.41857729380731207,3.0,37.0,0.47553741660000004,38.0,-0.16290165980000001,39.0,-0.3126357568,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-7.0800188322999995,0.3661738661909771,3.0,40.0,-6.729335291,41.0,-7.4599311059,42.0,-7.0507901,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.6742482795879462,2.0,43.0,-0.4767655307,44.0,0.4767655307,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-2.4445738697,0.40400609752409317,2.0,45.0,-2.1588984185,46.0,-2.7302493209,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,20.540149585050003,3.0614288429216714,2.0,47.0,18.3753924901,48.0,22.70490668,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-1.40716376105,0.20483494191210205,2.0,49.0,-1.2623235846,50.0,-1.5520039374999999,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.9362835039999999,0.4853636680520307,3.0,51.0,-1.4952299897999999,52.0,-0.6923350380000001,53.0,-0.6212854842000001,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.3333329152451796e-11,0.09069352407698811,3.0,54.0,-0.1044830076,55.0,0.058388955000000006,56.0,0.0460940525,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,4.625929269271485e-18,0.1806150689891174,3.0,57.0,0.1970838826,58.0,-0.1576203685,59.0,-0.0394635141,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.6064209455999999,0.3617367674581577,3.0,60.0,-0.7070045976,61.0,-0.9072212523000001,62.0,-0.2050369869,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.8160556612562974,2.0,63.0,-0.5770384919,64.0,0.5770384919,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-1.7426042700500002,0.754860293312875,2.0,65.0,-1.2088374378,66.0,-2.2763711023,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,2.185956071755692,4.0,67.0,0.3118549513,68.0,-2.6439166465,70.0,-0.3386962412,71.0,2.6707579364000003,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,3.2187682838500002,2.404154934417905,2.0,69.0,4.918762541,72.0,1.5187740267,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.0,2.3447792646479306,3.0,73.0,-1.3789512373,76.0,2.7073606287,77.0,-1.3284093914000001,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.6118370617666666,0.36227239170586484,3.0,74.0,-0.7931312278,75.0,-0.8476721449,84.0,-0.1947078126,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-0.09178915953333334,0.47870778359600735,3.0,78.0,-0.4039452899,79.0,0.4593585891,80.0,-0.33078077780000004,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,1.0096891218,2.0081753406438754,3.0,81.0,-0.0628072174,82.0,-0.23453508990000002,83.0,3.3264096727,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-0.5730510695000001,0.23012460526392667,2.0,85.0,-0.7357737384,86.0,-0.41032840060000003,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.7348471437766004,2.0,87.0,-0.5196153985,88.0,0.5196153985,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.6427212040554622,2.0,89.0,0.45447252180000003,90.0,-0.45447252180000003,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,0.21831541180000003,1.813978789098342,2.0,91.0,1.5009921145,92.0,-1.0643612909,,,,,,,,,,,,
