,name,x,y,cog,color,link
meta,start,0.19850427421147343,,,,
SACI_RS00005,cdc6-3,101,0.03088230839124772,"Replication, recombination and repair",#1e90ff,
SACI_RS00010,Saci_0002,1294,0.019745482400946552,Function Unknown,#708090,
SACI_RS00015,Saci_0003,1665,-0.0010075737940174452,Function Unknown,#708090,
SACI_RS00020,Saci_0004,2553,-0.00969724124610974,Function Unknown,#708090,
SACI_RS00025,Saci_0005,3049,0.004908095385173979,Function Unknown,#708090,
SACI_RS00030,Saci_0006,3801,-0.006679022947323089,Transcription,#000000,
SACI_RS11965,Saci_0007,4138,-0.0036346585576423436,No arCOG annotation,#87ceeb,
SACI_RS00035,ramA,4456,0.0015410867508323198,General Function Prediction Only,#0000ff,
SACI_RS00040,nadE,5262,0.0065663467318418395,Coenzyme transport and metabolism,#008000,
SACI_RS00045,Saci_0010,6117,0.01595237361553323,Function Unknown,#708090,
SACI_RS00050,Saci_0011,7727,-0.00480408600429991,Nucleotide transport and metabolism,#add8e6,
SACI_RS00055,Saci_0012,8367,-0.0055155891663162225,General Function Prediction Only,#0000ff,
SACI_RS00060,nudF,8989,-0.026987616504873056,"Replication, recombination and repair",#1e90ff,
SACI_RS00065,Saci_0014,9521,-0.0036188159750395288,Function Unknown,#708090,
SACI_RS00070,nfo,10199,0.01008368978968412,"Replication, recombination and repair",#1e90ff,
SACI_RS00075,Saci_0016,11025,0.011334047594253232,General Function Prediction Only,#0000ff,
SACI_RS00080,Saci_0017,11673,-0.008693108982992881,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00085,gph_1,12269,-0.01333201316616777,General Function Prediction Only,#0000ff,
SACI_RS00090,Saci_0019,12928,0.003458585928482011,Transcription,#000000,
SACI_RS00095,Saci_0020,13239,0.001279693644422382,Coenzyme transport and metabolism,#008000,
SACI_RS00100,Saci_0022,14302,-0.02077557698215167,Function Unknown,#708090,
SACI_RS00105,nadA,14685,-0.01055954516195672,Coenzyme transport and metabolism,#008000,
SACI_RS00110,kynu,15604,0.0026966116769892305,"Posttranslational modification, protein turnover, chaperones",#ff00ff,
SACI_RS00115,acs,16715,0.0017521430971836483,Lipid transport and metabolism,#87cefa,
SACI_RS00120,Saci_0026,18433,-0.006312437594569132,Defense mechanisms,#d3d3d3,
