,name,x,y,cog,color,link
meta,start,0.06532772215277087,,,,
PA0001,dnaA,483,-0.0046667214000000005,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0036729424,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.0021883029,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.00010092010000000001,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0146277058,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0054909664,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.011556206900000001,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0023651505,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0008873999000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0006657324000000001,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0025000788,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0041186825,Function unknown,#0000ff,
PA0013,PA0013,15620,0.0099536469,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.008061806000000001,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.005549453,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0019764321000000002,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0010855262000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0007703509,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.0025563978,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0171780403,Function unknown,#0000ff,
PA0021,PA0021,22872,0.0207444377,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0006559944,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.007941481,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0012658561000000001,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0013914925,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0136324932,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.0012679587,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.021913535600000002,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0041526869,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.0189424849,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.000374635,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,0.013731582,Transcription,#000000,
