,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-3.469446951953614e-18,0.5546602090953355,4.0,0.0,-0.5569254341000001,1.0,-0.2841893298,2.0,0.7191183517,3.0,0.1219964122
1,2AA__del_ridA,-0.14994061665000002,0.5872025635697612,4.0,4.0,-0.3227133957,5.0,0.7214431011,6.0,-0.4744276109,7.0,-0.5240645611
2,GC_MS__WT,0.0,0.290843473986335,3.0,8.0,-0.16742316240000002,9.0,-0.1684134669,10.0,0.3358366293,,
3,GC_MS__del_slyA,-7.175650946599999,0.7274358781241821,2.0,11.0,-6.6612761043,12.0,-7.6900257889,,,,
4,Rho__WT,0.0,0.7520955166054547,3.0,13.0,-0.5868633895,14.0,0.8478153053,15.0,-0.2609519158,,
5,Rho__rho_Y80C,0.5212186573666667,0.1816000054453873,3.0,16.0,0.6807098823000001,17.0,0.3235727741,18.0,0.5593733157,,
6,Rho__rho_K130Q,4.1486158579,0.8067577977849597,3.0,19.0,4.675063995,20.0,3.2198112807,21.0,4.550972298,,
7,flagella__WT,0.0,0.11451037983842835,2.0,22.0,-0.0809710661,23.0,0.0809710661,,,,
8,flagella__del_rfaL,-2.6639014924,0.32256938706945537,2.0,24.0,-2.4358104914,25.0,-2.8919924934,,,,
9,flagella__del_rfaG,2.3484664519000003,0.18145825385055853,2.0,26.0,2.4767768137,27.0,2.2201560901,,,,
10,flagella__del_rfaD,3.2186512007,0.8773028675514022,2.0,28.0,2.5983043939,29.0,3.8389980075,,,,
11,nusG__WT_OD08,0.0,1.7974194775324828,2.0,30.0,1.2709675012,31.0,-1.2709675012,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,16.733567953833333,0.9098028458340217,3.0,32.0,15.7501832715,33.0,16.9051710212,45.0,17.5453495688,,
13,omv__spi2_ind_highOD_intracellularRNAs,10.211306796633332,0.7770115747352658,3.0,34.0,11.0982477207,36.0,9.8850917617,37.0,9.6505809075,,
14,omv__spi1_ind_highOD_intracellularRNAs,-2.0831229437,0.07916769063978085,3.0,35.0,-1.9978166204,41.0,-2.0973218149,42.0,-2.1542303958,,
15,omv__controlPCN_highOD_intracellularRNAs,0.7716749775666667,2.5914309392800146,3.0,38.0,-0.1202160214,39.0,3.6912639735,40.0,-1.2560230194,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,1.4914276768153374,3.0,43.0,0.5757433963,44.0,-1.6934840812,46.0,1.1177406849,,
17,sv5015__STM1625,3.994925918133333,0.26897040878755096,3.0,47.0,3.794613514,48.0,3.8895309432,49.0,4.3006332972,,
18,sv5015__STM0581,4.3866511893,0.6136593114762733,3.0,50.0,4.8560021942,51.0,4.6117147174,52.0,3.6922366563,,
19,sv5015__WT,3.333331758762862e-11,0.42276913990809384,3.0,53.0,0.4826242979,54.0,-0.177758345,55.0,-0.3048659528,,
20,tomato__tomato_root,-4.1979864077,0.958165403036316,3.0,56.0,-5.1638540300999995,57.0,-3.2477135958,58.0,-4.1823915972,,
21,tomato__LB,0.0,0.614330034950405,2.0,59.0,-0.43439693360000003,60.0,0.43439693360000003,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-1.1092033908333334,0.24986984290670597,3.0,61.0,-1.3973330401,62.0,-0.9520650317,63.0,-0.9782121007000001,,
23,AcrB_efflux_virulence__WT,-1.850371707708594e-17,0.3409265820607172,3.0,64.0,0.11797965740000001,65.0,0.2662662776,66.0,-0.38424593500000004,,
