,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,2.5000001634828406e-11,0.17421640295320537,4.0,0.0,0.1749342027,1.0,0.0664483595,2.0,-0.2366738978,3.0,-0.0047086643
1,2AA__del_ridA,0.15378660919999998,0.12584793512256645,4.0,4.0,0.3344653734,5.0,0.0525969275,6.0,0.0869341015,7.0,0.1411500344
2,GC_MS__WT,0.0,0.07518355571010624,3.0,8.0,0.029898637000000002,9.0,-0.0855334575,10.0,0.0556348205,,
3,GC_MS__del_slyA,-1.1031076780500002,0.24076772784489162,2.0,11.0,-1.2733561711,12.0,-0.9328591850000001,,,,
4,Rho__WT,-9.25185853854297e-18,0.17989198369205095,3.0,13.0,-0.20485962130000002,14.0,0.1321876242,15.0,0.0726719971,,
5,Rho__rho_Y80C,0.5898855426333333,0.07724388882376534,3.0,16.0,0.6452979235,17.0,0.6227080181,18.0,0.5016506863,,
6,Rho__rho_K130Q,-0.2732485714,0.059045554988631316,3.0,19.0,-0.3314406306,20.0,-0.2133850143,21.0,-0.2749200693,,
7,flagella__WT,0.0,0.19344324243429037,2.0,22.0,0.13678502850000002,23.0,-0.13678502850000002,,,,
8,flagella__del_rfaL,-0.11602284950000001,0.27511288984326454,2.0,24.0,0.0785113405,25.0,-0.3105570395,,,,
9,flagella__del_rfaG,-0.41475536355,0.23678973587134564,2.0,26.0,-0.2473197356,27.0,-0.5821909915,,,,
10,flagella__del_rfaD,0.71202986815,0.12001558591701783,2.0,28.0,0.7968937028,29.0,0.6271660335,,,,
11,nusG__WT_OD08,0.0,0.5426977872508354,2.0,30.0,0.38374528550000003,31.0,-0.38374528550000003,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-2.0927891610000002,0.35427307231524047,3.0,32.0,-2.4779891876,33.0,-1.7809200637,45.0,-2.0194582317,,
13,omv__spi2_ind_highOD_intracellularRNAs,-2.477675538566667,0.22736397171822922,3.0,34.0,-2.7080056713,36.0,-2.2533986116999998,37.0,-2.4716223327,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.9270801891000001,0.08705598029891308,3.0,35.0,-1.004392493,41.0,-0.9440643953000001,42.0,-0.832783679,,
15,omv__controlPCN_highOD_intracellularRNAs,-0.8002251833999999,0.22082466569279377,3.0,38.0,-0.5471724591,39.0,-0.8996080008,40.0,-0.9538950903000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,-4.625929269271485e-18,0.0801641509254846,3.0,43.0,-0.0008275761,44.0,-0.07974715900000001,46.0,0.0805747351,,
17,sv5015__STM1625,0.0582256433,0.19944415323488812,3.0,47.0,0.2643310166,48.0,0.0441583576,49.0,-0.1338124443,,
18,sv5015__STM0581,-0.16483563680000002,0.10376341079493238,3.0,50.0,-0.280635136,51.0,-0.1335761276,52.0,-0.08029564680000001,,
19,sv5015__WT,0.0,0.07674221640812019,3.0,53.0,-0.08055406500000001,54.0,0.008298137300000001,55.0,0.0722559277,,
20,tomato__tomato_root,0.12532978083333335,0.1576576466118033,3.0,56.0,0.2901668177,57.0,0.10982536400000001,58.0,-0.0240028392,,
21,tomato__LB,0.0,0.07074283691079905,2.0,59.0,0.0500227397,60.0,-0.0500227397,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.7182685166666666,0.14974059145847768,3.0,61.0,-0.8322404593,62.0,-0.7738882377,63.0,-0.548676853,,
23,AcrB_efflux_virulence__WT,-3.33333360913457e-11,0.056649129880924964,3.0,64.0,-0.030946103500000002,65.0,0.0653817476,66.0,-0.034435644200000004,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.20264133043333335,0.30536845326609535,3.0,67.0,0.29735762920000003,74.0,-0.13886220700000002,75.0,0.4494285691,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,3.2924763055000006,0.02052750962286046,3.0,68.0,3.2772051971,69.0,3.315811337,71.0,3.2844123824,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,2.5913975938333333,0.49927512419620956,3.0,70.0,2.9527560470000003,106.0,2.0216930456,107.0,2.7997436889,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,2.879840272833333,0.23388724511434655,3.0,72.0,3.0608706773,79.0,2.9628884248,110.0,2.6157617163999998,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,3.339544700333333,0.3083037752675529,3.0,73.0,3.1466615639,76.0,3.6951161387,109.0,3.1768563984,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,2.8568498150000003,0.3020267605497735,3.0,77.0,3.0405732228,78.0,3.0217067239,86.0,2.5082694983,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,3.29620118285,0.22297833091831698,2.0,80.0,3.138531693,95.0,3.4538706727,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,3.2820180702500004,0.03708216516605915,2.0,81.0,3.2557970198,82.0,3.3082391207,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,3.0491477860333336,0.24124545362986757,3.0,83.0,3.3237266546,84.0,2.8711864622,85.0,2.9525302413,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,2.9541985847,0.047417781513648734,3.0,87.0,2.9915707353,100.0,2.9008579602999998,101.0,2.9701670585,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,-1.850371707708594e-17,0.4151643700246092,3.0,88.0,0.0154797322,89.0,-0.42268773940000004,90.0,0.4072080072,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,2.774053642766667,0.026301664328874264,3.0,91.0,2.7740973437000003,92.0,2.8003334294,93.0,2.7477301552,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,2.790349471966667,0.2777056154597045,3.0,94.0,2.5657768016,119.0,3.1008673527,120.0,2.7044042616,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,2.2369063698,0.2567323137466948,2.0,96.0,2.4184435298,97.0,2.0553692098,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,3.0970272044666665,0.17991612791546216,3.0,98.0,3.0944278305,99.0,3.2782289357,105.0,2.9184248472,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,3.307050455166667,0.1467464423577237,3.0,102.0,3.3213509583,103.0,3.4461231158,104.0,3.1536772914,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,2.7453908581,0.30329697266098166,3.0,108.0,3.0435939037,111.0,2.4372444947,112.0,2.7553341759,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,3.2792713119333334,0.3030269921575107,3.0,113.0,3.5486086532,114.0,3.3380410176,115.0,2.951164265,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,2.8192890100000003,0.10153680240164446,3.0,116.0,2.7242694332,117.0,2.8073161769,118.0,2.9262814199,,
43,OPG__del_opgGH,-1.2244292863000001,0.6054478766694688,3.0,121.0,-0.5315109251,122.0,-1.4904817514,123.0,-1.6512951824000002,,
44,OPG__del_opgGH_pBK16,-0.0162363366,0.033865719476107004,3.0,124.0,0.008386269200000001,125.0,-0.0548569994,126.0,-0.0022382796,,
45,OPG__WT,-4.625929269271485e-18,0.10148142047038583,3.0,127.0,-0.012138689000000001,128.0,-0.0948661194,129.0,0.1070048084,,
46,PinT__pinT+_1h,0.0,0.20493091009089143,2.0,130.0,0.1449080362,131.0,-0.1449080362,,,,
47,cold_shock_protein__WT_RNAseq,-4.625929269271485e-18,0.13787700638105246,3.0,132.0,0.0840384312,133.0,-0.1591226974,134.0,0.0750842662,,
