,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,5.5869831477,0.24888105033399724,2.0,0.0,5.7629686261,5.0,5.4109976693
1,U01-Set001__USA300 LAC CA-MHB Control,5.6485553629,0.06694490218375013,2.0,1.0,5.6958925572,6.0,5.6012181686
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,5.90708518025,0.2884268890870598,2.0,2.0,6.1110337894,7.0,5.7031365711
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,5.7700793767,0.12777799789783617,2.0,3.0,5.8604320655,8.0,5.6797266879
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.7164830181,0.08732917438067798,2.0,4.0,5.7782340695,9.0,5.6547319667
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.554429239699999,0.18888252305526196,2.0,10.0,5.4208691267999995,29.0,5.6879893526
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.333322481350001,0.0012675978704318371,2.0,11.0,5.3342188084,30.0,5.3324261543
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.5082855144,0.17981829658971316,2.0,12.0,5.6354362513,31.0,5.3811347775
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,5.46226916255,0.035213129491160754,2.0,13.0,5.4871686052,14.0,5.4373697199
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.3542212321000004,0.061445633185828165,2.0,15.0,5.3107726082,18.0,5.397669856
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.5118112051,0.0813038916180796,2.0,16.0,5.5693017382,19.0,5.454320672
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.561136221650001,0.029948613439209956,2.0,17.0,5.5399593540000005,20.0,5.5823130893
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.4029321099,0.14661983473843723,2.0,21.0,5.5066079893,24.0,5.2992562305
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.0582909701,0.15799020822928206,2.0,22.0,5.1700069177,25.0,4.9465750225
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.2921513268,0.14672562201412262,2.0,23.0,5.3959020091,26.0,5.1884006445
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,5.34005241775,0.0025502989053135636,2.0,27.0,5.3382490841,28.0,5.3418557514
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.4727363906,0.09283258928708016,2.0,32.0,5.538378944,33.0,5.4070938372
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,6.26379644435,0.09119469953575222,2.0,34.0,6.3282808348,38.0,6.1993120539
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.25731526945,0.05211264031178684,2.0,35.0,6.2204660681,39.0,6.2941644708
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,6.21314193235,0.1744157482736166,2.0,36.0,6.089811374,40.0,6.3364724907
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,6.1352083979,0.15855865773463898,2.0,37.0,6.0230904958,41.0,6.2473263
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.74112149945,0.10195218624410436,2.0,42.0,6.6690304172,45.0,6.8132125817
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,6.548468386150001,0.08690262883193657,2.0,43.0,6.6099178243,46.0,6.487018948
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.39276645735,0.12207365018498864,2.0,44.0,6.4790855632,47.0,6.3064473515
24,U01-Set003__USA300 TCH1516 CA-MHB Control,5.37309918305,0.20724486590850386,2.0,48.0,5.5196434331,52.0,5.226554933
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,5.03662227575,0.021002956335787318,2.0,49.0,5.0217709429,53.0,5.0514736086
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,5.16349457095,0.06033135727876058,2.0,50.0,5.1208338591,54.0,5.2061552828
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,5.1067631033000005,0.03464541063924161,2.0,51.0,5.1312611081,55.0,5.0822650985
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.974232741950001,0.14014030042777553,2.0,56.0,5.0733268987,57.0,4.8751385852
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.074644898300001,0.07959898758933119,2.0,58.0,5.1309298822,59.0,5.0183599144
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,5.1230993723000005,0.05673502512970008,2.0,60.0,5.1632170933,61.0,5.0829816513
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,5.9333873342,0.22525395080036645,2.0,62.0,5.7741087381,63.0,6.0926659303
