,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.30084178135,0.16108102012382042,2.0,0.0,4.1869402997,5.0,4.414743263,,
1,U01-Set001__USA300 LAC CA-MHB Control,3.7485025628,0.4657917439956043,2.0,1.0,4.0778670636,6.0,3.419138062,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.72498336565,1.2816197091608952,2.0,2.0,4.6312253529,7.0,2.8187413784,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.6676552021999997,0.1210796416862717,2.0,3.0,3.5820389665,8.0,3.7532714379,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.9477476145,0.16615239879732502,2.0,4.0,5.0652351024,9.0,4.8302601266,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,4.2288848382,0.25349914152882463,2.0,13.0,4.4081358002,14.0,4.0496338762,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,3.8506794716500004,0.16505167628877518,2.0,15.0,3.7339703121000003,18.0,3.9673886312,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.2958692447,0.15087165423726207,2.0,16.0,4.1891868749,19.0,4.4025516145,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,3.9909123811500002,0.8560398533221082,2.0,17.0,3.3856007959,20.0,4.5962239664,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.53036217895,0.2578640567468918,2.0,34.0,5.3480247558,38.0,5.7126996021,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.10732351225,0.17120316078267453,2.0,35.0,3.9862645963,39.0,4.2283824282,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.0865049747499995,0.44870150901055417,2.0,36.0,4.769225095,40.0,5.4037848545,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.5815046181,0.09129816417779282,2.0,37.0,4.5169470671,41.0,4.6460621691,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.4686226325,0.15196975825869016,2.0,42.0,4.3611637859,45.0,4.5760814791,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.78939489235,0.37294026710858097,2.0,43.0,5.0531034842,46.0,4.5256863005,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,3.51938303665,0.14001398471086177,2.0,44.0,3.6183878747,47.0,3.4203781986,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.9954074461,0.22831176449630033,2.0,56.0,4.8339666492,57.0,5.156848243,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,5.35652480605,0.029791117707359156,2.0,58.0,5.3354593047,59.0,5.3775903074,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,4.7391611106,0.09304558187038856,2.0,60.0,4.6733679487,61.0,4.8049542725,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,4.8837413331,0.09748480757648738,2.0,62.0,4.9526735016,63.0,4.8148091646,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,3.8265768343,0.5407810114030267,2.0,72.0,4.2089667546,73.0,3.444186914,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,4.323016750600001,0.09368743358511626,2.0,74.0,4.256769731,75.0,4.3892637702,,
38,ICA-Set002__USA300 LAC CA-MHB Control,3.7584759436,1.5469741914572526,2.0,76.0,4.8523518847,77.0,2.6646000025000003,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,4.30277662985,0.3832722627765344,2.0,78.0,4.0317622138,79.0,4.5737910459,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,4.07749212365,0.08808090504447982,2.0,80.0,4.0152095184,81.0,4.1397747289,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,1.73079536415,0.09875212104857199,2.0,94.0,1.6609670697,96.0,1.8006236586000002,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,2.33744167135,0.5422524636329915,2.0,95.0,2.7208720655,97.0,1.9540112772,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,104.0,0.0,105.0,0.0,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.0,0.0,2.0,106.0,0.0,107.0,0.0,,
