,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.8202483469,0.011654461276939128,2.0,0.0,6.8120073983000005,5.0,6.8284892955
1,U01-Set001__USA300 LAC CA-MHB Control,7.686134839,0.29262941638429957,2.0,1.0,7.8930550837,6.0,7.4792145943
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.896204448500001,0.3422541892384333,2.0,2.0,7.1382147066,7.0,6.6541941904
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.8842061227,0.16982722496097682,2.0,3.0,7.0042921051,8.0,6.7641201403
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.0803243581,0.21247407986653669,2.0,4.0,7.2305662208,9.0,6.9300824954
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.0393892594,0.22519293780890898,2.0,10.0,6.1986247128,29.0,5.880153806
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.62486001955,0.05728922975681817,2.0,11.0,5.5843504166999995,30.0,5.6653696224
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.972597052299999,0.10957324970068312,2.0,12.0,6.0500770402,31.0,5.8951170644
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,5.485891851150001,0.051092355512948814,2.0,13.0,5.5220196022,14.0,5.4497641001
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.798516952050001,0.18901110328164208,2.0,15.0,5.6648659192,18.0,5.9321679849
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.61724910475,0.015285080043870544,2.0,16.0,5.606440921,19.0,5.6280572885
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.600479315299999,0.010204721114244815,2.0,17.0,5.6076951428,20.0,5.5932634878
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.937575344500001,0.4108578959071749,2.0,21.0,5.6470549402,24.0,6.2280957488
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.65772123325,0.12439008335120932,2.0,22.0,5.7456783047,25.0,5.5697641618
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.2560376539,0.19450999503809646,2.0,23.0,6.3935769904,26.0,6.1184983174
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,5.754012337200001,0.1968423593200978,2.0,27.0,5.6148237701,28.0,5.8932009043
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.6574769311,0.11729768644110697,2.0,32.0,5.5745349416,33.0,5.7404189206
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.8693640979,0.41358829017204096,2.0,34.0,5.5769130133,38.0,6.1618151825
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,5.5836955139499995,0.3721886513496318,2.0,35.0,5.8468726332,39.0,5.3205183947
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.468256181099999,0.06188141361984234,2.0,36.0,5.5120129483,40.0,5.4244994139
